    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   1998     10   85.5  100.0   14.5   12.6   2850   2592   82.2   81.0   -1.2    250    158   67.2   67.2   -0.0    310    310   87.2  103.0   15.8
   1999     10   84.2   96.9   12.8   12.9   3140   3099   82.5   75.3   -7.3    370    153   67.5   67.5    0.0    660    660   87.9  103.2   15.2
   2000     10   83.0   93.6   10.5   12.7   3630   3573   79.6   86.2    6.6    310    326   65.9   65.9    0.0    800    800   86.9   99.9   13.0
   2001     10   88.1   99.2   11.1   13.7   3890   3835   79.6   76.9   -2.7    180    178   68.7   68.7   -0.0    440    440   90.1  101.8   11.7
   2002     10   94.6  106.3   11.7   14.6   4080   4006   81.0   84.8    3.8    140    159   73.0   73.0   -0.0    330    330   96.1  108.3   12.2
   2003     10   99.6  111.5   11.9   15.5   4460   4383   95.4   84.6  -10.8    140    143   75.1   75.0   -0.0    520    520  102.5  115.3   12.8
   2004     10  104.9  117.6   12.7   16.8   4760   4569   96.3   92.3   -4.0    150    264   75.9   75.9   -0.0    450    450  107.4  120.3   12.9
   2005     10  109.4  122.8   13.4   17.5   5050   4803  101.8   97.4   -4.4    230    286   79.9   79.9   -0.0    520    520  112.4  126.0   13.7
   2006     10  113.2  128.4   15.2   20.1   5290   4948  118.7  101.8  -16.8    270    365   80.9   80.9    0.0    510    510  116.8  131.5   14.7
   2007     10  116.3  132.3   16.1   21.1   5490   5280  119.3  100.6  -18.7    400    268   85.0   85.0   -0.0    600    600  120.3  136.4   16.1
   2008     10  120.4  136.4   16.0   21.0   5830   5643  121.8  107.0  -14.8    190    167   88.2   88.2    0.0    530    530  123.8  140.3   16.5
   2009     10  124.9  139.7   14.8   21.6   6250   5985  118.4  131.6   13.2    250    328   90.0   90.0   -0.0    670    670  128.6  145.1   16.5
   2010     10  128.2  143.6   15.3   22.8   6490   6109  145.3  122.5  -22.8    210    326   92.1   92.1   -0.0    450    450  131.4  146.3   14.8
   2011     10  130.1  147.1   17.0   24.3   6680   6363  144.3  112.6  -31.7    440    376   93.1   93.1   -0.0    630    630  134.7  150.6   15.9
   2012     10  132.2  149.5   17.3   25.8   7010   6631  134.9  112.2  -22.6    300    362   94.9   94.9    0.0    630    630  135.8  152.8   17.0
   2013     10  134.3  152.2   17.9   26.6   7400   6860  149.5  127.3  -22.3    280    441   98.9   98.9    0.0    670    670  138.3  155.9   17.6
   2014     10  137.0  152.2   15.2   25.8   7670   6987  146.7  177.7   31.0    330    473   99.9   99.9   -0.0    600    600  140.6  158.6   17.9
   2015     10  142.0  156.9   14.8   26.2   7990   7307    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320  143.9  159.6   15.7
   2016     10    0.0  161.7  161.7   71.8      0   7627    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  164.5  164.5
   2017     10    0.0  166.6  166.6   74.9      0   7947    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  169.5  169.5
   2018     10    0.0  171.7  171.7   78.3      0   8267    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  174.7  174.7
   2019     10    0.0  176.9  176.9   81.8      0   8587    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  180.0  180.0
   2020     10    0.0  182.2  182.2   85.3      0   8907    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  185.4  185.4
   2021     10    0.0  187.5  187.5   88.7      0   9227    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  190.8  190.8
   2022     10    0.0  192.9  192.9   92.0      0   9547    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  196.3  196.3
   2023     10    0.0  198.5  198.5   95.4      0   9867    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  201.9  201.9
   2024     10    0.0  204.1  204.1   98.5      0  10187    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  207.5  207.5
   2025     10    0.0  209.7  209.7  101.5      0  10507    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  213.2  213.2
   2026     10    0.0  215.2  215.2  104.4      0  10827    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  218.8  218.8
   2027     10    0.0  220.7  220.7  106.8      0  11147    0.0    NaN    NaN      0      0   97.6   97.6    0.0    320    320    0.0  224.3  224.3
   1987     11   61.1   60.9   -0.2    0.1   5850   5678   64.4   64.8    0.4    560    732   63.4   61.4   -2.0   6410   6410 9999.0    NaN    NaN
   1988     11   64.5   67.1    2.6    0.6   5890   5688   66.5   67.4    0.8    300    330   58.1   58.1    0.0    340    340   65.0   67.7    2.6
   1989     11   71.0   75.6    4.5    1.2   6090   5937   68.5   71.5    3.0    350    301   62.5   62.5   -0.0    550    550   71.8   76.6    4.8
   1990     11   75.8   82.6    6.8    1.9   6200   6052   74.4   78.1    3.8    260    255   66.0   66.0   -0.0    370    370   76.4   83.4    7.0
   1991     11   82.7   90.6    7.9    2.9   6380   6204   79.9   91.8   11.8    310    338   69.7   69.7   -0.0    490    490   83.6   92.4    8.8
   1992     11   86.0   95.0    9.0    3.6   6580   6386   87.1   92.5    5.4    280    298   72.1   72.1    0.0    480    480   87.2   96.7    9.5
   1993     11   90.8  101.7   10.9    4.2   6580   6400   94.2   94.5    0.4    300    286   78.9   78.9    0.0    300    300   91.7  102.5   10.8
   1994     11   92.6  104.1   11.5    4.6   6370   6155   92.4  105.2   12.9    470    505   77.8   77.8    0.0    260    260   93.3  105.2   12.0
   1995     11   95.5  107.9   12.4    4.9   6090   5936   94.2  105.0   10.9    460    399   81.2   81.2   -0.0    180    180   95.9  108.5   12.5
   1996     11   99.6  112.5   12.9    5.5   5690   5727   96.0  108.9   12.9    600    409   80.1   80.1   -0.0    200    200   99.9  113.3   13.4
   1997     11  105.0  118.8   13.8    5.9   5410   5293  103.3  118.7   15.3    470    624   86.6   86.6    0.0    190    190  105.6  119.8   14.2
   1998     11  109.3  123.8   14.4    6.4   5230   5156  111.6  122.9   11.3    560    517   90.3   90.3    0.0    380    380  111.3  126.1   14.8
   1999     11  108.0  121.9   14.0    7.3   5300   5263  111.3  121.0    9.7    600    563   91.0   91.0   -0.0    670    670  111.1  125.8   14.8
   2000     11  108.3  121.8   13.5    7.8   4940   4923  113.1  126.7   13.6    760    740   88.3   88.3   -0.0    400    400  110.6  125.1   14.4
   2001     11  114.3  128.5   14.2    8.4   4790   4704  117.4  123.0    5.6    490    559   89.9   89.9    0.0    340    340  116.3  130.6   14.2
   2002     11  121.4  135.9   14.4    9.6   4800   4645  120.1  127.2    7.1    320    389   96.7   96.7   -0.0    330    330  123.0  137.9   14.9
   2003     11  126.5  140.5   14.0   10.0   5010   4722  127.9  136.8    8.9    360    493  102.7  102.7    0.0    570    570  129.6  144.8   15.2
   2004     11  130.6  144.6   14.1   11.1   5100   4732  140.3  148.2    7.9    490    570  106.5  106.5    0.0    580    580  134.5  149.8   15.2
   2005     11  134.9  149.4   14.5   12.5   4980   4635  145.8  151.7    5.8    520    497  110.5  110.5   -0.0    400    400  138.2  152.9   14.7
   2006     11  139.3  152.4   13.1   14.4   5020   4527  150.4  162.0   11.6    480    628  113.4  113.3   -0.0    520    520  143.2  158.1   14.9
   2007     11  142.2  155.5   13.4   15.0   5010   4704  153.5  149.4   -4.1    670    483  116.1  116.1    0.0    660    660  147.3  160.6   13.3
   2008     11  147.0  159.3   12.3   16.0   5050   4598  156.3  165.3    9.0    430    576  123.3  123.3   -0.0    470    470  150.3  163.6   13.3
   2009     11  152.0  160.5    8.6   14.4   5180   4548  155.6  182.4   26.8    470    650  127.8  127.8    0.0    600    600  155.5  167.9   12.4
   2010     11  154.4  160.9    6.5   14.0   5330   4590  165.8  177.5   11.7    460    568  130.3  130.4    0.0    610    610  158.7  167.1    8.4
   2011     11  159.0  163.0    4.1   12.9   5070   4475  164.3  176.1   11.8    680    535  131.9  131.9    0.0    420    420  161.7  167.4    5.7
   2012     11  161.3  163.3    2.0   11.3   5150   4525  169.6  183.0   13.4    390    420  134.0  134.0   -0.0    470    470  164.5  168.2    3.7
   2013     11  164.0  165.2    1.2    9.9   5310   4543  169.7  167.5   -2.2    410    552  139.6  139.6    0.0    570    570  167.7  168.7    1.0
   2014     11  166.9  167.4    0.4    9.5   5360   4671  173.6  171.6   -2.0    550    472  140.1  140.1   -0.0    600    600  170.9  171.4    0.5
   2015     11  172.6  172.5   -0.1    8.9   5630   4941    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270  174.2  174.1   -0.1
   2016     11    0.0  177.8  177.8   45.1      0   5211    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  179.6  179.6
   2017     11    0.0  183.1  183.1   47.0      0   5481    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  185.1  185.1
   2018     11    0.0  188.3  188.3   48.9      0   5751    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  190.5  190.5
   2019     11    0.0  193.7  193.7   51.2      0   6021    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  196.0  196.0
   2020     11    0.0  199.1  199.1   53.5      0   6291    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  201.5  201.5
   2021     11    0.0  204.6  204.6   56.2      0   6561    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  207.2  207.2
   2022     11    0.0  210.2  210.2   58.9      0   6831    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  212.9  212.9
   2023     11    0.0  215.9  215.9   61.7      0   7101    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  218.7  218.7
   2024     11    0.0  221.6  221.6   64.5      0   7371    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  224.6  224.6
   2025     11    0.0  227.5  227.5   67.5      0   7641    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  230.5  230.5
   2026     11    0.0  233.5  233.5   70.5      0   7911    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  236.6  236.6
   2027     11    0.0  239.5  239.5   73.5      0   8181    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    270    270    0.0  242.7  242.7
   1987     12   79.5   79.1   -0.3   -0.3   2350   2236   81.7   82.8    1.2    290    404   80.2   79.7   -0.5   2640   2640 9999.0    NaN    NaN
   1988     12   84.3   87.7    3.5    0.2   2270   2106   81.9   88.8    6.9     90    140   97.9   98.0    0.1     10     10   84.2   87.8    3.6
   1989     12   94.6   97.7    3.1   -0.3   2200   1956   98.2   98.6    0.4     70    150   93.8    NaN    NaN      0      0   94.7   97.8    3.0
   1990     12  101.3  104.7    3.4   -0.4   2100   1859  104.5  103.9   -0.6    110    107  103.3  103.3   -0.0     10     10  101.5  104.7    3.2
   1991     12  111.2  114.5    3.3    0.0   1980   1747  108.1  118.9   10.8    140    132  108.3  108.2   -0.2     20     20  111.1  114.8    3.8
   1992     12  116.7  119.5    2.8    1.1   1920   1662  115.3  122.7    7.4     90    115  127.8  127.9    0.1     30     30  116.7  119.6    2.8
   1993     12  123.3  126.3    3.0    1.1   1800   1592  123.5  123.1   -0.4    160    110  112.1  112.1   -0.1     40     40  123.6  126.5    2.8
   1994     12  126.0  129.1    3.1    1.7   1620   1437  128.4  131.9    3.4    200    175  122.4  122.3   -0.0     20     20  126.1  129.5    3.4
   1995     12  130.1  132.5    2.4    2.8   1430   1267  126.9  136.2    9.3    200    180  137.0  137.0   -0.0     10     10  129.9  132.9    3.0
   1996     12  135.6  138.3    2.7    3.7   1290   1175  137.9  134.5   -3.5    150    102  130.2  130.1   -0.1     10     10  135.7  138.0    2.3
   1997     12  143.0  144.9    1.9    4.9   1120   1013  139.2  142.7    3.6    200    192  129.0  129.0    0.0     30     30  142.7  144.9    2.2
   1998     12  147.1  150.1    3.0    5.3   1040    943  150.4  150.9    0.5    190    180  128.1  128.0   -0.0    110    110  150.1  152.6    2.5
   1999     12  146.6  151.4    4.9    4.0    810    828  146.4  149.2    2.9    300    185  132.4  132.3   -0.1     70     70  148.7  152.4    3.7
   2000     12  147.1  152.4    5.3    7.1    720    744  152.2  150.0   -2.1    190    184  127.4  127.3   -0.0    100    100  149.9  154.9    5.0
   2001     12  153.8  161.0    7.2    6.8    710    743  152.1  153.6    1.4    140    131  138.1  138.1   -0.0    130    130  158.0  163.7    5.7
   2002     12  161.3  168.7    7.4    8.1    710    706  169.3  179.5   10.2     70    107  135.5  135.5    0.0     70     70  165.2  173.3    8.1
   2003     12  167.3  172.2    4.9    8.0    750    773  164.6  189.3   24.7    120     93  147.4  147.4    0.0    160    160  171.8  180.1    8.3
   2004     12  176.0  174.9   -1.1    4.5    740    702  165.6  199.7   34.1    100    161  151.9  152.0    0.0     90     90  177.3  182.7    5.5
   2005     12  176.7  182.6    5.9   12.6    670    654  217.9  185.0  -33.0    130    108  165.8  165.9    0.1     60     60  186.6  184.4   -2.2
   2006     12  187.0  184.2   -2.8    8.4    610    539  184.3  216.1   31.8    120    175  176.5  176.5    0.0     60     60  187.4  193.5    6.1
   2007     12  189.9  190.2    0.3    9.7    510    558  216.8  202.6  -14.2    160     41  161.4  161.4   -0.0     60     60  196.2  194.4   -1.8
   2008     12  193.3  199.5    6.2   12.0    580    680  211.0  206.6   -4.3     70     18  197.9  197.9    0.0    140    140  200.1  200.1    0.0
   2009     12  201.4  205.6    4.2   14.0    570    653  213.2  213.2   -0.0    100    117  188.8  188.7   -0.1     90     90  203.8  209.1    5.3
   2010     12  202.7  205.4    2.7   12.2    590    670  198.6  216.3   17.7    110    113  184.4  184.4   -0.0    130    130  208.2  211.4    3.2
   2011     12  212.3  204.5   -7.8    8.4    580    682  216.7  254.8   38.1    120     98  198.4  198.5    0.0    110    110  211.7  212.8    1.2
   2012     12  214.7  207.0   -7.6    4.0    650    756  199.8  207.0    7.2     90     86  194.6  194.6   -0.0    160    160  220.6  210.0  -10.7
   2013     12  222.7  213.6   -9.2   -0.5    680    781  204.8  205.4    0.5     70     75  209.4  209.4    0.0    100    100  222.6  213.3   -9.2
   2014     12  225.2  215.4   -9.8   -0.5    730    798  250.6  232.3  -18.3     70    103  197.1  197.1   -0.0    120    120  231.8  220.5  -11.4
   2015     12  233.9  223.3  -10.6   -2.0    820    888    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90  234.5  223.6  -10.9
   2016     12    0.0  231.1  231.1   53.4      0    978    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  232.0  232.0
   2017     12    0.0  238.2  238.2   54.4      0   1068    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  239.8  239.8
   2018     12    0.0  245.4  245.4   55.8      0   1158    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  247.4  247.4
   2019     12    0.0  252.1  252.1   57.3      0   1248    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  254.5  254.5
   2020     12    0.0  259.0  259.0   59.3      0   1338    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  261.7  261.7
   2021     12    0.0  266.0  266.0   61.7      0   1428    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  269.0  269.0
   2022     12    0.0  272.9  272.9   64.1      0   1518    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  276.1  276.1
   2023     12    0.0  280.1  280.1   66.7      0   1608    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  283.6  283.6
   2024     12    0.0  286.9  286.9   69.2      0   1698    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  290.6  290.6
   2025     12    0.0  293.6  293.6   71.6      0   1788    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  297.4  297.4
   2026     12    0.0  300.5  300.5   74.3      0   1878    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  304.5  304.5
   2027     12    0.0  307.4  307.4   77.0      0   1968    0.0    NaN    NaN      0      0  221.3  221.3    0.0     90     90    0.0  311.5  311.5
   1987     13   27.8   27.9    0.0    0.1   1140   1151   25.2   25.3    0.0   1370   1359   26.4   26.4    0.0   2510   2510 9999.0    NaN    NaN
   1988     13   28.5   29.2    0.6   -0.4   1400   1443   24.6   25.7    1.2   1180   1148   24.2   26.1    2.0   1440   1440   29.9   29.5   -0.4
   1989     13   32.3   33.2    0.8   -0.8   1640   1724   27.4   28.9    1.5   1500   1459   28.6   30.1    1.5   1740   1740   31.7   32.6    0.9
   1990     13   36.1   36.5    0.5   -1.5   1860   1960   29.8   31.3    1.5   1360   1344   30.8   32.3    1.5   1580   1580   35.9   36.4    0.4
   1991     13   35.8   36.7    0.9    0.3   2220   2286   35.1   35.7    0.6   1710   1744   31.7   32.8    1.0   2070   2070   39.7   40.0    0.3
   1992     13   37.1   38.1    1.0    0.7   2550   2613   34.4   35.6    1.2   1980   1983   33.5   35.1    1.6   2310   2310   38.4   38.9    0.6
   1993     13   40.0   40.9    0.9   -0.3   3490   3571   36.0   37.1    1.1   2060   2042   37.3   38.7    1.3   3000   3000   39.9   40.5    0.6
   1994     13   40.4   41.2    0.8   -0.1   4260   4341   37.9   38.6    0.7   2660   2660   36.4   37.5    1.1   3430   3430   42.4   42.8    0.4
   1995     13   41.6   42.5    0.8   -0.5   4380   4442   40.3   41.2    0.9   2340   2359   39.8   41.2    1.4   2460   2460   41.9   42.5    0.5
   1996     13   40.5   43.7    3.1   -1.5   4560   4570   43.0   45.5    2.4   2440   2492   40.6   42.1    1.5   2620   2620   41.9   45.6    3.7
   1997     13   40.1   43.0    2.9   -1.2   4950   4883   45.0   47.4    2.3   2250   2327   39.5   41.1    1.6   2640   2640   42.8   46.3    3.4
   1998     13   45.0   46.6    1.6   -1.7   3610   3648   41.1   43.3    2.1   5290   5185   41.4   43.1    1.7   3950   3950   43.8   45.9    2.2
   1999     13   48.7   49.9    1.1   -1.6    800    814   45.5   47.1    1.6   3100   3124   35.3   35.6    0.3    290    290   47.0   48.6    1.6
   2000     13  112.0   92.5  -19.5   19.0     10      2   51.2   52.7    1.4    800    822  112.0  111.5   -0.5     10     10   51.2   52.0    0.8
   2001     13  106.0  105.5   -0.5    0.0     10      5  115.7  128.2   12.5     10      7  106.0  105.5   -0.5     10     10  115.7  185.0   69.3
   2002     13   39.3   39.4    0.1   -3.8    280    276   59.1   62.1    3.1     60     59   40.7   40.9    0.2    330    330  113.1  210.9   97.8
   2003     13   42.0   41.8   -0.2   -5.3    360    364   38.8   39.3    0.5    300    292   39.4   39.5    0.1    380    380   42.1   42.3    0.3
   2004     13   58.3   59.1    0.8   -3.8    950    961   52.6   53.8    1.2    740    733   58.8   60.2    1.4   1330   1330   44.7   44.6   -0.1
   2005     13   61.8   62.5    0.7   -3.6   1170   1170   63.4   64.0    0.6   1630   1641   63.4   63.8    0.5   1850   1850   61.4   62.4    1.0
   2006     13   56.4   57.1    0.7   -7.1   1030   1014   62.9   63.1    0.2   1780   1796   56.8   57.3    0.5   1640   1640   65.7   66.0    0.3
   2007     13   59.9   60.4    0.5    0.0    960    948   62.2   62.6    0.4   1640   1636   62.3   62.5    0.2   1570   1570   59.9   60.6    0.7
   2008     13   64.0   64.3    0.3   -3.2   1160   1148   65.0   65.5    0.5   1440   1440   65.2   65.7    0.5   1640   1640   63.4   63.7    0.3
   2009     13   64.8   65.4    0.6   -0.7   1260   1245   68.9   69.2    0.4   1740   1743   66.9   67.5    0.5   1840   1840   67.5   67.9    0.4
   2010     13   68.3   69.0    0.6    2.7   1180   1173   68.7   69.1    0.4   2020   2012   69.1   69.2    0.1   1940   1940   67.7   68.7    1.1
   2011     13   70.8   70.8    0.1   -0.9   1150   1144   70.5   70.9    0.4   1600   1599   70.1   70.3    0.1   1570   1570   71.2   71.7    0.5
   2012     13   64.9   65.2    0.3    3.0   1240   1229   75.1   74.7   -0.4   1690   1695   68.5   68.9    0.4   1780   1780   74.4   73.6   -0.7
   2013     13   70.5   70.8    0.3   -5.4   1440   1428   71.9   72.6    0.8   1760   1761   73.9   74.7    0.8   1960   1960   67.0   67.2    0.2
   2014     13   67.3   67.8    0.5    4.9    930    921   74.3   74.2   -0.2   2260   2257   71.2   71.7    0.4   1750   1750   73.6   73.1   -0.4
   2015     13   71.0   71.1    0.1    3.7   1410   1401    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480   69.6   69.8    0.2
   2016     13    0.0   73.2   73.2   23.6      0   1881    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   73.1   73.1
   2017     13    0.0   74.9   74.9   22.7      0   2361    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   75.2   75.2
   2018     13    0.0   76.3   76.3   22.0      0   2841    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   76.9   76.9
   2019     13    0.0   77.7   77.7   21.6      0   3321    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   78.4   78.4
   2020     13    0.0   79.0   79.0   21.4      0   3801    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   79.8   79.8
   2021     13    0.0   80.2   80.2   21.2      0   4281    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   81.0   81.0
   2022     13    0.0   81.4   81.4   21.1      0   4761    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   82.3   82.3
   2023     13    0.0   82.6   82.6   21.1      0   5241    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   83.5   83.5
   2024     13    0.0   83.7   83.7   21.1      0   5721    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   84.6   84.6
   2025     13    0.0   84.8   84.8   21.1      0   6201    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   85.8   85.8
   2026     13    0.0   85.9   85.9   21.1      0   6681    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   86.9   86.9
   2027     13    0.0   87.0   87.0   21.3      0   7161    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   88.0   88.0
   1987     14   22.6   22.6   -0.0    0.1   7740   7660   24.1   24.0   -0.1   1320   1400   22.9   22.8   -0.0   9060   9060 9999.0    NaN    NaN
   1988     14   23.5   24.5    1.0    0.4   7590   7663   21.6   22.1    0.5    870    717   18.6   19.8    1.2    720    720   23.8   24.7    1.0
   1989     14   26.2   27.6    1.4    0.7   7590   7778   23.3   23.9    0.6    580    465   20.3   20.8    0.5    580    580   26.5   27.9    1.4
   1990     14   27.9   29.8    1.9    1.0   7780   8015   26.6   27.6    1.1    440    393   20.8   21.1    0.3    630    630   28.5   30.4    2.0
   1991     14   30.4   32.8    2.4    1.4   8040   8329   28.8   30.0    1.2    440    386   22.6   22.6    0.1    700    700   31.0   33.6    2.5
   1992     14   31.5   34.2    2.7    1.7   8300   8625   30.3   32.0    1.7    500    464   23.0   23.1    0.1    760    760   32.2   35.1    2.8
   1993     14   33.2   36.2    3.0    2.0   8680   9082   30.0   30.3    0.3    430    353   24.3   24.3    0.0    810    810   33.9   37.0    3.2
   1994     14   33.7   36.9    3.2    2.2   8740   9232   31.1   31.9    0.8    690    600   23.6   23.8    0.2    750    750   34.4   37.6    3.2
   1995     14   34.9   38.3    3.5    2.4   8420   8985   32.5   33.8    1.2    720    647   23.7   23.7   -0.0    400    400   35.2   38.7    3.5
   1996     14   36.7   40.4    3.7    2.8   7830   8352   36.7   40.3    3.6    680    723   31.5   31.5    0.0     90     90   36.7   40.5    3.7
   1997     14   39.2   43.3    4.1    2.9   7250   7812   37.4   39.6    2.2    750    710   27.5   27.5   -0.0    170    170   39.2   43.3    4.0
   1998     14   41.6   46.0    4.4    3.0   6790   7326   41.0   44.9    3.9    620    646   31.2   31.2   -0.0    160    160   41.7   46.2    4.4
   1999     14   40.0   43.8    3.9    3.4   7980   8553   37.8   39.5    1.7    990    953   31.0   31.0    0.0   2180   2180   42.5   47.0    4.5
   2000     14   39.6   43.1    3.5    3.6   8510   9090   38.0   40.0    2.0   1250   1243   31.3   31.3    0.0   1780   1780   41.2   45.1    3.9
   2001     14   42.2   45.9    3.7    3.8   8080   8601   42.2   45.8    3.6    920    979   34.5   34.5    0.0    490    490   42.7   46.5    3.8
   2002     14   45.3   49.1    3.9    3.9   7710   8199   45.2   48.9    3.7    640    672   36.5   36.5    0.0    270    270   45.6   49.5    4.0
   2003     14   48.1   52.2    4.0    4.0   7460   7932   47.9   51.5    3.6    400    417   39.0   39.0   -0.0    150    150   48.3   52.4    4.1
   2004     14   50.9   55.1    4.2    4.3   6960   7379   51.5   56.1    4.6    680    733   41.7   41.8    0.0    180    180   51.2   55.5    4.3
   2005     14   53.4   57.7    4.3    4.3   6510   6907   53.1   57.0    3.8    620    642   39.5   39.6    0.1    170    170   53.7   58.0    4.3
   2006     14   55.8   60.2    4.4    4.6   6130   6485   56.6   61.5    4.9    590    632   39.7   39.7   -0.0    210    210   56.4   60.9    4.5
   2007     14   58.4   63.0    4.6    5.1   5920   6274   56.5   59.3    2.8    510    511   43.7   43.7   -0.0    300    300   59.0   63.6    4.6
   2008     14   61.0   65.9    4.8    5.5   5690   6034   59.4   62.9    3.5    440    450   43.0   43.0    0.0    210    210   61.5   66.4    4.9
   2009     14   64.0   69.0    4.9    6.2   5440   5756   65.0   70.4    5.4    440    468   45.3   45.3    0.0    190    190   64.7   69.8    5.1
   2010     14   66.1   71.0    4.9    6.6   5310   5589   69.1   75.4    6.3    360    397   50.5   50.5   -0.0    230    230   67.0   72.1    5.1
   2011     14   67.3   71.7    4.3    7.0   5280   5501   74.4   83.6    9.2    410    468   48.2   48.2    0.0    380    380   69.2   74.3    5.0
   2012     14   68.5   72.8    4.3    7.4   5140   5335   70.7   75.3    4.6    440    466   48.5   48.5   -0.0    300    300   69.8   74.4    4.5
   2013     14   68.8   72.9    4.0    7.4   5100   5279   69.6   73.5    4.0    540    556   47.5   47.5   -0.0    500    500   71.0   75.3    4.3
   2014     14   70.0   73.6    3.6    7.3   4900   5044   73.8   79.7    6.0    550    585   51.2   51.2    0.0    350    350   71.7   75.8    4.1
   2015     14   72.5   76.2    3.7    7.5   5000   5144    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100   72.9   76.7    3.8
   2016     14    0.0   78.8   78.8   30.8      0   5244    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   79.4   79.4
   2017     14    0.0   81.5   81.5   32.2      0   5344    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   82.1   82.1
   2018     14    0.0   84.2   84.2   33.6      0   5444    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   84.8   84.8
   2019     14    0.0   87.0   87.0   35.2      0   5544    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   87.7   87.7
   2020     14    0.0   89.9   89.9   36.8      0   5644    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   90.6   90.6
   2021     14    0.0   92.9   92.9   38.5      0   5744    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   93.6   93.6
   2022     14    0.0   95.9   95.9   40.3      0   5844    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   96.7   96.7
   2023     14    0.0   99.1   99.1   42.3      0   5944    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   99.9   99.9
   2024     14    0.0  102.3  102.3   44.2      0   6044    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0  103.1  103.1
