    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   1997     10   81.3   95.7   14.3   11.5   2790   2440   76.0   96.9   20.8    110    290   63.7   63.7    0.0    260    260   82.9   99.2   16.3
   1998     10   85.5   99.9   14.4   12.6   2850   2597   82.2   81.2   -1.0    250    153   68.1   68.1   -0.0    310    310   87.2  102.8   15.6
   1999     10   84.2   96.8   12.6   12.9   3140   3108   82.5   75.1   -7.5    370    149   67.0   67.0    0.0    660    660   87.9  103.1   15.1
   2000     10   83.0   93.5   10.5   12.5   3630   3577   79.6   87.0    7.4    310    331   66.6   66.6    0.0    800    800   86.9   99.8   12.9
   2001     10   88.1   99.1   10.9   13.2   3890   3848   79.6   76.3   -3.3    180    169   68.5   68.5    0.0    440    440   90.1  101.7   11.7
   2002     10   94.6  106.2   11.5   14.2   4080   4018   81.0   84.6    3.6    140    160   71.8   71.8    0.0    330    330   96.1  108.2   12.1
   2003     10   99.6  111.4   11.9   15.1   4460   4398   95.4   84.6  -10.7    140    140   75.5   75.5   -0.0    520    520  102.5  115.2   12.7
   2004     10  104.9  117.5   12.7   16.4   4760   4581   96.3   93.2   -3.1    150    267   76.3   76.3    0.0    450    450  107.4  120.3   12.8
   2005     10  109.4  122.5   13.2   17.2   5050   4810  101.8   97.0   -4.9    230    291   78.7   78.7   -0.0    520    520  112.4  125.9   13.5
   2006     10  113.2  128.1   14.9   19.8   5290   4956  118.7  102.8  -15.9    270    364   80.7   80.7   -0.0    510    510  116.8  131.2   14.4
   2007     10  116.3  131.8   15.5   20.9   5490   5285  119.3  100.2  -19.1    400    271   82.7   82.7   -0.0    600    600  120.3  136.0   15.7
   2008     10  120.4  135.7   15.3   21.0   5830   5649  121.8  106.8  -15.0    190    166   85.7   85.7    0.0    530    530  123.8  139.8   16.0
   2009     10  124.9  139.2   14.2   21.6   6250   5993  118.4  129.9   11.5    250    326   90.7   90.7    0.0    670    670  128.6  144.4   15.8
   2010     10  128.2  143.1   14.8   22.8   6490   6119  145.3  123.6  -21.7    210    324   91.4   91.4    0.0    450    450  131.4  145.9   14.4
   2011     10  130.1  146.7   16.6   24.4   6680   6372  144.3  111.9  -32.4    440    377   92.8   92.8    0.0    630    630  134.7  150.1   15.4
   2012     10  132.2  149.2   17.0   25.8   7010   6631  134.9  112.2  -22.7    300    371   94.7   94.7    0.0    630    630  135.8  152.4   16.6
   2013     10  134.3  151.9   17.6   26.8   7400   6854  149.5  127.1  -22.4    280    447   98.4   98.4   -0.0    670    670  138.3  155.6   17.3
   2014     10  137.0  152.0   14.9   26.3   7670   6996  146.7  176.1   29.4    330    458   98.1   98.1   -0.0    600    600  140.6  158.3   17.7
   2015     10  142.0  156.7   14.6   26.7   7990   7316    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320  143.9  159.4   15.5
   2016     10    0.0  161.5  161.5   72.4      0   7636    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  164.3  164.3
   2017     10    0.0  166.4  166.4   75.6      0   7956    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  169.3  169.3
   2018     10    0.0  171.6  171.6   79.0      0   8276    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  174.5  174.5
   2019     10    0.0  176.8  176.8   82.4      0   8596    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  179.8  179.8
   2020     10    0.0  182.0  182.0   85.8      0   8916    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  185.2  185.2
   2021     10    0.0  187.4  187.4   89.3      0   9236    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  190.6  190.6
   2022     10    0.0  192.7  192.7   92.7      0   9556    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  196.0  196.0
   2023     10    0.0  198.2  198.2   96.0      0   9876    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  201.6  201.6
   2024     10    0.0  203.8  203.8   99.2      0  10196    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  207.2  207.2
   2025     10    0.0  209.3  209.3  102.0      0  10516    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  212.8  212.8
   2026     10    0.0  215.0  215.0  104.8      0  10836    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  218.6  218.6
   2027     10    0.0  220.5  220.5  107.3      0  11156    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  224.1  224.1
   1987     11   61.1   60.9   -0.2    0.1   5850   5678   64.4   64.8    0.4    560    732   61.4   61.4   -0.0   6410   6410 9999.0    NaN    NaN
   1988     11   64.5   67.1    2.6    0.7   5890   5687   66.5   67.3    0.8    300    331   57.3   57.3    0.0    340    340   65.0   67.7    2.6
   1989     11   71.0   75.5    4.4    1.4   6090   5936   68.5   71.3    2.8    350    301   61.3   61.3   -0.0    550    550   71.8   76.6    4.8
   1990     11   75.8   82.4    6.6    2.2   6200   6050   74.4   77.6    3.3    260    256   64.5   64.5   -0.0    370    370   76.4   83.3    6.9
   1991     11   82.7   90.4    7.7    3.3   6380   6197   79.9   91.4   11.5    310    343   69.1   69.1    0.0    490    490   83.6   92.2    8.6
   1992     11   86.0   94.8    8.8    4.1   6580   6378   87.1   92.4    5.3    280    299   71.0   71.0   -0.0    480    480   87.2   96.5    9.3
   1993     11   90.8  101.3   10.5    4.9   6580   6393   94.2   93.6   -0.5    300    285   73.9   73.9   -0.0    300    300   91.7  102.3   10.6
   1994     11   92.6  103.6   11.0    5.4   6370   6149   92.4  104.9   12.6    470    504   74.5   74.5    0.0    260    260   93.3  104.9   11.6
   1995     11   95.5  107.3   11.8    5.9   6090   5929   94.2  103.8    9.7    460    400   76.4   76.4   -0.0    180    180   95.9  108.0   12.0
   1996     11   99.6  111.9   12.3    6.5   5690   5725   96.0  107.7   11.7    600    404   78.6   78.6   -0.0    200    200   99.9  112.7   12.8
   1997     11  105.0  117.9   13.0    7.2   5410   5293  103.3  118.0   14.7    470    622   81.0   81.0    0.0    190    190  105.6  119.2   13.5
   1998     11  109.3  122.7   13.3    8.0   5230   5158  111.6  121.7   10.1    560    515   84.5   84.5    0.0    380    380  111.3  125.3   14.0
   1999     11  108.0  120.5   12.5    9.1   5300   5254  111.3  118.8    7.5    600    574   86.7   86.7   -0.0    670    670  111.1  124.7   13.6
   2000     11  108.3  120.3   12.0    9.5   4940   4918  113.1  125.6   12.5    760    736   86.4   86.4    0.0    400    400  110.6  123.6   13.0
   2001     11  114.3  127.1   12.8    9.9   4790   4692  117.4  121.0    3.6    490    566   89.6   89.6   -0.0    340    340  116.3  129.0   12.7
   2002     11  121.4  134.6   13.1   10.8   4800   4640  120.1  125.5    5.4    320    382   97.8   97.9    0.0    330    330  123.0  136.4   13.4
   2003     11  126.5  139.0   12.5   11.1   5010   4719  127.9  135.6    7.7    360    491  101.1  101.1    0.0    570    570  129.6  143.3   13.7
   2004     11  130.6  143.2   12.6   12.4   5100   4733  140.3  146.6    6.3    490    566  104.5  104.5   -0.0    580    580  134.5  148.3   13.8
   2005     11  134.9  147.8   12.8   13.8   4980   4638  145.8  150.4    4.5    520    495  107.8  107.8   -0.0    400    400  138.2  151.4   13.2
   2006     11  139.3  150.6   11.4   15.4   5020   4536  150.4  160.6   10.2    480    622  111.7  111.7   -0.0    520    520  143.2  156.3   13.1
   2007     11  142.2  153.9   11.7   16.0   5010   4712  153.5  146.5   -7.0    670    484  114.9  114.9    0.0    660    660  147.3  158.8   11.5
   2008     11  147.0  157.2   10.2   16.9   5050   4601  156.3  164.0    7.7    430    581  119.7  119.7    0.0    470    470  150.3  161.8   11.5
   2009     11  152.0  158.2    6.3   15.2   5180   4563  155.6  181.1   25.5    470    638  125.3  125.3   -0.0    600    600  155.5  165.7   10.2
   2010     11  154.4  158.3    3.9   14.7   5330   4618  165.8  176.7   10.9    460    555  126.6  126.6    0.0    610    610  158.7  164.8    6.1
   2011     11  159.0  160.8    1.8   13.6   5070   4513  164.3  173.1    8.9    680    525  132.6  132.6    0.0    420    420  161.7  164.8    3.1
   2012     11  161.3  161.0   -0.2   11.7   5150   4574  169.6  182.9   13.2    390    409  133.0  133.0    0.0    470    470  164.5  165.9    1.4
   2013     11  164.0  162.6   -1.5   10.3   5310   4590  169.7  165.8   -3.9    410    554  134.9  134.9    0.0    570    570  167.7  166.4   -1.3
   2014     11  166.9  164.8   -2.1   10.3   5360   4725  173.6  168.1   -5.5    550    465  137.8  137.8   -0.0    600    600  170.9  168.6   -2.2
   2015     11  172.6  169.8   -2.8    9.7   5630   4995    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270  174.2  171.5   -2.7
   2016     11    0.0  175.0  175.0   46.1      0   5265    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  176.9  176.9
   2017     11    0.0  180.1  180.1   47.8      0   5535    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  182.1  182.1
   2018     11    0.0  185.2  185.2   49.8      0   5805    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  187.4  187.4
   2019     11    0.0  190.5  190.5   52.0      0   6075    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  192.8  192.8
   2020     11    0.0  195.7  195.7   54.3      0   6345    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  198.2  198.2
   2021     11    0.0  201.1  201.1   56.8      0   6615    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  203.7  203.7
   2022     11    0.0  206.6  206.6   59.4      0   6885    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  209.3  209.3
   2023     11    0.0  212.1  212.1   62.3      0   7155    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  214.9  214.9
   2024     11    0.0  217.7  217.7   65.1      0   7425    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  220.6  220.6
   2025     11    0.0  223.4  223.4   68.0      0   7695    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  226.5  226.5
   2026     11    0.0  229.2  229.2   70.9      0   7965    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  232.3  232.3
   2027     11    0.0  235.0  235.0   73.7      0   8235    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  238.2  238.2
   1987     12   79.5   79.1   -0.3   -0.3   2350   2236   81.7   82.8    1.2    290    404   79.7   79.7   -0.0   2640   2640 9999.0    NaN    NaN
   1988     12   84.3   87.6    3.4    0.2   2270   2107   81.9   88.7    6.8     90    139   76.0   75.5   -0.5     10     10   84.2   87.8    3.6
   1989     12   94.6   97.6    3.0   -0.2   2200   1959   98.2   98.8    0.6     70    148    0.0    NaN    NaN      0      0   94.7   97.7    3.0
   1990     12  101.3  104.6    3.3   -0.4   2100   1858  104.5  103.8   -0.7    110    111   95.9   95.5   -0.4     10     10  101.5  104.6    3.1
   1991     12  111.2  114.3    3.2   -0.1   1980   1753  108.1  118.6   10.5    140    125  100.8  100.7   -0.1     20     20  111.1  114.7    3.7
   1992     12  116.7  119.0    2.3    0.1   1920   1664  115.3  122.2    6.8     90    119  106.6  106.6    0.0     30     30  116.7  119.4    2.7
   1993     12  123.3  125.8    2.5   -0.0   1800   1587  123.5  122.2   -1.3    160    117  109.0  109.0   -0.0     40     40  123.6  125.9    2.3
   1994     12  126.0  128.8    2.8    0.6   1620   1430  128.4  132.4    3.9    200    177  143.6  143.6   -0.0     20     20  126.1  129.0    2.9
   1995     12  130.1  132.0    1.9    1.7   1430   1259  126.9  135.9    9.0    200    181  101.4  101.5    0.1     10     10  129.9  132.7    2.8
   1996     12  135.6  137.8    2.3    2.3   1290   1169  137.9  134.4   -3.5    150    100  150.0  150.5    0.5     10     10  135.7  137.5    1.8
   1997     12  143.0  144.4    1.4    3.4   1120   1009  139.2  142.9    3.8    200    190  129.0  129.1    0.0     30     30  142.7  144.6    1.8
   1998     12  147.1  149.3    2.2    3.6   1040    935  150.4  149.1   -1.3    190    184  122.6  122.6    0.0    110    110  150.1  152.2    2.1
   1999     12  146.6  149.1    2.6    3.1    810    815  146.4  148.2    1.8    300    190  113.9  113.8   -0.0     70     70  148.7  151.6    2.9
   2000     12  147.1  151.1    4.0    5.3    720    727  152.2  148.7   -3.5    190    188  134.0  134.0    0.0    100    100  149.9  152.6    2.7
   2001     12  153.8  158.1    4.3    5.3    710    734  152.1  150.4   -1.7    140    123  128.8  128.8    0.0    130    130  158.0  162.0    4.1
   2002     12  161.3  165.7    4.4    6.0    710    704  169.3  171.6    2.3     70    100  129.8  129.9    0.1     70     70  165.2  170.0    4.8
   2003     12  167.3  170.0    2.7    5.4    750    775  164.6  181.8   17.1    120     89  145.6  145.6   -0.0    160    160  171.8  177.1    5.3
   2004     12  176.0  173.3   -2.7    2.6    740    699  165.6  195.1   29.5    100    166  153.5  153.5   -0.0     90     90  177.3  180.3    3.0
   2005     12  176.7  179.4    2.7    9.9    670    643  217.9  181.0  -36.9    130    116  144.4  144.4    0.0     60     60  186.6  182.6   -3.9
   2006     12  187.0  181.5   -5.6    7.1    610    532  184.3  213.7   29.3    120    171  178.0  178.0   -0.0     60     60  187.4  190.3    3.0
   2007     12  189.9  192.1    2.2   10.8    510    553  216.8  200.1  -16.7    160     39  198.5  198.5    0.0     60     60  196.2  192.0   -4.1
   2008     12  193.3  197.2    3.9    9.0    580    676  211.0  202.6   -8.3     70     17  177.3  177.3    0.0    140    140  200.1  202.3    2.3
   2009     12  201.4  204.7    3.4   15.1    570    653  213.2  211.8   -1.4    100    113  198.9  198.9   -0.0     90     90  203.8  206.7    2.9
   2010     12  202.7  203.7    1.0   14.1    590    671  198.6  212.4   13.9    110    112  175.1  175.1    0.0    130    130  208.2  210.9    2.7
   2011     12  212.3  204.9   -7.5   13.5    580    676  216.7  261.8   45.1    120    105  220.6  220.6    0.0    110    110  211.7  211.2   -0.5
   2012     12  214.7  205.2   -9.5    9.0    650    743  199.8  205.3    5.5     90     93  184.6  184.6   -0.0    160    160  220.6  210.0  -10.6
   2013     12  222.7  211.7  -11.0    6.6    680    770  204.8  205.9    1.0     70     73  211.4  211.5    0.0    100    100  222.6  211.2  -11.4
   2014     12  225.2  213.4  -11.8    5.9    730    784  250.6  236.6  -14.0     70    106  202.4  202.5    0.0    120    120  231.8  218.3  -13.5
   2015     12  233.9  222.3  -11.6    5.2    820    874    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90  234.5  221.5  -13.0
   2016     12    0.0  230.8  230.8   61.7      0    964    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  230.9  230.9
   2017     12    0.0  238.6  238.6   63.2      0   1054    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  239.5  239.5
   2018     12    0.0  246.3  246.3   65.1      0   1144    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  247.8  247.8
   2019     12    0.0  253.7  253.7   67.2      0   1234    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  255.7  255.7
   2020     12    0.0  261.1  261.1   69.5      0   1324    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  263.4  263.4
   2021     12    0.0  268.5  268.5   71.6      0   1414    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  271.2  271.2
   2022     12    0.0  275.9  275.9   74.2      0   1504    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  278.8  278.8
   2023     12    0.0  283.2  283.2   76.9      0   1594    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  286.4  286.4
   2024     12    0.0  290.2  290.2   79.5      0   1684    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  293.7  293.7
   2025     12    0.0  297.2  297.2   82.2      0   1774    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  300.9  300.9
   2026     12    0.0  304.4  304.4   84.8      0   1864    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  308.2  308.2
   2027     12    0.0  311.3  311.3   87.3      0   1954    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  315.2  315.2
   1987     13   27.8   27.9    0.0    0.1   1140   1151   25.2   25.3    0.0   1370   1359   26.4   26.4    0.0   2510   2510 9999.0    NaN    NaN
   1988     13   28.5   29.2    0.6   -0.4   1400   1443   24.6   25.7    1.2   1180   1148   24.2   26.1    2.0   1440   1440   29.9   29.5   -0.4
   1989     13   32.3   33.2    0.9   -0.8   1640   1723   27.4   28.8    1.5   1500   1460   28.6   30.1    1.5   1740   1740   31.7   32.6    0.9
   1990     13   36.1   36.6    0.5   -1.3   1860   1957   29.8   31.4    1.6   1360   1346   30.8   32.3    1.5   1580   1580   35.9   36.4    0.5
   1991     13   35.8   36.7    0.9    0.4   2220   2283   35.1   35.8    0.7   1710   1744   31.7   32.8    1.0   2070   2070   39.7   40.0    0.3
   1992     13   37.1   38.1    1.0    1.0   2550   2611   34.4   35.6    1.2   1980   1982   33.5   35.1    1.6   2310   2310   38.4   38.9    0.5
   1993     13   40.0   40.9    0.9   -0.1   3490   3565   36.0   37.1    1.1   2060   2046   37.3   38.7    1.3   3000   3000   39.9   40.5    0.6
   1994     13   40.4   41.3    0.9    0.8   4260   4335   37.9   38.5    0.7   2660   2660   36.4   37.5    1.1   3430   3430   42.4   42.8    0.5
   1995     13   41.6   42.6    0.9    0.9   4380   4441   40.3   41.0    0.8   2340   2354   39.8   41.2    1.4   2460   2460   41.9   42.5    0.6
   1996     13   40.5   43.5    3.0   -1.7   4560   4566   43.0   45.9    2.9   2440   2495   40.6   42.1    1.5   2620   2620   41.9   45.7    3.8
   1997     13   40.1   42.9    2.9   -1.2   4950   4883   45.0   47.2    2.2   2250   2323   39.5   41.1    1.6   2640   2640   42.8   46.2    3.3
   1998     13   45.0   46.6    1.7   -1.6   3610   3644   41.1   43.2    2.1   5290   5189   41.4   43.1    1.7   3950   3950   43.8   45.9    2.1
   1999     13   48.7   49.8    1.1   -1.7    800    815   45.5   47.1    1.6   3100   3119   35.3   35.6    0.3    290    290   47.0   48.6    1.6
   2000     13  112.0   86.2  -25.8   15.4     10      4   51.2   52.6    1.4    800    821  112.0  111.5   -0.5     10     10   51.2   52.0    0.8
   2001     13  106.0  105.5   -0.5    0.0     10      5  115.7  135.4   19.7     10      9  106.0  105.5   -0.5     10     10  115.7  172.8   57.1
   2002     13   39.3   39.4    0.1   -3.8    280    276   59.1   62.1    3.1     60     59   40.7   40.9    0.2    330    330  113.1  210.9   97.8
   2003     13   42.0   41.7   -0.2   -5.3    360    359   38.8   39.3    0.5    300    297   39.4   39.5    0.1    380    380   42.1   42.3    0.2
   2004     13   58.3   59.1    0.8   -3.7    950    959   52.6   53.9    1.3    740    730   58.8   60.2    1.4   1330   1330   44.7   44.6   -0.1
   2005     13   61.8   62.3    0.5   -3.7   1170   1167   63.4   64.1    0.7   1630   1642   63.4   63.8    0.5   1850   1850   61.4   62.4    1.0
   2006     13   56.4   57.3    0.9   -6.9   1030   1017   62.9   62.9    0.0   1780   1790   56.8   57.3    0.5   1640   1640   65.7   65.9    0.2
   2007     13   59.9   60.8    0.9    0.4    960    957   62.2   62.5    0.3   1640   1630   62.3   62.5    0.2   1570   1570   59.9   60.9    1.0
   2008     13   64.0   64.3    0.4   -3.1   1160   1150   65.0   65.8    0.7   1440   1447   65.2   65.7    0.5   1640   1640   63.4   64.2    0.8
   2009     13   64.8   65.3    0.6   -0.6   1260   1248   68.9   69.3    0.5   1740   1742   66.9   67.5    0.5   1840   1840   67.5   68.0    0.5
   2010     13   68.3   68.5    0.1    2.5   1180   1169   68.7   69.2    0.5   2020   2019   69.1   69.2    0.1   1940   1940   67.7   68.4    0.8
   2011     13   70.8   70.7   -0.0   -1.0   1150   1146   70.5   70.6    0.1   1600   1593   70.1   70.3    0.1   1570   1570   71.2   71.1   -0.1
   2012     13   64.9   65.0    0.0    2.7   1240   1223   75.1   74.7   -0.4   1690   1703   68.5   68.9    0.4   1780   1780   74.4   73.4   -1.0
   2013     13   70.5   70.6    0.1   -5.5   1440   1423   71.9   72.7    0.8   1760   1760   73.9   74.7    0.8   1960   1960   67.0   67.0   -0.0
   2014     13   67.3   68.0    0.7    4.8    930    916   74.3   74.0   -0.3   2260   2257   71.2   71.7    0.4   1750   1750   73.6   73.0   -0.6
   2015     13   71.0   71.2    0.2    3.6   1410   1396    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480   69.6   69.9    0.3
   2016     13    0.0   73.3   73.3   23.5      0   1876    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   73.1   73.1
   2017     13    0.0   74.9   74.9   22.5      0   2356    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   75.2   75.2
   2018     13    0.0   76.4   76.4   21.9      0   2836    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   76.9   76.9
   2019     13    0.0   77.7   77.7   21.5      0   3316    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   78.4   78.4
   2020     13    0.0   79.0   79.0   21.2      0   3796    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   79.8   79.8
   2021     13    0.0   80.2   80.2   21.1      0   4276    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   81.1   81.1
   2022     13    0.0   81.4   81.4   21.0      0   4756    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   82.3   82.3
   2023     13    0.0   82.6   82.6   21.0      0   5236    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   83.5   83.5
   2024     13    0.0   83.7   83.7   21.0      0   5716    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   84.6   84.6
   2025     13    0.0   84.8   84.8   21.0      0   6196    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   85.8   85.8
   2026     13    0.0   85.9   85.9   21.1      0   6676    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   86.9   86.9
   2027     13    0.0   87.0   87.0   21.2      0   7156    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   88.0   88.0
   1987     14   22.6   22.6   -0.0    0.1   7740   7660   24.1   24.0   -0.1   1320   1400   22.9   22.8   -0.0   9060   9060 9999.0    NaN    NaN
   1988     14   23.5   24.5    1.0    0.4   7590   7663   21.6   22.1    0.5    870    717   18.6   19.8    1.2    720    720   23.8   24.7    1.0
   1989     14   26.2   27.6    1.4    0.7   7590   7779   23.3   23.9    0.6    580    464   20.3   20.8    0.5    580    580   26.5   27.9    1.4
   1990     14   27.9   29.8    1.9    1.0   7780   8018   26.6   27.7    1.1    440    391   20.8   21.1    0.3    630    630   28.5   30.4    2.0
   1991     14   30.4   32.8    2.4    1.4   8040   8332   28.8   30.0    1.2    440    386   22.6   22.6    0.1    700    700   31.0   33.6    2.6
   1992     14   31.5   34.2    2.7    1.7   8300   8629   30.3   32.0    1.8    500    463   23.0   23.1    0.1    760    760   32.2   35.1    2.8
   1993     14   33.2   36.2    3.0    2.0   8680   9086   30.0   30.3    0.4    430    353   24.3   24.3    0.0    810    810   33.9   37.0    3.2
   1994     14   33.7   36.9    3.2    2.2   8740   9237   31.1   31.9    0.8    690    599   23.6   23.8    0.2    750    750   34.4   37.6    3.3
   1995     14   34.9   38.4    3.5    2.5   8420   8990   32.5   33.8    1.3    720    647   23.7   23.7   -0.0    400    400   35.2   38.7    3.5
   1996     14   36.7   40.5    3.8    2.8   7830   8357   36.7   40.4    3.7    680    723   31.5   31.5    0.0     90     90   36.7   40.6    3.8
   1997     14   39.2   43.3    4.2    2.9   7250   7819   37.4   39.7    2.3    750    708   27.5   27.5   -0.0    170    170   39.2   43.4    4.1
   1998     14   41.6   46.0    4.5    3.1   6790   7335   41.0   44.9    3.9    620    644   31.2   31.2   -0.0    160    160   41.7   46.3    4.5
   1999     14   40.0   43.9    3.9    3.5   7980   8562   37.8   39.5    1.7    990    953   31.0   31.0    0.0   2180   2180   42.5   47.1    4.6
   2000     14   39.6   43.2    3.6    3.7   8510   9101   38.0   40.0    2.0   1250   1241   31.3   31.3    0.0   1780   1780   41.2   45.2    4.0
   2001     14   42.2   46.0    3.7    3.8   8080   8611   42.2   45.9    3.7    920    980   34.5   34.5    0.0    490    490   42.7   46.6    3.9
   2002     14   45.3   49.2    3.9    3.9   7710   8209   45.2   48.8    3.6    640    672   36.5   36.5    0.0    270    270   45.6   49.6    4.0
   2003     14   48.1   52.2    4.1    4.1   7460   7938   47.9   51.8    3.9    400    421   39.0   39.0   -0.0    150    150   48.3   52.5    4.2
   2004     14   50.9   55.2    4.3    4.4   6960   7387   51.5   56.2    4.7    680    731   41.7   41.8    0.0    180    180   51.2   55.6    4.4
   2005     14   53.4   57.7    4.4    4.3   6510   6910   53.1   57.3    4.2    620    647   39.5   39.6    0.1    170    170   53.7   58.1    4.4
   2006     14   55.8   60.2    4.4    4.6   6130   6486   56.6   61.5    4.9    590    634   39.7   39.7   -0.0    210    210   56.4   61.0    4.6
   2007     14   58.4   63.0    4.6    5.1   5920   6269   56.5   59.4    2.9    510    517   43.7   43.7   -0.0    300    300   59.0   63.6    4.7
   2008     14   61.0   65.9    4.9    5.5   5690   6031   59.4   62.7    3.3    440    448   43.0   43.0    0.0    210    210   61.5   66.4    4.9
   2009     14   64.0   69.1    5.1    6.3   5440   5754   65.0   70.3    5.3    440    467   45.3   45.3    0.0    190    190   64.7   69.9    5.2
   2010     14   66.1   71.1    5.0    6.7   5310   5591   69.1   75.7    6.6    360    393   50.5   50.5   -0.0    230    230   67.0   72.3    5.3
   2011     14   67.3   71.9    4.5    7.2   5280   5495   74.4   83.2    8.8    410    476   48.2   48.2    0.0    380    380   69.2   74.4    5.2
   2012     14   68.5   73.0    4.4    7.6   5140   5330   70.7   76.3    5.7    440    465   48.5   48.5   -0.0    300    300   69.8   74.6    4.7
   2013     14   68.8   73.1    4.3    7.7   5100   5277   69.6   73.0    3.5    540    553   47.5   47.5   -0.0    500    500   71.0   75.5    4.5
   2014     14   70.0   73.9    3.9    7.7   4900   5040   73.8   79.8    6.1    550    587   51.2   51.2    0.0    350    350   71.7   76.1    4.4
   2015     14   72.5   76.5    4.0    7.8   5000   5140    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100   72.9   77.0    4.0
   2016     14    0.0   79.1   79.1   31.1      0   5240    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   79.6   79.6
   2017     14    0.0   81.7   81.7   32.5      0   5340    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   82.3   82.3
   2018     14    0.0   84.4   84.4   33.9      0   5440    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   85.0   85.0
   2019     14    0.0   87.3   87.3   35.6      0   5540    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   88.0   88.0
   2020     14    0.0   90.2   90.2   37.3      0   5640    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   90.9   90.9
   2021     14    0.0   93.2   93.2   39.1      0   5740    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   93.9   93.9
   2022     14    0.0   96.3   96.3   41.0      0   5840    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   97.0   97.0
   2023     14    0.0   99.4   99.4   42.9      0   5940    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0  100.2  100.2
