    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  164.0    1.4   10.1   7890   7829  175.8  184.6    8.8    730    744  134.0  134.0    0.0    880    880  167.1  169.5    2.4
   2013      5  165.7  166.4    0.6   10.2   7720   7666  168.7  169.9    1.2    950    943  139.6  139.6    0.0    780    780  168.6  169.4    0.8
   2014      5  168.7  169.0    0.3   10.3   7730   7683  172.5  174.3    1.9    790    783  140.1  140.1    0.0    800    800  172.0  172.6    0.5
   2015      5  174.1  174.2    0.1   10.0   8150   8103    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  175.9    0.2
   2016      5    0.0  179.6  179.6   45.0      0   8523    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.4  181.4
   2017      5    0.0  184.9  184.9   46.9      0   8943    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  186.9  186.9
   2018      5    0.0  190.2  190.2   48.9      0   9363    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.4  192.4
   2019      5    0.0  195.7  195.7   51.2      0   9783    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  198.0  198.0
   2020      5    0.0  201.2  201.2   53.6      0  10203    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  203.6  203.6
   2021      5    0.0  206.8  206.8   56.2      0  10623    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.4  209.4
   2022      5    0.0  212.5  212.5   58.9      0  11043    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.2  215.2
   2023      5    0.0  218.3  218.3   61.8      0  11463    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.1  221.1
   2024      5    0.0  224.2  224.2   64.9      0  11883    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.2  227.2
   2025      5    0.0  230.2  230.2   68.2      0  12303    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.2  233.2
   2026      5    0.0  236.3  236.3   71.3      0  12723    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.4  239.4
   2027      5    0.0  242.3  242.3   74.4      0  13143    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  245.6  245.6
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.0    3.7    0.2   4470   4404   95.8   99.3    3.5    330    339   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  105.0    4.0    0.5   4250   4187  101.2  105.1    3.9    260    257  103.3  103.3   -0.1     40     40  100.9  105.0    4.1
   1991      6  110.2  114.9    4.7    1.2   4040   3941  115.9  119.9    4.0    260    296  108.3  108.4    0.0     50     50  110.6  115.4    4.7
   1992      6  115.4  119.9    4.5    1.4   3830   3712  119.8  123.9    4.2    250    269  127.8  127.8   -0.0     40     40  115.5  120.1    4.6
   1993      6  121.9  126.6    4.7    2.0   3660   3575  119.1  123.1    4.0    290    257  112.1  112.1   -0.0    120    120  122.0  126.8    4.8
   1994      6  124.3  129.3    5.0    3.2   3330   3229  127.9  133.0    5.1    390    406  122.4  122.4    0.0     60     60  124.7  129.8    5.1
   1995      6  127.7  132.6    4.9    3.4   3020   2899  131.9  137.8    5.9    410    430  137.0  137.0   -0.0    100    100  127.9  133.2    5.3
   1996      6  133.1  138.1    5.0    4.2   2830   2736  131.3  135.4    4.1    270    243  130.2  130.2    0.0     80     80  133.0  138.1    5.1
   1997      6  139.6  144.5    4.9    4.1   2460   2398  138.6  142.9    4.3    500    468  129.0  129.0   -0.0    130    130  139.9  144.9    5.0
   1998      6  144.4  148.9    4.5    4.8   2320   2271  145.3  150.4    5.1    470    457  128.1  128.1   -0.0    330    330  146.8  152.1    5.3
   1999      6  144.7  148.9    4.2    5.4   2150   2123  144.2  147.8    3.6    510    488  132.4  132.4    0.0    340    340  146.4  151.1    4.8
   2000      6  146.0  149.8    3.8    4.0   1900   1889  145.1  148.4    3.2    520    504  127.4  127.3   -0.0    270    270  148.1  152.4    4.2
   2001      6  155.0  159.4    4.4    4.7   1780   1788  151.4  154.0    2.5    330    311  138.1  138.1   -0.0    210    210  156.2  160.8    4.6
   2002      6  163.1  167.4    4.3    6.1   1670   1677  170.6  175.3    4.7    260    261  135.5  135.5   -0.0    150    150  166.5  171.2    4.7
   2003      6  170.2  174.4    4.2    8.0   1630   1648  180.4  184.9    4.6    210    199  147.4  147.4    0.0    170    170  173.8  178.4    4.6
   2004      6  172.5  174.8    2.3    9.3   1620   1619  187.8  197.2    9.4    370    389  151.9  151.9   -0.0    360    360  180.5  185.1    4.6
   2005      6  180.0  181.7    1.8    8.7   1510   1514  181.5  185.4    3.9    290    285  165.8  165.8    0.0    180    180  181.8  184.1    2.3
   2006      6  184.5  183.6   -0.8    8.2   1290   1281  204.2  212.5    8.4    420    433  176.5  176.4   -0.0    200    200  191.0  192.8    1.8
   2007      6  189.0  188.0   -1.0    7.2   1360   1371  199.3  200.2    0.9    160    140  161.4  161.5    0.0    230    230  195.2  194.1   -1.1
   2008      6  199.0  198.0   -1.0    6.8   1410   1431  204.6  201.1   -3.5    120    110  197.9  197.9    0.1    170    170  199.7  198.3   -1.4
   2009      6  204.5  203.2   -1.3    6.0   1440   1465  209.9  208.8   -1.0    290    286  188.8  188.8    0.0    320    320  209.2  207.5   -1.6
   2010      6  205.9  204.4   -1.5    9.1   1400   1438  215.2  214.8   -0.4    270    257  184.4  184.4   -0.0    230    230  211.1  209.4   -1.7
   2011      6  206.5  204.2   -2.3   15.1   1510   1538  242.4  245.1    2.7    220    230  198.4  198.5    0.0    330    330  214.0  212.0   -2.0
   2012      6  210.0  206.9   -3.1   13.2   1520   1562  214.1  212.7   -1.4    230    216  194.6  194.6    0.0    240    240  213.1  209.6   -3.4
   2013      6  215.5  212.6   -2.9    9.7   1740   1797  215.6  210.2   -5.4    230    215  209.4  209.4   -0.0    450    450  217.3  213.1   -4.2
   2014      6  218.6  214.7   -3.9    9.5   1700   1766  231.2  233.2    1.9    260    251  197.1  197.1   -0.0    220    220  223.2  219.4   -3.8
   2015      6  226.5  222.8   -3.7    8.6   1900   1966    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  223.0   -4.1
   2016      6    0.0  230.5  230.5   51.6      0   2166    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  231.4  231.4
   2017      6    0.0  237.9  237.9   52.7      0   2366    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  239.4  239.4
   2018      6    0.0  245.1  245.1   53.9      0   2566    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  247.1  247.1
   2019      6    0.0  252.0  252.0   55.7      0   2766    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  254.4  254.4
   2020      6    0.0  259.1  259.1   57.7      0   2966    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  261.8  261.8
   2021      6    0.0  266.0  266.0   59.9      0   3166    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  269.0  269.0
   2022      6    0.0  272.9  272.9   62.4      0   3366    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  276.1  276.1
   2023      6    0.0  279.8  279.8   65.1      0   3566    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  283.3  283.3
   2024      6    0.0  286.7  286.7   68.1      0   3766    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  290.4  290.4
   2025      6    0.0  293.7  293.7   70.9      0   3966    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  297.6  297.6
   2026      6    0.0  300.6  300.6   74.0      0   4166    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  304.6  304.6
   2027      6    0.0  307.8  307.8   77.1      0   4366    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  311.9  311.9
   1987      7   30.9   31.2    0.2    1.3    860    862   29.4   29.5    0.1   1240   1238   30.0   30.2    0.2   2100   2100 9999.0    NaN    NaN
   1988      7   29.9   32.1    2.1    1.7   1050   1076   27.2   29.0    1.8   1160   1136   25.3   28.1    2.8   1350   1350   33.5   34.3    0.8
   1989      7   30.2   32.2    2.0   -0.0   1180   1190   29.7   32.4    2.7   1410   1426   27.7   30.0    2.3   1540   1540   33.2   35.6    2.4
   1990      7   34.0   35.9    1.8   -0.2   1710   1740   30.9   32.9    2.0    920    900   31.6   34.0    2.4   1450   1450   34.6   35.9    1.3
   1991      7   36.4   38.7    2.3   -0.6   2070   2105   34.8   36.8    2.0   1250   1245   33.7   36.1    2.4   1610   1610   37.8   39.8    2.0
   1992      7   40.2   42.5    2.3   -0.6   2360   2400   38.0   40.3    2.3   1550   1545   38.9   40.9    2.0   1840   1840   39.7   42.2    2.5
   1993      7   42.7   44.8    2.1    0.3   2560   2593   41.1   43.2    2.1   1400   1407   40.8   42.3    1.5   1600   1600   43.0   45.5    2.5
   1994      7   47.2   49.0    1.8    0.5   2820   2883   41.0   42.9    1.9   1710   1680   44.1   45.5    1.4   1970   1970   45.5   47.8    2.3
   1995      7   48.6   50.0    1.5    0.4   2620   2622   54.4   56.4    2.0   1670   1731   53.9   55.6    1.7   1470   1470   49.2   51.0    1.8
   1996      7   48.9   50.9    2.0   -0.4   2620   2618   49.7   51.5    1.8   1390   1394   45.9   46.7    0.8   1390   1390   51.0   53.4    2.5
   1997      7   48.3   50.2    1.9   -0.2   2670   2660   51.0   52.2    1.2   1370   1378   44.8   46.1    1.3   1420   1420   51.6   53.5    1.9
   1998      7   53.1   54.5    1.4    2.3   2250   2264   48.6   50.1    1.5   2090   2066   49.5   50.7    1.2   1670   1670   51.8   53.5    1.7
   1999      7   59.2   62.3    3.1    6.5    580    602   50.3   51.0    0.7   2010   2002   30.7   30.5   -0.2    340    340   55.6   57.1    1.6
   2000      7  124.1   91.0  -33.2   17.0     10     20   59.5   62.8    3.4    570    582    0.0    NaN    NaN      0      0   60.6   63.8    3.2
   2001      7  134.2  182.0   47.8   34.1     10     20    0.0    NaN    NaN      0      0    0.0    NaN    NaN      0      0  134.2  182.0   47.8
   2002      7   60.1  121.0   60.9   49.2     70    119   75.0   19.5  -55.5     50     11   59.2   67.6    8.4    110    110  144.2  358.7  214.5
   2003      7   42.4   53.2   10.8    2.7    180    193   64.3  125.1   60.8     70    106   42.4   46.0    3.6    180    180   64.3  128.1   63.9
   2004      7   50.5   53.9    3.4    4.9    510    528   50.9   52.2    1.3    380    375   52.1   52.4    0.3    710    710   45.1   56.2   11.1
   2005      7   54.5   55.3    0.8    0.6    620    620   57.2   58.8    1.6   1030   1048   57.5   57.7    0.3   1140   1140   53.3   56.9    3.6
   2006      7   55.4   55.6    0.3    0.9    560    551   57.7   58.2    0.5    850    859   55.9   56.1    0.1    790    790   57.8   58.6    0.8
   2007      7   53.6   53.7    0.1    0.2    440    425   63.1   63.5    0.4    910    916   61.1   61.6    0.4    790    790   58.4   58.7    0.3
   2008      7   61.5   61.4   -0.2   -0.1    640    627   65.0   65.4    0.4    710    708   66.1   66.3    0.2    910    910   57.8   57.6   -0.2
   2009      7   60.0   59.9   -0.1   -0.9    810    793   68.1   68.1    0.0    960    964   63.8   64.0    0.2   1130   1130   65.3   65.0   -0.3
   2010      7   67.2   66.6   -0.6   -9.3    650    641   62.8   63.8    1.0   1110   1102   65.9   66.7    0.8    950    950   62.7   62.5   -0.2
   2011      7   60.5   62.3    1.8    4.2    620    609   72.9   71.3   -1.6    930    932   66.4   66.5    0.2    900    900   70.1   69.4   -0.7
   2012      7   65.1   66.0    0.9    0.6    600    599   63.3   63.8    0.4    780    770   64.6   64.6    0.1    760    760   63.5   64.9    1.4
   2013      7   67.6   68.2    0.6   -7.4    710    696   70.0   70.6    0.6    920    933   69.8   70.4    0.5   1030   1030   67.4   68.3    0.9
   2014      7   72.1   72.3    0.2   -1.6   1010   1004   70.5   70.5   -0.0    600    592   72.7   72.8    0.1    900    900   70.0   70.1    0.1
   2015      7   72.8   72.7   -0.1   -1.0   1460   1454    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450   74.6   74.4   -0.2
   2016      7    0.0   73.4   73.4   22.6      0   1904    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   74.9   74.9
   2017      7    0.0   74.3   74.3   22.2      0   2354    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   75.6   75.6
   2018      7    0.0   75.2   75.2   22.0      0   2804    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   76.4   76.4
   2019      7    0.0   76.2   76.2   22.0      0   3254    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   77.4   77.4
   2020      7    0.0   77.2   77.2   22.0      0   3704    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   78.4   78.4
   2021      7    0.0   78.3   78.3   22.1      0   4154    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   79.5   79.5
   2022      7    0.0   79.4   79.4   22.2      0   4604    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   80.5   80.5
   2023      7    0.0   80.4   80.4   22.4      0   5054    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   81.6   81.6
   2024      7    0.0   81.5   81.5   22.6      0   5504    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   82.6   82.6
   2025      7    0.0   82.6   82.6   22.8      0   5954    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   83.7   83.7
   2026      7    0.0   83.7   83.7   23.1      0   6404    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   84.8   84.8
   2027      7    0.0   84.8   84.8   23.4      0   6854    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   85.9   85.9
   1987      8   22.0   21.9   -0.0   -0.0   1470   1454   24.0   23.7   -0.3    140    156   22.1   22.1   -0.0   1610   1610 9999.0    NaN    NaN
   1988      8   22.7   22.8    0.0   -0.2   1360   1343   23.1   23.1   -0.0    170    171   19.6   21.1    1.5     60     60   22.9   22.9   -0.0
   1989      8   25.0   25.1    0.1   -0.1   1430   1416   27.0   24.4   -2.6     40     37   20.0   20.8    0.8    110    110   25.5   25.4   -0.1
   1990      8   27.1   27.4    0.3    0.0   1420   1408   23.4   26.9    3.5     40     38   22.1   22.3    0.2     30     30   27.1   27.5    0.4
   1991      8   29.7   30.5    0.8    0.3   1460   1451   29.7   29.3   -0.4     40     37   23.1   23.5    0.4     80     80   30.1   30.8    0.8
   1992      8   31.3   32.2    0.9    0.3   1440   1441   28.2   28.3    0.1     60     50   23.5   24.1    0.6     40     40   31.4   32.3    0.9
   1993      8   33.3   34.2    1.0    0.4   1450   1459   29.7   30.0    0.2     60     52   24.0   24.0    0.0     70     70   33.6   34.6    1.0
   1994      8   34.2   35.2    1.0    0.4   1440   1452   33.2   33.4    0.2     70     67   25.7   26.9    1.2     60     60   34.5   35.4    0.9
   1995      8   35.3   36.5    1.2    0.3   1390   1397   36.6   37.7    1.1    100    105   28.0   28.4    0.4     50     50   35.6   36.8    1.2
   1996      8   37.2   38.6    1.3    0.2   1330   1344   35.0   35.7    0.7     80     73   28.7   28.6   -0.0     20     20   37.2   38.6    1.3
   1997      8   40.1   41.5    1.4   -0.1   1210   1239   36.2   37.2    1.0    140    125   43.9   43.9   -0.0     20     20   39.6   41.1    1.4
   1998      8   42.6   44.2    1.6   -0.3   1100   1132   41.2   42.3    1.1    120    117   32.7   32.5   -0.2     10     10   42.6   44.1    1.5
   1999      8   40.3   41.6    1.3   -0.2   1310   1339   40.6   41.4    0.8    160    163   31.5   31.5   -0.0    370    370   43.3   44.9    1.6
   2000      8   39.1   40.2    1.1    0.2   1600   1620   42.1   43.1    0.9    120    129   31.8   31.8    0.0    410    410   41.6   43.0    1.4
   2001      8   41.4   42.6    1.2    0.4   1630   1653   40.4   40.9    0.5     80     77   33.7   33.7    0.0    110    110   41.9   43.1    1.2
   2002      8   44.6   45.8    1.3    0.4   1590   1616   43.8   44.4    0.6    110    107   36.3   36.3    0.0     70     70   44.9   46.2    1.3
   2003      8   47.1   48.4    1.3    0.4   1660   1689   46.5   46.8    0.3     80     77   42.7   42.7   -0.0    150    150   47.5   48.8    1.3
   2004      8   50.0   51.2    1.2   -0.2   1650   1681   47.8   47.9    0.2    130    128   41.7   41.7   -0.0    120    120   50.4   51.7    1.2
   2005      8   52.6   54.0    1.3   -0.1   1600   1635   49.2   49.4    0.2    130    126   40.6   40.6    0.0     80     80   53.0   54.3    1.3
   2006      8   55.2   56.6    1.3   -0.5   1590   1628   53.5   54.2    0.7    100     97   42.4   42.4   -0.0     90     90   55.8   57.2    1.4
   2007      8   57.9   59.3    1.3   -0.4   1570   1614   50.0   51.4    1.4    130    124   44.7   44.7    0.0    110    110   58.2   59.7    1.5
   2008      8   60.0   61.3    1.4   -0.9   1620   1667   56.7   55.9   -0.8    120    117   45.1   45.1    0.0    170    170   61.3   62.7    1.3
   2009      8   62.8   64.2    1.4   -0.9   1690   1747   56.2   54.4   -1.8     70     60   46.8   46.8    0.0    140    140   63.9   65.4    1.4
   2010      8   64.9   66.3    1.4   -1.3   1630   1687   66.8   67.3    0.4    150    150   49.1   49.1   -0.0     90     90   65.9   67.3    1.4
   2011      8   65.8   67.4    1.6    0.3   1680   1736   77.2   73.3   -3.9     90     91   47.9   47.8   -0.0    140    140   67.9   69.3    1.4
   2012      8   66.8   68.5    1.7    0.7   1590   1634   71.2   71.5    0.3    170    182   45.8   45.8    0.0     80     80   68.3   69.9    1.6
   2013      8   68.9   71.0    2.1    1.1   1620   1674   64.3   60.3   -4.0     90     80   48.9   48.9    0.0    120    120   70.1   72.1    2.0
   2014      8   71.5   74.1    2.6    0.9   1540   1601   70.4   68.2   -2.2    150    143   51.4   51.4   -0.0     70     70   72.3   74.6    2.3
   2015      8   73.9   76.6    2.7    1.2   1590   1651    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50   74.7   77.4    2.7
   2016      8    0.0   79.2   79.2   32.4      0   1701    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   80.1   80.1
   2017      8    0.0   81.8   81.8   34.2      0   1751    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   82.8   82.8
   2018      8    0.0   84.6   84.6   36.3      0   1801    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   85.6   85.6
   2019      8    0.0   87.6   87.6   38.5      0   1851    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   88.6   88.6
   2020      8    0.0   90.6   90.6   41.0      0   1901    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   91.7   91.7
   2021      8    0.0   93.8   93.8   44.0      0   1951    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   95.0   95.0
   2022      8    0.0   97.1   97.1   46.9      0   2001    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   98.3   98.3
   2023      8    0.0  100.5  100.5   50.3      0   2051    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  101.8  101.8
   2024      8    0.0  104.2  104.2   53.9      0   2101    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  105.6  105.6
   2025      8    0.0  108.1  108.1   57.8      0   2151    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  109.5  109.5
   2026      8    0.0  112.1  112.1   62.0      0   2201    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  113.5  113.5
   2027      8    0.0  116.3  116.3   66.4      0   2251    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  117.8  117.8
   1987      9   30.9   30.9   -0.0   -0.1   1470   1461   31.4   31.4   -0.0    210    219   31.0   31.0   -0.0   1680   1680 9999.0    NaN    NaN
   1988      9   33.4   33.3   -0.1   -0.3   1500   1503   29.4   30.2    0.8    100     88   30.1   30.1   -0.0    130    130   33.4   33.4   -0.0
   1989      9   39.8   41.8    1.9    0.9   1560   1566   35.5   41.4    5.9     50     47   33.7   33.7    0.0    110    110   40.1   42.3    2.2
   1990      9   43.7   45.4    1.7    1.0   1550   1557   36.6   44.6    8.1     30     29   34.1   34.0   -0.1     20     20   43.6   45.5    1.9
   1991      9   49.0   51.0    1.9    1.3   1530   1538   43.3   50.1    6.9     40     39   39.9   39.8   -0.1     20     20   49.0   51.1    2.1
   1992      9   52.0   53.0    1.1    1.1   1540   1549   42.8   51.3    8.5     40     39   41.1   41.1    0.0     50     50   52.1   53.4    1.3
   1993      9   55.8   56.4    0.6    1.2   1560   1573   54.4   54.9    0.5     30     26   43.0   43.0   -0.0     50     50   56.2   56.8    0.6
   1994      9   57.3   58.1    0.8    1.5   1550   1568   54.6   54.7    0.1    100     95   43.2   43.2    0.0     90     90   57.9   58.8    0.8
   1995      9   60.5   61.7    1.2    1.7   1440   1468   53.9   53.6   -0.3    140    130   46.6   46.6   -0.0     30     30   60.2   61.3    1.1
   1996      9   63.4   64.4    1.0    1.9   1350   1381   62.5   63.3    0.8    130    127   44.1   44.1    0.0     40     40   63.9   64.9    1.0
   1997      9   68.8   70.0    1.2    1.8   1190   1227   60.8   61.0    0.2    200    194   49.9   49.9   -0.0     40     40   68.2   69.4    1.2
   1998      9   73.8   74.9    1.1    1.6   1150   1191   66.9   65.4   -1.6     60     56   48.1   48.5    0.4     20     20   73.8   74.9    1.0
   1999      9   70.9   72.3    1.4    1.4   1310   1353   64.2   63.7   -0.6    150    148   50.9   50.9    0.0    310    310   75.4   76.7    1.4
   2000      9   67.5   68.8    1.3    1.7   1530   1570   70.3   71.2    0.9    150    153   50.2   50.2   -0.0    370    370   72.8   74.2    1.5
   2001      9   70.6   72.2    1.7    1.8   1670   1710   62.5   61.2   -1.2     90     90   48.9   48.9   -0.0    230    230   73.3   75.0    1.7
   2002      9   74.3   76.0    1.7    2.1   1740   1779   68.9   67.9   -1.0    100    101   51.4   51.4    0.0    170    170   76.3   78.0    1.7
   2003      9   78.7   80.8    2.1    2.5   1820   1869   69.7   63.1   -6.6     60     50   57.5   57.5   -0.0    140    140   80.1   82.1    2.0
   2004      9   84.1   86.5    2.4    3.3   1790   1845   72.1   71.0   -1.0    160    154   57.8   57.8    0.0    130    130   84.9   87.2    2.3
   2005      9   87.8   90.6    2.8    3.7   1850   1915   79.1   73.1   -6.0    100     90   56.3   56.3   -0.0    160    160   90.2   92.7    2.6
   2006      9   89.8   92.9    3.1    4.0   1980   2048   79.7   78.2   -1.4    190    187   58.2   58.2    0.0    320    320   94.2   97.3    3.0
   2007      9   94.0   97.4    3.3    4.4   2010   2092   81.3   76.0   -5.3    150    136   63.1   63.1   -0.0    180    180   95.9   99.0    3.1
   2008      9   98.0  101.4    3.4    4.9   2100   2186   78.3   75.8   -2.6    100     96   67.1   67.1   -0.0    190    190   99.9  103.4    3.4
   2009      9  103.1  106.6    3.5    5.9   2160   2248   77.9   78.4    0.5    150    148   66.0   66.0   -0.0    210    210  105.0  108.6    3.6
   2010      9  107.2  111.0    3.8    7.2   2180   2277   95.0   88.1   -6.9    150    141   70.5   70.5    0.0    170    170  109.3  112.7    3.4
   2011      9  106.6  109.8    3.2    8.0   2300   2384  130.0  136.0    6.0    150    163   69.3   69.3   -0.0    270    270  112.8  116.4    3.6
   2012      9  107.4  110.7    3.3    9.3   2400   2497  113.6  107.8   -5.8    140    127   71.6   71.6   -0.0    240    240  111.5  114.4    2.9
   2013      9  108.0  112.0    3.9    9.8   2520   2636  101.3   89.9  -11.4    210    191   72.0   72.0    0.0    330    330  112.4  115.6    3.1
   2014      9  110.8  115.6    4.8   11.0   2540   2672  109.3   94.8  -14.5    160    144   76.2   76.1   -0.0    180    180  113.2  117.2    4.0
   2015      9  113.8  118.1    4.3   10.8   2730   2862    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190  116.5  121.0    4.5
   2016      9    0.0  120.9  120.9   56.8      0   3052    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  123.8  123.8
   2017      9    0.0  123.9  123.9   58.8      0   3242    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  126.8  126.8
   2018      9    0.0  127.0  127.0   60.9      0   3432    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  130.0  130.0
   2019      9    0.0  130.2  130.2   63.1      0   3622    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  133.2  133.2
   2020      9    0.0  133.6  133.6   65.8      0   3812    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  136.6  136.6
   2021      9    0.0  137.1  137.1   68.5      0   4002    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  140.0  140.0
   2022      9    0.0  140.7  140.7   71.4      0   4192    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  143.7  143.7
   2023      9    0.0  144.5  144.5   74.4      0   4382    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  147.5  147.5
   2024      9    0.0  148.3  148.3   77.6      0   4572    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  151.4  151.4
   2025      9    0.0  152.2  152.2   80.5      0   4762    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  155.4  155.4
   2026      9    0.0  156.2  156.2   83.5      0   4952    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  159.4  159.4
   2027      9    0.0  160.4  160.4   86.7      0   5142    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  163.6  163.6
   1987     10   43.0   43.1    0.0    0.4   1180   1152   49.3   48.3   -1.0    160    188   43.8   43.8    0.0   1340   1340 9999.0    NaN    NaN
   1988     10   45.6   47.3    1.7    1.2   1380   1350   46.3   48.0    1.7     60     62   41.7   41.7   -0.0    260    260   46.5   48.6    2.1
   1989     10   52.8   63.4   10.6    5.0   1600   1570   51.9   62.9   11.0     40     40   48.8   48.8    0.0    260    260   53.6   66.2   12.7
   1990     10   56.2   66.8   10.6    7.0   1920   1929   54.7   56.5    1.8     90     51   49.8   49.8    0.0    410    410   57.8   70.9   13.2
   1991     10   62.1   74.7   12.6    8.0   2040   2055   62.0   74.1   12.1     90     84   54.1   54.1    0.0    210    210   62.9   76.9   13.9
   1992     10   64.2   75.0   10.8    9.2   2360   2260   69.0   86.7   17.7    110    225   56.2   56.2   -0.0    430    430   66.2   80.2   14.1
   1993     10   68.6   80.3   11.7    9.6   2520   2441   67.5   74.0    6.5     90     69   58.4   58.4    0.0    250    250   69.6   82.6   12.9
   1994     10   69.8   80.8   11.0    9.9   2690   2566   72.5   89.5   17.1    120    165   59.3   59.3    0.0    290    290   71.2   84.0   12.8
   1995     10   73.0   84.8   11.8   10.2   2640   2528   73.0   84.2   11.3    170    158   58.6   58.7    0.0    120    120   73.7   86.0   12.3
   1996     10   76.9   89.5   12.5   10.6   2640   2558   73.6   71.8   -1.8     80     50   60.8   60.7   -0.0     80     80   77.3   90.0   12.7
