    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  164.3    1.7   10.5   7890   7827  175.8  184.8    9.1    730    743  134.0  134.0    0.0    880    880  167.1  169.8    2.7
   2013      5  165.7  166.6    0.9   10.7   7720   7669  168.7  169.7    1.0    950    938  139.6  139.6    0.0    780    780  168.6  169.7    1.0
   2014      5  168.7  169.4    0.7   10.7   7730   7687  172.5  173.8    1.3    790    782  140.1  140.1    0.0    800    800  172.0  172.9    0.8
   2015      5  174.1  174.6    0.5   10.3   8150   8107    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  176.2    0.5
   2016      5    0.0  179.8  179.8   45.2      0   8527    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.6  181.6
   2017      5    0.0  185.1  185.1   47.1      0   8947    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  187.1  187.1
   2018      5    0.0  190.5  190.5   49.1      0   9367    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.7  192.7
   2019      5    0.0  195.9  195.9   51.4      0   9787    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  198.3  198.3
   2020      5    0.0  201.5  201.5   53.9      0  10207    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  203.9  203.9
   2021      5    0.0  207.2  207.2   56.6      0  10627    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.8  209.8
   2022      5    0.0  212.9  212.9   59.5      0  11047    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.6  215.6
   2023      5    0.0  218.7  218.7   62.3      0  11467    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.5  221.5
   2024      5    0.0  224.5  224.5   65.3      0  11887    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.4  227.4
   2025      5    0.0  230.5  230.5   68.4      0  12307    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.5  233.5
   2026      5    0.0  236.6  236.6   71.5      0  12727    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.7  239.7
   2027      5    0.0  242.7  242.7   74.6      0  13147    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  245.9  245.9
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.0    3.7    0.2   4470   4404   95.8   99.3    3.5    330    339   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  105.0    4.1    0.6   4250   4188  101.2  104.9    3.8    260    256  103.3  103.3   -0.1     40     40  100.9  105.0    4.1
   1991      6  110.2  114.9    4.6    1.1   4040   3940  115.9  120.1    4.2    260    298  108.3  108.4    0.0     50     50  110.6  115.3    4.7
   1992      6  115.4  119.8    4.5    1.3   3830   3711  119.8  123.9    4.1    250    269  127.8  127.8   -0.0     40     40  115.5  120.0    4.5
   1993      6  121.9  126.5    4.6    1.9   3660   3575  119.1  123.2    4.0    290    256  112.1  112.1   -0.0    120    120  122.0  126.8    4.8
   1994      6  124.3  129.1    4.9    3.0   3330   3226  127.9  133.2    5.3    390    409  122.4  122.4    0.0     60     60  124.7  129.7    5.0
   1995      6  127.7  132.5    4.8    3.2   3020   2898  131.9  137.4    5.6    410    428  137.0  137.0   -0.0    100    100  127.9  133.0    5.1
   1996      6  133.1  138.0    4.9    4.0   2830   2734  131.3  135.6    4.3    270    244  130.2  130.2    0.0     80     80  133.0  138.0    5.0
   1997      6  139.6  144.4    4.8    3.9   2460   2397  138.6  142.8    4.1    500    467  129.0  129.0   -0.0    130    130  139.9  144.8    4.9
   1998      6  144.4  149.0    4.5    4.6   2320   2273  145.3  149.6    4.3    470    454  128.1  128.1   -0.0    330    330  146.8  152.0    5.2
   1999      6  144.7  149.1    4.5    5.0   2150   2123  144.2  147.8    3.6    510    490  132.4  132.4    0.0    340    340  146.4  151.4    5.0
   2000      6  146.0  150.1    4.1    3.9   1900   1896  145.1  148.3    3.2    520    497  127.4  127.3   -0.0    270    270  148.1  152.6    4.5
   2001      6  155.0  159.5    4.5    4.9   1780   1798  151.4  154.9    3.4    330    308  138.1  138.1   -0.0    210    210  156.2  161.1    4.9
   2002      6  163.1  167.6    4.5    6.4   1670   1680  170.6  176.1    5.5    260    268  135.5  135.5   -0.0    150    150  166.5  171.5    5.0
   2003      6  170.2  174.5    4.3    8.2   1630   1641  180.4  188.4    8.0    210    209  147.4  147.4    0.0    170    170  173.8  178.9    5.1
   2004      6  172.5  175.1    2.6    9.8   1620   1611  187.8  196.8    9.0    370    390  151.9  151.9   -0.0    360    360  180.5  185.3    4.8
   2005      6  180.0  182.4    2.4    9.3   1510   1508  181.5  184.0    2.5    290    283  165.8  165.8    0.0    180    180  181.8  184.5    2.7
   2006      6  184.5  183.6   -0.9    8.6   1290   1275  204.2  214.0    9.8    420    433  176.5  176.4   -0.0    200    200  191.0  193.3    2.3
   2007      6  189.0  187.9   -1.1    7.6   1360   1364  199.3  200.6    1.3    160    141  161.4  161.5    0.0    230    230  195.2  194.1   -1.1
   2008      6  199.0  197.6   -1.5    7.0   1410   1429  204.6  202.2   -2.4    120    105  197.9  197.9    0.1    170    170  199.7  197.9   -1.8
   2009      6  204.5  202.7   -1.8    6.1   1440   1467  209.9  209.5   -0.4    290    282  188.8  188.8    0.0    320    320  209.2  207.1   -2.0
   2010      6  205.9  203.9   -2.0    9.2   1400   1440  215.2  213.4   -1.8    270    257  184.4  184.4   -0.0    230    230  211.1  208.6   -2.5
   2011      6  206.5  203.5   -3.0   14.7   1510   1547  242.4  246.5    4.0    220    223  198.4  198.5    0.0    330    330  214.0  211.3   -2.7
   2012      6  210.0  206.1   -3.9   12.8   1520   1570  214.1  213.6   -0.4    230    217  194.6  194.6    0.0    240    240  213.1  208.9   -4.2
   2013      6  215.5  212.0   -3.5    9.4   1740   1796  215.6  209.2   -6.4    230    224  209.4  209.4   -0.0    450    450  217.3  212.3   -5.0
   2014      6  218.6  214.1   -4.5    9.0   1700   1767  231.2  232.4    1.2    260    249  197.1  197.1   -0.0    220    220  223.2  218.7   -4.5
   2015      6  226.5  222.4   -4.2    8.2   1900   1967    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  222.5   -4.6
   2016      6    0.0  229.9  229.9   51.1      0   2167    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  230.8  230.8
   2017      6    0.0  237.3  237.3   52.4      0   2367    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  238.8  238.8
   2018      6    0.0  244.6  244.6   54.0      0   2567    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  246.5  246.5
   2019      6    0.0  251.5  251.5   55.7      0   2767    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  253.9  253.9
   2020      6    0.0  258.6  258.6   57.6      0   2967    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  261.3  261.3
   2021      6    0.0  265.4  265.4   59.8      0   3167    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  268.4  268.4
   2022      6    0.0  272.3  272.3   62.1      0   3367    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  275.5  275.5
   2023      6    0.0  279.3  279.3   64.9      0   3567    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  282.7  282.7
   2024      6    0.0  286.2  286.2   67.5      0   3767    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  289.8  289.8
   2025      6    0.0  293.3  293.3   70.5      0   3967    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  297.1  297.1
   2026      6    0.0  300.3  300.3   73.4      0   4167    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  304.3  304.3
   2027      6    0.0  307.3  307.3   76.3      0   4367    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  311.4  311.4
   1987      7   30.9   31.2    0.2    1.3    860    862   29.4   29.5    0.1   1240   1238   30.0   30.2    0.2   2100   2100 9999.0    NaN    NaN
   1988      7   29.9   32.1    2.1    1.7   1050   1076   27.2   29.0    1.8   1160   1136   25.3   28.1    2.8   1350   1350   33.5   34.3    0.8
   1989      7   30.2   32.2    2.0   -0.0   1180   1190   29.7   32.4    2.7   1410   1426   27.7   30.0    2.3   1540   1540   33.2   35.6    2.4
   1990      7   34.0   36.0    2.0    0.6   1710   1743   30.9   32.8    1.9    920    897   31.6   34.0    2.4   1450   1450   34.6   36.0    1.4
   1991      7   36.4   38.8    2.4    0.1   2070   2107   34.8   36.9    2.1   1250   1246   33.7   36.1    2.4   1610   1610   37.8   39.9    2.1
   1992      7   40.2   42.6    2.4    0.2   2360   2404   38.0   40.1    2.1   1550   1543   38.9   40.9    2.0   1840   1840   39.7   42.2    2.5
   1993      7   42.7   45.0    2.3    1.3   2560   2604   41.1   42.9    1.7   1400   1400   40.8   42.3    1.5   1600   1600   43.0   45.6    2.5
   1994      7   47.2   49.2    2.0    1.4   2820   2892   41.0   42.8    1.7   1710   1682   44.1   45.5    1.4   1970   1970   45.5   47.9    2.4
   1995      7   48.6   50.1    1.5    0.5   2620   2623   54.4   56.7    2.3   1670   1739   53.9   55.6    1.7   1470   1470   49.2   51.2    2.0
   1996      7   48.9   50.9    1.9   -0.4   2620   2615   49.7   51.5    1.8   1390   1398   45.9   46.7    0.8   1390   1390   51.0   53.4    2.4
   1997      7   48.3   50.1    1.8   -0.5   2670   2656   51.0   52.3    1.3   1370   1379   44.8   46.1    1.3   1420   1420   51.6   53.4    1.9
   1998      7   53.1   54.5    1.4    2.1   2250   2265   48.6   50.2    1.6   2090   2061   49.5   50.7    1.2   1670   1670   51.8   53.5    1.7
   1999      7   59.2   62.2    3.0    5.8    580    602   50.3   50.9    0.6   2010   2003   30.7   30.5   -0.2    340    340   55.6   57.0    1.4
   2000      7  124.1   91.6  -32.5    9.6     10     14   59.5   62.9    3.4    570    588    0.0    NaN    NaN      0      0   60.6   63.6    3.0
   2001      7  134.2  183.2   49.1   19.1     10     14    0.0    NaN    NaN      0      0    0.0    NaN    NaN      0      0  134.2  183.2   49.1
   2002      7   60.1  109.3   49.3   39.1     70    113   75.0   19.5  -55.5     50     11   59.2   67.6    8.4    110    110  144.2  366.4  222.2
   2003      7   42.4   53.3   10.9    3.2    180    195   64.3  112.3   48.0     70     98   42.4   46.0    3.6    180    180   64.3  116.1   51.8
   2004      7   50.5   53.9    3.4    4.8    510    524   50.9   52.4    1.5    380    381   52.1   52.4    0.3    710    710   45.1   56.3   11.3
   2005      7   54.5   55.4    0.9    0.7    620    619   57.2   58.6    1.5   1030   1045   57.5   57.7    0.3   1140   1140   53.3   56.8    3.5
   2006      7   55.4   55.7    0.3    1.1    560    554   57.7   58.3    0.6    850    855   55.9   56.1    0.1    790    790   57.8   58.7    0.9
   2007      7   53.6   53.6   -0.0    0.0    440    428   63.1   63.6    0.5    910    916   61.1   61.6    0.4    790    790   58.4   58.8    0.4
   2008      7   61.5   61.2   -0.3   -0.1    640    630   65.0   65.4    0.4    710    708   66.1   66.3    0.2    910    910   57.8   57.5   -0.4
   2009      7   60.0   59.8   -0.1   -0.9    810    794   68.1   68.0   -0.1    960    966   63.8   64.0    0.2   1130   1130   65.3   64.8   -0.4
   2010      7   67.2   66.8   -0.4   -9.4    650    643   62.8   63.8    0.9   1110   1101   65.9   66.7    0.8    950    950   62.7   62.6   -0.1
   2011      7   60.5   62.4    1.8    4.1    620    612   72.9   71.4   -1.5    930    931   66.4   66.5    0.2    900    900   70.1   69.7   -0.5
   2012      7   65.1   66.0    1.0    0.5    600    599   63.3   63.8    0.4    780    773   64.6   64.6    0.1    760    760   63.5   64.9    1.4
   2013      7   67.6   67.8    0.3   -7.4    710    700   70.0   70.9    0.9    920    929   69.8   70.4    0.5   1030   1030   67.4   68.2    0.9
   2014      7   72.1   72.0   -0.1   -1.6   1010   1007   70.5   70.6    0.1    600    593   72.7   72.8    0.1    900    900   70.0   69.8   -0.3
   2015      7   72.8   72.5   -0.3   -1.0   1460   1457    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450   74.6   74.1   -0.5
   2016      7    0.0   73.2   73.2   22.6      0   1907    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   74.6   74.6
   2017      7    0.0   74.1   74.1   22.2      0   2357    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   75.4   75.4
   2018      7    0.0   75.1   75.1   22.1      0   2807    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   76.3   76.3
   2019      7    0.0   76.1   76.1   22.1      0   3257    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   77.3   77.3
   2020      7    0.0   77.2   77.2   22.1      0   3707    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   78.3   78.3
   2021      7    0.0   78.2   78.2   22.2      0   4157    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   79.4   79.4
   2022      7    0.0   79.3   79.3   22.3      0   4607    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   80.4   80.4
   2023      7    0.0   80.4   80.4   22.5      0   5057    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   81.5   81.5
   2024      7    0.0   81.5   81.5   22.7      0   5507    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   82.6   82.6
   2025      7    0.0   82.6   82.6   22.9      0   5957    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   83.7   83.7
   2026      7    0.0   83.7   83.7   23.1      0   6407    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   84.9   84.9
   2027      7    0.0   84.8   84.8   23.4      0   6857    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   86.0   86.0
   1987      8   22.0   21.9   -0.0   -0.0   1470   1454   24.0   23.7   -0.3    140    156   22.1   22.1   -0.0   1610   1610 9999.0    NaN    NaN
   1988      8   22.7   22.8    0.0   -0.2   1360   1343   23.1   23.1   -0.0    170    171   19.6   21.1    1.5     60     60   22.9   22.9   -0.0
   1989      8   25.0   25.1    0.1   -0.1   1430   1416   27.0   24.4   -2.6     40     37   20.0   20.8    0.8    110    110   25.5   25.4   -0.1
   1990      8   27.1   27.4    0.3    0.1   1420   1407   23.4   27.2    3.9     40     39   22.1   22.3    0.2     30     30   27.1   27.5    0.4
   1991      8   29.7   30.4    0.7    0.3   1460   1450   29.7   30.0    0.3     40     37   23.1   23.5    0.4     80     80   30.1   30.8    0.7
   1992      8   31.3   32.2    0.9    0.3   1440   1438   28.2   28.3    0.1     60     52   23.5   24.1    0.6     40     40   31.4   32.2    0.9
   1993      8   33.3   34.2    1.0    0.4   1450   1454   29.7   30.2    0.4     60     54   24.0   24.0    0.0     70     70   33.6   34.6    1.0
   1994      8   34.2   35.2    1.0    0.3   1440   1449   33.2   33.8    0.6     70     65   25.7   26.9    1.2     60     60   34.5   35.5    1.0
   1995      8   35.3   36.5    1.2    0.2   1390   1394   36.6   37.6    1.0    100    105   28.0   28.4    0.4     50     50   35.6   36.9    1.2
   1996      8   37.2   38.7    1.4    0.2   1330   1340   35.0   35.5    0.5     80     74   28.7   28.6   -0.0     20     20   37.2   38.7    1.4
   1997      8   40.1   41.6    1.5   -0.1   1210   1232   36.2   37.1    0.9    140    128   43.9   43.9   -0.0     20     20   39.6   41.1    1.5
   1998      8   42.6   44.2    1.6   -0.2   1100   1124   41.2   42.5    1.3    120    118   32.7   32.5   -0.2     10     10   42.6   44.2    1.6
   1999      8   40.3   41.6    1.3   -0.1   1310   1335   40.6   41.3    0.7    160    159   31.5   31.5   -0.0    370    370   43.3   44.9    1.6
   2000      8   39.1   40.2    1.1    0.2   1600   1621   42.1   42.6    0.5    120    124   31.8   31.8    0.0    410    410   41.6   43.0    1.3
   2001      8   41.4   42.6    1.2    0.5   1630   1655   40.4   40.6    0.3     80     76   33.7   33.7    0.0    110    110   41.9   43.1    1.2
   2002      8   44.6   45.8    1.2    0.5   1590   1619   43.8   44.1    0.2    110    106   36.3   36.3    0.0     70     70   44.9   46.1    1.2
   2003      8   47.1   48.3    1.2    0.5   1660   1688   46.5   47.1    0.6     80     81   42.7   42.7   -0.0    150    150   47.5   48.8    1.3
   2004      8   50.0   51.3    1.3    0.0   1650   1682   47.8   48.0    0.2    130    126   41.7   41.7   -0.0    120    120   50.4   51.7    1.3
   2005      8   52.6   54.0    1.4    0.1   1600   1637   49.2   49.4    0.2    130    125   40.6   40.6    0.0     80     80   53.0   54.3    1.3
   2006      8   55.2   56.6    1.4   -0.2   1590   1631   53.5   54.2    0.7    100     96   42.4   42.4   -0.0     90     90   55.8   57.3    1.4
   2007      8   57.9   59.3    1.4   -0.2   1570   1620   50.0   51.2    1.2    130    121   44.7   44.7    0.0    110    110   58.2   59.7    1.5
   2008      8   60.0   61.4    1.4   -0.6   1620   1672   56.7   56.4   -0.4    120    118   45.1   45.1    0.0    170    170   61.3   62.7    1.4
   2009      8   62.8   64.2    1.4   -0.6   1690   1750   56.2   54.1   -2.0     70     62   46.8   46.8    0.0    140    140   63.9   65.3    1.4
   2010      8   64.9   66.4    1.5   -0.9   1630   1690   66.8   66.7   -0.2    150    150   49.1   49.1   -0.0     90     90   65.9   67.4    1.4
   2011      8   65.8   67.5    1.7    0.6   1680   1735   77.2   74.7   -2.5     90     95   47.9   47.8   -0.0    140    140   67.9   69.5    1.6
   2012      8   66.8   68.7    1.9    1.1   1590   1648   71.2   70.4   -0.8    170    167   45.8   45.8    0.0     80     80   68.3   69.9    1.7
   2013      8   68.9   71.1    2.2    1.2   1620   1691   64.3   60.1   -4.2     90     77   48.9   48.9    0.0    120    120   70.1   72.2    2.0
   2014      8   71.5   74.0    2.5    1.2   1540   1610   70.4   69.8   -0.7    150    151   51.4   51.4   -0.0     70     70   72.3   74.6    2.3
   2015      8   73.9   76.6    2.7    1.4   1590   1660    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50   74.7   77.5    2.8
   2016      8    0.0   79.3   79.3   32.6      0   1710    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   80.2   80.2
   2017      8    0.0   82.0   82.0   34.6      0   1760    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   82.9   82.9
   2018      8    0.0   84.7   84.7   36.7      0   1810    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   85.7   85.7
   2019      8    0.0   87.7   87.7   39.0      0   1860    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   88.7   88.7
   2020      8    0.0   90.6   90.6   41.5      0   1910    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   91.7   91.7
   2021      8    0.0   93.7   93.7   44.2      0   1960    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   94.9   94.9
   2022      8    0.0   97.1   97.1   47.4      0   2010    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   98.3   98.3
   2023      8    0.0  100.5  100.5   50.5      0   2060    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  101.8  101.8
   2024      8    0.0  104.2  104.2   54.1      0   2110    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  105.6  105.6
   2025      8    0.0  108.0  108.0   58.0      0   2160    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  109.4  109.4
   2026      8    0.0  112.0  112.0   62.1      0   2210    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  113.5  113.5
   2027      8    0.0  116.2  116.2   66.2      0   2260    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  117.7  117.7
   1987      9   30.9   30.9   -0.0   -0.1   1470   1461   31.4   31.4   -0.0    210    219   31.0   31.0   -0.0   1680   1680 9999.0    NaN    NaN
   1988      9   33.4   33.3   -0.1   -0.3   1500   1503   29.4   30.2    0.8    100     88   30.1   30.1   -0.0    130    130   33.4   33.4   -0.0
   1989      9   39.8   41.8    1.9    0.9   1560   1566   35.5   41.4    5.9     50     47   33.7   33.7    0.0    110    110   40.1   42.3    2.2
   1990      9   43.7   45.4    1.7    1.2   1550   1559   36.6   44.6    8.0     30     27   34.1   34.0   -0.1     20     20   43.6   45.5    1.9
   1991      9   49.0   51.0    1.9    1.4   1530   1542   43.3   50.9    7.6     40     37   39.9   39.8   -0.1     20     20   49.0   51.1    2.1
   1992      9   52.0   53.0    1.0    1.4   1540   1556   42.8   52.6    9.8     40     36   41.1   41.1    0.0     50     50   52.1   53.4    1.3
   1993      9   55.8   56.4    0.6    1.3   1560   1581   54.4   53.5   -0.9     30     25   43.0   43.0   -0.0     50     50   56.2   56.7    0.6
   1994      9   57.3   58.1    0.8    1.6   1550   1577   54.6   54.2   -0.4    100     94   43.2   43.2    0.0     90     90   57.9   58.7    0.8
   1995      9   60.5   61.6    1.1    1.8   1440   1476   53.9   53.7   -0.2    140    131   46.6   46.6   -0.0     30     30   60.2   61.3    1.1
   1996      9   63.4   64.4    1.0    2.0   1350   1386   62.5   63.4    0.9    130    130   44.1   44.1    0.0     40     40   63.9   64.8    1.0
   1997      9   68.8   69.9    1.1    1.9   1190   1232   60.8   60.5   -0.3    200    194   49.9   49.9   -0.0     40     40   68.2   69.2    1.0
   1998      9   73.8   74.9    1.1    1.7   1150   1195   66.9   65.0   -1.9     60     57   48.1   48.5    0.4     20     20   73.8   74.8    1.0
   1999      9   70.9   72.2    1.4    1.6   1310   1360   64.2   63.1   -1.1    150    145   50.9   50.9    0.0    310    310   75.4   76.6    1.3
   2000      9   67.5   68.8    1.3    1.8   1530   1579   70.3   70.7    0.4    150    151   50.2   50.2   -0.0    370    370   72.8   74.1    1.4
   2001      9   70.6   72.1    1.5    1.9   1670   1722   62.5   60.8   -1.7     90     87   48.9   48.9   -0.0    230    230   73.3   74.8    1.5
   2002      9   74.3   75.8    1.5    2.2   1740   1794   68.9   67.8   -1.1    100     98   51.4   51.4    0.0    170    170   76.3   77.8    1.4
   2003      9   78.7   80.4    1.7    2.3   1820   1881   69.7   64.1   -5.6     60     53   57.5   57.5   -0.0    140    140   80.1   81.7    1.6
   2004      9   84.1   86.1    2.0    3.1   1790   1849   72.1   71.7   -0.4    160    162   57.8   57.8    0.0    130    130   84.9   86.9    1.9
   2005      9   87.8   90.1    2.3    3.7   1850   1913   79.1   74.4   -4.7    100     96   56.3   56.3   -0.0    160    160   90.2   92.2    2.1
   2006      9   89.8   92.4    2.6    3.9   1980   2046   79.7   78.0   -1.6    190    187   58.2   58.2    0.0    320    320   94.2   96.7    2.5
   2007      9   94.0   96.9    2.8    4.2   2010   2082   81.3   77.1   -4.2    150    144   63.1   63.1   -0.0    180    180   95.9   98.4    2.5
   2008      9   98.0  101.0    3.0    4.6   2100   2179   78.3   74.7   -3.7    100     93   67.1   67.1   -0.0    190    190   99.9  102.9    3.0
   2009      9  103.1  106.2    3.1    5.5   2160   2237   77.9   78.7    0.8    150    152   66.0   66.0   -0.0    210    210  105.0  108.1    3.1
   2010      9  107.2  110.5    3.3    6.5   2180   2274   95.0   85.4   -9.6    150    133   70.5   70.5    0.0    170    170  109.3  112.1    2.8
   2011      9  106.6  109.1    2.5    7.2   2300   2377  130.0  134.7    4.7    150    167   69.3   69.3   -0.0    270    270  112.8  115.7    2.9
   2012      9  107.4  110.0    2.6    8.5   2400   2485  113.6  107.2   -6.4    140    132   71.6   71.6   -0.0    240    240  111.5  113.7    2.2
   2013      9  108.0  111.1    3.0    8.9   2520   2619  101.3   92.3   -9.0    210    196   72.0   72.0    0.0    330    330  112.4  114.8    2.4
   2014      9  110.8  114.6    3.8    9.9   2540   2656  109.3   94.5  -14.9    160    143   76.2   76.1   -0.0    180    180  113.2  116.2    2.9
   2015      9  113.8  117.5    3.7   10.0   2730   2846    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190  116.5  120.4    3.9
   2016      9    0.0  120.5  120.5   56.0      0   3036    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  123.4  123.4
   2017      9    0.0  123.3  123.3   58.0      0   3226    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  126.2  126.2
   2018      9    0.0  126.5  126.5   60.1      0   3416    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  129.4  129.4
   2019      9    0.0  129.7  129.7   62.5      0   3606    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  132.6  132.6
   2020      9    0.0  133.2  133.2   65.0      0   3796    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  136.1  136.1
   2021      9    0.0  136.7  136.7   67.6      0   3986    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  139.7  139.7
   2022      9    0.0  140.3  140.3   70.3      0   4176    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  143.3  143.3
   2023      9    0.0  143.9  143.9   73.2      0   4366    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  147.0  147.0
   2024      9    0.0  147.7  147.7   76.1      0   4556    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  150.8  150.8
   2025      9    0.0  151.6  151.6   79.1      0   4746    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  154.7  154.7
   2026      9    0.0  155.8  155.8   82.3      0   4936    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  158.9  158.9
   2027      9    0.0  159.9  159.9   85.5      0   5126    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  163.1  163.1
   1987     10   43.0   43.1    0.0    0.4   1180   1152   49.3   48.3   -1.0    160    188   43.8   43.8    0.0   1340   1340 9999.0    NaN    NaN
   1988     10   45.6   47.3    1.7    1.2   1380   1350   46.3   48.0    1.7     60     62   41.7   41.7   -0.0    260    260   46.5   48.6    2.1
   1989     10   52.8   63.4   10.6    5.0   1600   1570   51.9   62.9   11.0     40     40   48.8   48.8    0.0    260    260   53.6   66.2   12.7
   1990     10   56.2   66.7   10.5    6.9   1920   1930   54.7   56.7    2.0     90     50   49.8   49.8    0.0    410    410   57.8   70.8   13.0
   1991     10   62.1   74.6   12.5    7.8   2040   2062   62.0   73.2   11.3     90     78   54.1   54.1    0.0    210    210   62.9   76.7   13.8
   1992     10   64.2   74.8   10.6    8.9   2360   2268   69.0   86.8   17.7    110    224   56.2   56.2   -0.0    430    430   66.2   80.0   13.8
   1993     10   68.6   80.2   11.6    9.4   2520   2447   67.5   72.8    5.3     90     71   58.4   58.4    0.0    250    250   69.6   82.4   12.8
   1994     10   69.8   80.8   11.0    9.6   2690   2570   72.5   88.9   16.4    120    167   59.3   59.3    0.0    290    290   71.2   83.9   12.7
   1995     10   73.0   84.6   11.6   10.0   2640   2535   73.0   84.3   11.3    170    155   58.6   58.7    0.0    120    120   73.7   85.8   12.1
   1996     10   76.9   89.3   12.3   10.3   2640   2566   73.6   72.8   -0.8     80     49   60.8   60.7   -0.0     80     80   77.3   89.9   12.5
