    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  164.1    1.5   10.4   7890   7838  175.8  185.7    9.9    730    750  134.0  134.0    0.0    880    880  167.1  169.7    2.5
   2013      5  165.7  166.5    0.8   10.6   7720   7677  168.7  169.7    1.0    950    941  139.6  139.6    0.0    780    780  168.6  169.6    0.9
   2014      5  168.7  169.3    0.6   10.7   7730   7698  172.5  173.5    1.0    790    779  140.1  140.1    0.0    800    800  172.0  172.7    0.7
   2015      5  174.1  174.5    0.4   10.4   8150   8118    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  176.1    0.4
   2016      5    0.0  179.7  179.7   45.2      0   8538    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.6  181.6
   2017      5    0.0  185.1  185.1   47.1      0   8958    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  187.1  187.1
   2018      5    0.0  190.4  190.4   49.2      0   9378    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.6  192.6
   2019      5    0.0  195.9  195.9   51.6      0   9798    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  198.2  198.2
   2020      5    0.0  201.5  201.5   54.1      0  10218    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  203.9  203.9
   2021      5    0.0  207.1  207.1   56.8      0  10638    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.7  209.7
   2022      5    0.0  212.8  212.8   59.6      0  11058    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.5  215.5
   2023      5    0.0  218.6  218.6   62.5      0  11478    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.4  221.4
   2024      5    0.0  224.4  224.4   65.5      0  11898    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.4  227.4
   2025      5    0.0  230.4  230.4   68.6      0  12318    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.4  233.4
   2026      5    0.0  236.4  236.4   71.6      0  12738    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.5  239.5
   2027      5    0.0  242.5  242.5   74.6      0  13158    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  245.7  245.7
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.1    3.8    0.2   4470   4402   95.8   99.2    3.4    330    341   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  105.0    4.1    0.5   4250   4188  101.2  104.9    3.7    260    254  103.3  103.3   -0.1     40     40  100.9  105.1    4.1
   1991      6  110.2  114.9    4.7    1.0   4040   3938  115.9  120.1    4.3    260    300  108.3  108.4    0.0     50     50  110.6  115.4    4.8
   1992      6  115.4  119.9    4.5    1.2   3830   3711  119.8  123.5    3.7    250    267  127.8  127.8   -0.0     40     40  115.5  120.0    4.5
   1993      6  121.9  126.6    4.7    1.8   3660   3575  119.1  123.1    4.0    290    256  112.1  112.1   -0.0    120    120  122.0  126.8    4.9
   1994      6  124.3  129.2    4.9    2.9   3330   3225  127.9  133.4    5.5    390    410  122.4  122.4    0.0     60     60  124.7  129.8    5.1
   1995      6  127.7  132.4    4.8    3.1   3020   2894  131.9  137.8    6.0    410    431  137.0  137.0   -0.0    100    100  127.9  133.0    5.1
   1996      6  133.1  137.9    4.8    3.8   2830   2732  131.3  135.2    3.9    270    242  130.2  130.2    0.0     80     80  133.0  137.9    4.9
   1997      6  139.6  144.2    4.6    3.6   2460   2390  138.6  142.6    3.9    500    472  129.0  129.0   -0.0    130    130  139.9  144.6    4.7
   1998      6  144.4  148.9    4.5    4.3   2320   2265  145.3  149.5    4.2    470    455  128.1  128.1   -0.0    330    330  146.8  151.9    5.1
   1999      6  144.7  149.1    4.4    4.9   2150   2114  144.2  147.8    3.7    510    491  132.4  132.4    0.0    340    340  146.4  151.3    4.9
   2000      6  146.0  149.9    3.9    3.9   1900   1886  145.1  149.4    4.3    520    498  127.4  127.3   -0.0    270    270  148.1  152.6    4.5
   2001      6  155.0  159.2    4.2    4.7   1780   1782  151.4  154.3    2.9    330    314  138.1  138.1   -0.0    210    210  156.2  160.7    4.5
   2002      6  163.1  167.2    4.1    6.3   1670   1672  170.6  176.3    5.7    260    260  135.5  135.5   -0.0    150    150  166.5  171.2    4.7
   2003      6  170.2  174.1    3.9    8.2   1630   1628  180.4  186.0    5.6    210    214  147.4  147.4    0.0    170    170  173.8  178.4    4.6
   2004      6  172.5  174.6    2.1    9.5   1620   1611  187.8  196.7    8.9    370    377  151.9  151.9   -0.0    360    360  180.5  184.7    4.2
   2005      6  180.0  182.1    2.1    8.9   1510   1509  181.5  183.4    1.9    290    282  165.8  165.8    0.0    180    180  181.8  184.1    2.3
   2006      6  184.5  183.6   -0.8    8.0   1290   1273  204.2  212.3    8.2    420    436  176.5  176.4   -0.0    200    200  191.0  192.9    1.9
   2007      6  189.0  187.9   -1.1    7.0   1360   1360  199.3  199.8    0.5    160    143  161.4  161.5    0.0    230    230  195.2  194.0   -1.2
   2008      6  199.0  197.6   -1.4    6.6   1410   1418  204.6  202.7   -1.9    120    112  197.9  197.9    0.1    170    170  199.7  198.0   -1.7
   2009      6  204.5  202.7   -1.8    5.9   1440   1456  209.9  209.7   -0.2    290    282  188.8  188.8    0.0    320    320  209.2  207.3   -1.9
   2010      6  205.9  203.8   -2.2    9.0   1400   1429  215.2  214.5   -0.7    270    257  184.4  184.4   -0.0    230    230  211.1  208.7   -2.4
   2011      6  206.5  203.6   -2.9   14.7   1510   1534  242.4  244.8    2.3    220    225  198.4  198.5    0.0    330    330  214.0  211.2   -2.8
   2012      6  210.0  206.5   -3.5   12.9   1520   1549  214.1  209.9   -4.2    230    225  194.6  194.6    0.0    240    240  213.1  208.9   -4.2
   2013      6  215.5  212.3   -3.2    9.6   1740   1788  215.6  208.5   -7.1    230    211  209.4  209.4   -0.0    450    450  217.3  212.6   -4.7
   2014      6  218.6  214.2   -4.4    9.3   1700   1761  231.2  232.9    1.7    260    247  197.1  197.1   -0.0    220    220  223.2  218.9   -4.3
   2015      6  226.5  222.5   -4.1    8.5   1900   1961    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  222.6   -4.5
   2016      6    0.0  230.2  230.2   51.7      0   2161    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  231.1  231.1
   2017      6    0.0  237.5  237.5   52.7      0   2361    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  239.1  239.1
   2018      6    0.0  244.7  244.7   54.0      0   2561    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  246.6  246.6
   2019      6    0.0  251.8  251.8   55.8      0   2761    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  254.2  254.2
   2020      6    0.0  258.8  258.8   58.0      0   2961    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  261.5  261.5
   2021      6    0.0  265.6  265.6   60.2      0   3161    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  268.6  268.6
   2022      6    0.0  272.5  272.5   62.6      0   3361    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  275.7  275.7
   2023      6    0.0  279.4  279.4   65.2      0   3561    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  282.8  282.8
   2024      6    0.0  286.3  286.3   68.0      0   3761    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  290.0  290.0
   2025      6    0.0  293.4  293.4   70.9      0   3961    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  297.3  297.3
   2026      6    0.0  300.4  300.4   74.0      0   4161    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  304.4  304.4
   2027      6    0.0  307.5  307.5   77.1      0   4361    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  311.7  311.7
   1987      7   30.9   29.8   -1.1    0.1    860    877   29.4   30.4    1.0   1240   1223   42.5   30.2  -12.4   2580   2100 9999.0    NaN    NaN
   1988      7   29.9   37.6    7.7    3.9   1050   1154   27.2   34.4    7.2   1160   1103   36.1   38.7    2.6   1380   1380   33.5   31.9   -1.6
   1989      7   30.2   42.3   12.1    5.3   1180   1552   29.7   42.0   12.3   1410   1342   41.0   42.6    1.6   1740   1740   33.2   41.4    8.2
   1990      7   34.0   48.1   14.1    5.9   1710   1985   30.9   42.4   11.4    920   1367   42.4   44.8    2.3   1800   1800   34.6   47.0   12.4
   1991      7   36.4   49.8   13.4    6.0   2070   2310   34.8   48.7   13.9   1250   1635   42.8   45.9    3.1   1960   1960   37.8   52.7   14.9
   1992      7   40.2   53.1   12.9    5.7   2360   2894   38.0   47.0    9.0   1550   1686   45.9   48.2    2.3   2270   2270   39.7   53.5   13.8
   1993      7   42.7   56.4   13.7    6.8   2560   3608   41.1   50.9    9.8   1400   1976   50.5   52.2    1.7   2690   2690   43.0   56.6   13.5
   1994      7   47.2   59.2   11.9    7.2   2820   3946   41.0   54.0   13.0   1710   2642   52.0   54.1    2.1   2980   2980   45.5   59.6   14.1
   1995      7   48.6   61.6   13.1    8.0   2620   4264   54.4   59.6    5.2   1670   2232   58.0   60.0    2.0   2550   2550   49.2   61.6   12.3
   1996      7   48.9   60.1   11.1    6.8   2620   4034   49.7   63.2   13.5   1390   2830   52.6   54.4    1.8   2600   2600   51.0   65.6   14.6
   1997      7   48.3   61.0   12.7    6.9   2670   4229   51.0   59.4    8.4   1370   2035   54.1   55.6    1.5   2230   2230   51.6   63.2   11.6
   1998      7   53.1   66.2   13.1   10.2   2250   3372   48.6   59.9   11.3   2090   4397   57.4   59.4    2.0   3540   3540   51.8   65.3   13.5
   1999      7   59.2   73.8   14.6   12.9    580    703   50.3   64.0   13.7   2010   3039   35.9   37.0    1.2    370    370   55.6   69.0   13.4
   2000      7  124.1    NaN    NaN    NaN     10      0   59.5   76.6   17.2    570    713  105.0  104.5   -0.5     10     10   60.6   76.3   15.7
   2001      7  134.2  177.5   43.3    0.0     10      5    0.0  177.5  177.5      0      5  178.0  177.5   -0.5     10     10  134.2    NaN    NaN
   2002      7   60.1   70.7   10.6   -9.9     70    125   75.0   67.6   -7.4     50     30   56.5   60.6    4.2    150    150  144.2  354.9  210.7
   2003      7   42.4   54.8   12.4   16.3    180    231   64.3   44.3  -20.0     70    144   38.9   39.0    0.0    250    250   64.3   74.3   10.0
   2004      7   50.5   67.5   17.0   17.9    510    766   50.9   61.6   10.6    380    495   65.7   66.7    1.0   1030   1030   45.1   58.0   13.0
   2005      7   54.5   70.9   16.4    9.9    620    937   57.2   71.7   14.6   1030   1459   70.9   71.4    0.5   1630   1630   53.3   71.3   18.0
   2006      7   55.4   71.5   16.1   12.3    560    718   57.7   74.5   16.9    850   1459   72.3   73.0    0.7   1240   1240   57.8   74.2   16.4
   2007      7   53.6   69.7   16.2   11.7    440    910   63.1   77.8   14.7    910   1108   72.6   73.5    0.9   1300   1300   58.4   75.3   16.9
   2008      7   61.5   83.4   21.9   14.5    640    812   65.0   78.0   13.0    710   1278   84.4   85.3    0.9   1180   1180   57.8   73.4   15.5
   2009      7   60.0   76.7   16.8    8.4    810    925   68.1   81.3   13.2    960   1267   74.4   74.6    0.2   1380   1380   65.3   87.4   22.1
   2010      7   67.2   72.2    5.0   -3.8    650    976   62.8   83.6   20.8   1110   1519   78.2   78.9    0.7   1570   1570   62.7   79.5   16.8
   2011      7   60.5   82.5   22.0   15.6    620    899   72.9   75.0    2.2    930   1257   79.9   80.6    0.6   1180   1180   70.1   75.2    5.1
   2012      7   65.1   84.8   19.7   15.2    600    823   63.3   83.1   19.8    780   1286   81.7   82.8    1.0   1210   1210   63.5   85.1   21.6
   2013      7   67.6   86.8   19.2    4.1    710   1088   70.0   83.1   13.1    920   1125   83.0   83.6    0.7   1390   1390   67.4   87.1   19.7
   2014      7   72.1   81.2    9.1   10.4   1010    802   70.5   91.6   21.1    600   1566   85.7   86.7    1.0   1280   1280   70.0   89.8   19.7
   2015      7   72.8   86.0   13.1   15.5   1460   1352    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550   74.6   84.1    9.5
   2016      7    0.0   88.9   88.9   41.3      0   1902    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   89.0   89.0
   2017      7    0.0   91.3   91.3   42.7      0   2452    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   92.1   92.1
   2018      7    0.0   93.5   93.5   43.9      0   3002    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   94.6   94.6
   2019      7    0.0   95.5   95.5   45.0      0   3552    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   96.8   96.8
   2020      7    0.0   97.5   97.5   46.0      0   4102    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   98.9   98.9
   2021      7    0.0   99.4   99.4   47.1      0   4652    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  100.9  100.9
   2022      7    0.0  101.4  101.4   48.2      0   5202    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  102.9  102.9
   2023      7    0.0  103.3  103.3   49.3      0   5752    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  104.8  104.8
   2024      7    0.0  105.3  105.3   50.5      0   6302    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  106.9  106.9
   2025      7    0.0  107.3  107.3   51.8      0   6852    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  108.9  108.9
   2026      7    0.0  109.3  109.3   53.0      0   7402    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  110.9  110.9
   2027      7    0.0  111.3  111.3   54.2      0   7952    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  113.0  113.0
   1987      8   22.0   21.9   -0.1   -0.0   1470   1373   24.0   23.4   -0.6    140    237   22.4   22.1   -0.3   1290   1610 9999.0    NaN    NaN
   1988      8   22.7   23.4    0.7   -0.1   1360   1236   23.1   22.1   -1.1    170    197   20.1   21.1    0.9     60     60   22.9   23.3    0.4
   1989      8   25.0   26.3    1.3    0.1   1430   1216   27.0   22.6   -4.4     40    100   20.2   20.7    0.5     80     80   25.5   26.3    0.9
   1990      8   27.1   28.6    1.4    0.5   1420   1230   23.4   24.9    1.6     40     66   21.1   21.3    0.2     80     80   27.1   28.8    1.7
   1991      8   29.7   31.4    1.7    1.2   1460   1266   29.7   26.6   -3.0     40     64   21.2   21.3    0.1    100    100   30.1   32.0    1.9
   1992      8   31.3   33.3    2.0    1.5   1440   1260   28.2   32.5    4.3     60     56   21.9   21.9    0.0     50     50   31.4   33.7    2.4
   1993      8   33.3   35.5    2.2    1.7   1450   1278   29.7   30.1    0.4     60     82   24.2   24.3    0.0    100    100   33.6   36.0    2.4
   1994      8   34.2   35.5    1.4    1.9   1440   1291   33.2   38.5    5.3     70    117   24.0   24.3    0.3    130    130   34.5   36.9    2.5
   1995      8   35.3   37.1    1.8    2.0   1390   1294   36.6   30.7   -5.9    100     57   23.4   23.4    0.0     60     60   35.6   37.5    1.8
   1996      8   37.2   39.2    1.9    2.0   1330   1212   35.0   39.9    4.9     80    102   31.0   31.0    0.0     20     20   37.2   39.3    2.1
   1997      8   40.1   42.9    2.8    1.9   1210   1094   36.2   35.7   -0.5    140    128   38.3   38.5    0.2     10     10   39.6   42.2    2.6
   1998      8   42.6   46.5    3.9    2.3   1100    951   41.2   43.0    1.8    120    143    0.0    NaN    NaN      0      0   42.6   46.1    3.5
   1999      8   40.3   40.7    0.4    1.6   1310   1652   40.6   35.2   -5.4    160    159   32.2   32.2    0.0    860    860   43.3   47.4    4.1
   2000      8   39.1   39.3    0.2    1.3   1600   2180   42.1   37.2   -4.9    120    362   32.5   32.5    0.1    890    890   41.6   42.5    0.8
   2001      8   41.4   42.4    0.9    1.7   1630   2238   40.4   35.5   -4.9     80    202   36.2   36.2    0.0    260    260   41.9   42.5    0.6
   2002      8   44.6   46.3    1.8    2.5   1590   2170   43.8   37.8   -6.0    110    188   37.0   37.0    0.0    120    120   44.9   46.1    1.3
   2003      8   47.1   49.3    2.2    3.2   1660   2235   46.5   40.7   -5.8     80     95   38.1   38.1   -0.0    160    160   47.5   49.8    2.3
   2004      8   50.0   53.1    3.1    3.6   1650   2157   47.8   43.3   -4.5    130    158   38.4   38.4   -0.0     80     80   50.4   52.9    2.5
   2005      8   52.6   55.8    3.2    3.8   1600   2084   49.2   57.3    8.1    130    153   44.8   44.7   -0.0     80     80   53.0   56.3    3.4
   2006      8   55.2   59.5    4.3    4.1   1590   2069   53.5   51.1   -2.4    100     75   48.8   48.8   -0.0     60     60   55.8   59.5    3.7
   2007      8   57.9   62.5    4.5    4.6   1570   2040   50.0   58.9    9.0    130    149   46.1   46.1   -0.0    120    120   58.2   63.2    5.0
   2008      8   60.0   65.3    5.3    4.5   1620   2078   56.7   56.2   -0.5    120     42   47.2   47.2   -0.0     80     80   61.3   65.8    4.5
   2009      8   62.8   68.8    6.0    5.6   1690   2040   56.2   60.0    3.9     70    158   48.6   48.6   -0.0    120    120   63.9   69.3    5.4
   2010      8   64.9   71.0    6.1    6.4   1630   2057   66.8   61.3   -5.5    150     93   44.7   44.7   -0.0    110    110   65.9   72.0    6.1
   2011      8   65.8   73.8    8.1    8.7   1680   2054   77.2   66.6  -10.6     90     83   56.2   56.2    0.0     80     80   67.9   74.2    6.3
   2012      8   66.8   75.8    9.0   10.8   1590   2059   71.2   72.2    1.0    170    105   47.5   47.6    0.0    110    110   68.3   77.1    8.9
   2013      8   68.9   77.6    8.7   11.1   1620   2114   64.3   63.2   -1.0     90     95   49.8   49.8   -0.0    150    150   70.1   78.9    8.8
   2014      8   71.5   79.8    8.2   12.2   1540   1970   70.4   79.8    9.4    150    244   51.5   51.5   -0.0    100    100   72.3   81.1    8.8
   2015      8   73.9   83.1    9.3   13.1   1590   1990    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20   74.7   83.4    8.7
   2016      8    0.0   86.6   86.6   45.0      0   2010    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   86.8   86.8
   2017      8    0.0   90.1   90.1   47.4      0   2030    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   90.4   90.4
   2018      8    0.0   93.9   93.9   50.3      0   2050    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   94.2   94.2
   2019      8    0.0   97.8   97.8   53.4      0   2070    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   98.1   98.1
   2020      8    0.0  101.9  101.9   56.8      0   2090    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  102.3  102.3
   2021      8    0.0  106.2  106.2   60.4      0   2110    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  106.7  106.7
   2022      8    0.0  110.8  110.8   64.5      0   2130    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  111.3  111.3
   2023      8    0.0  115.6  115.6   68.7      0   2150    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  116.2  116.2
   2024      8    0.0  120.5  120.5   72.5      0   2170    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  121.1  121.1
   2025      8    0.0  125.6  125.6   76.6      0   2190    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  126.2  126.2
   2026      8    0.0  131.0  131.0   80.9      0   2210    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  131.7  131.7
   2027      8    0.0  136.6  136.6   85.2      0   2230    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  137.3  137.3
   1987      9   30.9   30.8   -0.2   -0.1   1470   1311   31.4   31.7    0.3    210    369   32.0   31.0   -1.0   1180   1680 9999.0    NaN    NaN
   1988      9   33.4   33.8    0.4   -0.2   1500   1218   29.4   31.6    2.2    100    163   30.3   30.3    0.0     70     70   33.4   33.7    0.3
   1989      9   39.8   40.7    0.8    0.4   1560   1172   35.5   36.6    1.1     50     76   34.3   34.3   -0.0     30     30   40.1   40.6    0.4
   1990      9   43.7   44.9    1.2    0.5   1550   1156   36.6   44.7    8.1     30     56   37.8   37.8   -0.0     40     40   43.6   45.1    1.5
   1991      9   49.0   50.3    1.3    0.6   1530   1168   43.3   49.9    6.6     40     38   41.8   41.8   -0.0     50     50   49.0   50.7    1.7
   1992      9   52.0   53.3    1.3    0.2   1540   1166   42.8   52.5    9.7     40     22   44.7   44.6   -0.0     20     20   52.1   53.4    1.3
   1993      9   55.8   57.7    2.0    0.0   1560   1112   54.4   53.7   -0.7     30     74   45.8   45.8    0.0     20     20   56.2   57.7    1.5
   1994      9   57.3   59.6    2.3    0.3   1550   1066   54.6   57.6    3.0    100     76   44.1   44.1   -0.0     30     30   57.9   59.9    2.0
   1995      9   60.5   61.8    1.3    0.5   1440   1080   53.9   60.2    6.2    140      6   44.3   44.3   -0.0     20     20   60.2   62.2    2.0
   1996      9   63.4   66.1    2.7    0.2   1350    993   62.5   57.5   -5.0    130     87    0.0    NaN    NaN      0      0   63.9   65.4    1.5
   1997      9   68.8   72.0    3.2    0.3   1190    899   60.8   61.7    1.0    200    114   47.3   47.4    0.0     20     20   68.2   71.3    3.1
   1998      9   73.8   76.4    2.6    0.7   1150    904   66.9   68.9    2.0     60     75   52.7   52.7    0.0     80     80   73.8   77.9    4.0
   1999      9   70.9   68.4   -2.4    1.5   1310   1349   64.2   64.9    0.7    150    135   51.4   51.4   -0.0    580    580   75.4   78.8    3.4
   2000      9   67.5   65.2   -2.3    0.8   1530   1790   70.3   57.6  -12.7    150    229   50.7   50.7   -0.0    670    670   72.8   71.2   -1.6
   2001      9   70.6   69.7   -0.8    0.5   1670   1787   62.5   59.9   -2.6     90    233   54.1   54.1   -0.0    230    230   73.3   70.5   -2.9
   2002      9   74.3   73.8   -0.6   -0.3   1740   1954   68.9   60.4   -8.5    100     83   55.2   55.2    0.0    250    250   76.3   75.7   -0.6
   2003      9   78.7   77.9   -0.8   -0.3   1820   2034   69.7   62.2   -7.5     60     80   55.3   55.3   -0.0    160    160   80.1   79.1   -1.0
   2004      9   84.1   83.6   -0.5    0.1   1790   2014   72.1   67.8   -4.3    160    170   58.2   58.2   -0.0    150    150   84.9   84.1   -0.8
   2005      9   87.8   88.3    0.5    0.7   1850   1897   79.1   80.3    1.2    100    227   54.3   54.3   -0.0    110    110   90.2   89.3   -0.9
   2006      9   89.8   92.6    2.8    0.2   1980   1936   79.7   72.5   -7.1    190    141   59.4   59.4    0.0    180    180   94.2   94.3    0.1
   2007      9   94.0   93.5   -0.5   -0.4   2010   2064   81.3   99.7   18.5    150    162   63.0   63.0    0.0    290    290   95.9   98.6    2.7
   2008      9   98.0   98.9    0.9    0.5   2100   2023   78.3   76.0   -2.4    100    191   65.3   65.3   -0.0    150    150   99.9   99.2   -0.7
   2009      9  103.1  101.6   -1.5    0.1   2160   2096   77.9   94.9   17.0    150    167   66.4   66.4    0.0    240    240  105.0  105.2    0.2
   2010      9  107.2  104.3   -2.9    0.4   2180   2205   95.0   83.6  -11.4    150    131   68.3   68.3    0.0    240    240  109.3  107.2   -2.1
   2011      9  106.6  104.7   -1.9    1.4   2300   2226  130.0  111.8  -18.2    150    229   69.6   69.6    0.0    250    250  112.8  109.5   -3.4
   2012      9  107.4  107.9    0.6    2.3   2400   2258  113.6   83.2  -30.4    140    138   72.3   72.3   -0.0    170    170  111.5  109.1   -2.4
   2013      9  108.0  110.5    2.4    3.0   2520   2289  101.3  104.3    2.9    210    149   73.8   73.8   -0.0    180    180  112.4  113.0    0.6
   2014      9  110.8  113.2    2.3    3.6   2540   2332  109.3   90.2  -19.2    160    237   73.0   73.0   -0.0    280    280  113.2  115.7    2.5
   2015      9  113.8  116.1    2.3    3.5   2730   2472    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140  116.5  118.7    2.2
   2016      9    0.0  119.1  119.1   49.2      0   2612    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  121.7  121.7
   2017      9    0.0  122.2  122.2   51.1      0   2752    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  124.9  124.9
   2018      9    0.0  125.3  125.3   53.1      0   2892    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  128.0  128.0
   2019      9    0.0  128.6  128.6   55.2      0   3032    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  131.3  131.3
   2020      9    0.0  131.9  131.9   57.4      0   3172    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  134.6  134.6
   2021      9    0.0  135.2  135.2   59.7      0   3312    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  138.0  138.0
   2022      9    0.0  138.7  138.7   62.0      0   3452    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  141.4  141.4
   2023      9    0.0  142.2  142.2   64.4      0   3592    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  145.0  145.0
   2024      9    0.0  145.9  145.9   67.0      0   3732    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  148.8  148.8
   2025      9    0.0  149.6  149.6   69.6      0   3872    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  152.5  152.5
   2026      9    0.0  153.5  153.5   72.2      0   4012    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  156.4  156.4
   2027      9    0.0  157.4  157.4   74.9      0   4152    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  160.3  160.3
   1987     10   43.0   43.2    0.1    0.4   1180   1179   49.3   48.6   -0.7    160    161   45.5   43.8   -1.7   1260   1340 9999.0    NaN    NaN
   1988     10   45.6   48.3    2.7    1.4   1380   1398   46.3   47.0    0.8     60     61   42.5   42.5    0.0    280    280   46.5   49.6    3.1
   1989     10   52.8   61.4    8.6    4.2   1600   1565   51.9   62.9   11.0     40     73   50.3   50.3    0.0    240    240   53.6   63.4    9.9
   1990     10   56.2   64.3    8.1    6.0   1920   1977   54.7   58.1    3.4     90     68   49.7   49.7   -0.0    480    480   57.8   68.5   10.7
   1991     10   62.1   72.7   10.6    7.1   2040   2068   62.0   75.9   14.0     90    189   55.7   55.7    0.0    280    280   62.9   75.4   12.4
   1992     10   64.2   75.8   11.5    8.3   2360   2399   69.0   64.9   -4.1    110     59   54.7   54.7    0.0    390    390   66.2   79.4   13.3
   1993     10   68.6   80.4   11.8    9.5   2520   2572   67.5   82.8   15.3     90    147   59.5   59.5    0.0    320    320   69.6   83.3   13.7
   1994     10   69.8   81.2   11.4   10.2   2690   2894   72.5   65.4   -7.0    120    158   59.8   59.8   -0.0    480    480   71.2   84.2   13.1
   1995     10   73.0   83.2   10.2   11.3   2640   3043   73.0   87.0   14.1    170    211   58.9   58.9    0.0    360    360   73.7   86.5   12.9
   1996     10   76.9   86.9    9.9   11.7   2640   3103   73.6   82.7    9.1     80    170   59.8   59.8   -0.0    230    230   77.3   88.7   11.4
