    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   1997     10   81.3   93.8   12.5   11.5   2790   2752   76.0   73.0   -3.1    110     74   63.7   63.7    0.0    260    260   82.9   96.3   13.4
   1998     10   85.5   98.3   12.7   12.3   2850   2873   82.2   83.2    1.0    250    189   68.1   68.1   -0.0    310    310   87.2  100.6   13.4
   1999     10   84.2   95.3   11.1   12.6   3140   3193   82.5   88.5    6.0    370    340   67.0   67.0    0.0    660    660   87.9  100.9   13.0
   2000     10   83.0   92.6    9.6   12.2   3630   3719   79.6   81.0    1.5    310    274   66.6   66.6    0.0    800    800   86.9   98.2   11.3
   2001     10   88.1   98.0    9.9   12.8   3890   4008   79.6   77.0   -2.6    180    151   68.5   68.5    0.0    440    440   90.1  100.6   10.5
   2002     10   94.6  104.9   10.2   13.8   4080   4214   81.0   80.0   -1.0    140    124   71.8   71.8    0.0    330    330   96.1  106.8   10.7
   2003     10   99.6  109.9   10.3   14.5   4460   4615   95.4   90.7   -4.6    140    119   75.5   75.5   -0.0    520    520  102.5  113.6   11.1
   2004     10  104.9  115.5   10.7   15.5   4760   4936   96.3   90.9   -5.4    150    129   76.3   76.3    0.0    450    450  107.4  118.7   11.2
   2005     10  109.4  120.4   11.0   16.6   5050   5251  101.8   96.8   -5.1    230    205   78.7   78.7   -0.0    520    520  112.4  123.8   11.5
   2006     10  113.2  123.7   10.5   17.2   5290   5469  118.7  132.3   13.7    270    292   80.7   80.7   -0.0    510    510  116.8  128.3   11.5
   2007     10  116.3  126.1    9.8   17.4   5490   5655  119.3  129.7   10.4    400    414   82.7   82.7   -0.0    600    600  120.3  131.1   10.8
   2008     10  120.4  130.2    9.8   17.6   5830   6016  121.8  114.3   -7.5    190    169   85.7   85.7    0.0    530    530  123.8  133.9   10.1
   2009     10  124.9  134.5    9.6   17.6   6250   6462  118.4  109.8   -8.6    250    224   90.7   90.7    0.0    670    670  128.6  138.4    9.9
   2010     10  128.2  136.7    8.4   17.4   6490   6673  145.3  165.3   20.0    210    239   91.4   91.4    0.0    450    450  131.4  140.9    9.4
   2011     10  130.1  137.0    6.9   15.9   6680   6831  144.3  162.0   17.7    440    472   92.8   92.8    0.0    630    630  134.7  143.0    8.3
   2012     10  132.2  138.4    6.2   16.1   7010   7172  134.9  132.9   -2.0    300    289   94.7   94.7    0.0    630    630  135.8  142.2    6.4
   2013     10  134.3  139.4    5.1   15.3   7400   7550  149.5  161.0   11.5    280    292   98.4   98.4   -0.0    670    670  138.3  144.1    5.8
   2014     10  137.0  141.4    4.4   15.1   7670   7814  146.7  150.3    3.6    330    336   98.1   98.1   -0.0    600    600  140.6  145.3    4.6
   2015     10  142.0  146.1    4.1   15.1   7990   8134    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320  143.9  148.1    4.2
   2016     10    0.0  150.9  150.9   60.2      0   8454    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  153.0  153.0
   2017     10    0.0  155.9  155.9   62.7      0   8774    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  158.1  158.1
   2018     10    0.0  161.0  161.0   65.3      0   9094    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  163.3  163.3
   2019     10    0.0  166.1  166.1   68.0      0   9414    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  168.5  168.5
   2020     10    0.0  171.4  171.4   70.9      0   9734    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  173.9  173.9
   2021     10    0.0  176.7  176.7   73.8      0  10054    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  179.3  179.3
   2022     10    0.0  182.2  182.2   76.8      0  10374    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  184.9  184.9
   2023     10    0.0  187.6  187.6   79.8      0  10694    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  190.4  190.4
   2024     10    0.0  193.3  193.3   82.8      0  11014    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  196.1  196.1
   2025     10    0.0  198.9  198.9   85.8      0  11334    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  201.9  201.9
   2026     10    0.0  204.7  204.7   88.7      0  11654    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  207.7  207.7
   2027     10    0.0  210.5  210.5   91.6      0  11974    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  213.6  213.6
   1987     11   61.1   61.1   -0.0    0.1   5850   5821   64.4   64.3   -0.1    560    589   61.4   61.4   -0.0   6410   6410 9999.0    NaN    NaN
   1988     11   64.5   66.5    2.0    0.7   5890   5841   66.5   68.6    2.1    300    320   57.3   57.3    0.0    340    340   65.0   67.1    2.1
   1989     11   71.0   74.1    3.0    1.4   6090   6088   68.5   70.3    1.8    350    303   61.3   61.3   -0.0    550    550   71.8   75.1    3.3
   1990     11   75.8   80.4    4.6    2.1   6200   6223   74.4   78.0    3.7    260    235   64.5   64.5   -0.0    370    370   76.4   81.3    4.8
   1991     11   82.7   88.6    5.9    3.0   6380   6452   79.9   83.2    3.3    310    261   69.1   69.1    0.0    490    490   83.6   89.9    6.3
   1992     11   86.0   92.7    6.7    3.6   6580   6635   87.1   94.5    7.4    280    297   71.0   71.0   -0.0    480    480   87.2   94.4    7.2
   1993     11   90.8   98.3    7.6    4.4   6580   6572   94.2  103.7    9.5    300    363   73.9   73.9   -0.0    300    300   91.7   99.7    8.0
   1994     11   92.6  100.3    7.7    4.8   6370   6372   92.4  100.1    7.7    470    460   74.5   74.5    0.0    260    260   93.3  101.3    8.0
   1995     11   95.5  104.0    8.5    5.0   6090   6131   94.2  100.9    6.7    460    421   76.4   76.4   -0.0    180    180   95.9  104.6    8.6
   1996     11   99.6  108.8    9.3    5.5   5690   5831   96.0  100.7    4.7    600    500   78.6   78.6   -0.0    200    200   99.9  109.2    9.3
   1997     11  105.0  115.1   10.1    5.8   5410   5577  103.3  111.7    8.4    470    444   81.0   81.0    0.0    190    190  105.6  115.9   10.3
   1998     11  109.3  119.6   10.2    6.3   5230   5334  111.6  123.7   12.1    560    623   84.5   84.5    0.0    380    380  111.3  122.4   11.1
   1999     11  108.0  117.1    9.1    7.1   5300   5331  111.3  123.0   11.7    600    673   86.7   86.7   -0.0    670    670  111.1  121.6   10.6
   2000     11  108.3  116.4    8.1    7.3   4940   4880  113.1  124.7   11.7    760    851   86.4   86.4    0.0    400    400  110.6  120.0    9.4
   2001     11  114.3  122.1    7.8    7.7   4790   4708  117.4  127.9   10.5    490    512   89.6   89.6   -0.0    340    340  116.3  125.0    8.7
   2002     11  121.4  129.5    8.0    8.2   4800   4737  120.1  125.6    5.5    320    301   97.8   97.9    0.0    330    330  123.0  131.4    8.5
   2003     11  126.5  134.1    7.6    8.6   5010   4955  127.9  136.2    8.3    360    352  101.1  101.1    0.0    570    570  129.6  138.2    8.6
   2004     11  130.6  137.2    6.7    8.8   5100   5009  140.3  152.7   12.4    490    526  104.5  104.5   -0.0    580    580  134.5  142.7    8.2
   2005     11  134.9  140.9    6.0    9.8   4980   4859  145.8  156.6   10.8    520    550  107.8  107.8   -0.0    400    400  138.2  145.3    7.1
   2006     11  139.3  144.2    5.0   10.7   5020   4880  150.4  161.8   11.4    480    499  111.7  111.7   -0.0    520    520  143.2  149.5    6.3
   2007     11  142.2  145.7    3.5    9.4   5010   4853  153.5  164.2   10.7    670    687  114.9  114.9    0.0    660    660  147.3  152.4    5.1
   2008     11  147.0  149.8    2.9   10.2   5050   4902  156.3  162.5    6.2    430    421  119.7  119.7    0.0    470    470  150.3  153.8    3.5
   2009     11  152.0  154.6    2.6   10.9   5180   5047  155.6  157.3    1.7    470    455  125.3  125.3   -0.0    600    600  155.5  158.5    3.0
   2010     11  154.4  156.2    1.7   11.1   5330   5197  165.8  172.5    6.7    460    460  126.6  126.6    0.0    610    610  158.7  161.2    2.5
   2011     11  159.0  160.5    1.5   12.1   5070   4942  164.3  168.1    3.8    680    675  132.6  132.6    0.0    420    420  161.7  163.7    2.0
   2012     11  161.3  162.3    1.0   11.9   5150   5036  169.6  172.9    3.3    390    376  133.0  133.0    0.0    470    470  164.5  165.9    1.3
   2013     11  164.0  164.6    0.6   11.5   5310   5207  169.7  170.1    0.4    410    399  134.9  134.9    0.0    570    570  167.7  168.4    0.7
   2014     11  166.9  167.4    0.5   12.5   5360   5279  173.6  173.9    0.3    550    528  137.8  137.8   -0.0    600    600  170.9  171.5    0.6
   2015     11  172.6  173.1    0.5   12.5   5630   5549    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270  174.2  174.8    0.6
   2016     11    0.0  178.9  178.9   49.4      0   5819    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  180.8  180.8
   2017     11    0.0  184.8  184.8   51.8      0   6089    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  186.9  186.9
   2018     11    0.0  190.9  190.9   54.4      0   6359    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  193.1  193.1
   2019     11    0.0  196.9  196.9   57.1      0   6629    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  199.3  199.3
   2020     11    0.0  203.2  203.2   59.9      0   6899    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  205.7  205.7
   2021     11    0.0  209.5  209.5   63.0      0   7169    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  212.2  212.2
   2022     11    0.0  216.0  216.0   66.1      0   7439    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  218.8  218.8
   2023     11    0.0  222.5  222.5   69.3      0   7709    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  225.5  225.5
   2024     11    0.0  229.2  229.2   72.4      0   7979    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  232.3  232.3
   2025     11    0.0  236.0  236.0   75.6      0   8249    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  239.2  239.2
   2026     11    0.0  242.9  242.9   78.7      0   8519    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  246.3  246.3
   2027     11    0.0  250.1  250.1   82.0      0   8789    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  253.5  253.5
   1987     12   79.5   79.5   -0.0   -0.2   2350   2341   81.7   81.5   -0.1    290    299   79.7   79.7   -0.0   2640   2640 9999.0    NaN    NaN
   1988     12   84.3   87.5    3.2    0.4   2270   2275   81.9   84.3    2.4     90     76   76.0   75.5   -0.5     10     10   84.2   87.4    3.2
   1989     12   94.6   97.1    2.5   -0.2   2200   2200   98.2   99.3    1.0     70     75    0.0    NaN    NaN      0      0   94.7   97.2    2.5
   1990     12  101.3  103.7    2.4   -0.3   2100   2096  104.5  105.0    0.5    110    114   95.9   95.5   -0.4     10     10  101.5  103.8    2.4
   1991     12  111.2  113.8    2.6    0.0   1980   1990  108.1  110.4    2.3    140    126  100.8  100.7   -0.1     20     20  111.1  113.7    2.6
   1992     12  116.7  119.1    2.5    0.3   1920   1935  115.3  117.1    1.8     90     85  106.6  106.6    0.0     30     30  116.7  119.2    2.5
   1993     12  123.3  125.9    2.5    0.3   1800   1825  123.5  124.7    1.2    160    150  109.0  109.0   -0.0     40     40  123.6  126.1    2.5
   1994     12  126.0  128.8    2.7    0.9   1620   1639  128.4  131.0    2.5    200    206  143.6  143.6   -0.0     20     20  126.1  128.8    2.8
   1995     12  130.1  133.0    2.9    2.1   1430   1458  126.9  129.1    2.2    200    191  101.4  101.5    0.1     10     10  129.9  132.8    2.9
   1996     12  135.6  138.5    2.9    2.8   1290   1316  137.9  140.1    2.2    150    152  150.0  150.5    0.5     10     10  135.7  138.6    2.9
   1997     12  143.0  146.3    3.2    3.5   1120   1163  139.2  140.9    1.7    200    183  129.0  129.1    0.0     30     30  142.7  145.9    3.2
   1998     12  147.1  150.4    3.2    3.6   1040   1079  150.4  154.0    3.7    190    194  122.6  122.6    0.0    110    110  150.1  153.6    3.5
   1999     12  146.6  149.6    3.0    3.0    810    838  146.4  149.6    3.2    300    311  113.9  113.8   -0.0     70     70  148.7  151.9    3.2
   2000     12  147.1  149.7    2.6    4.7    720    742  152.2  155.7    3.6    190    196  134.0  134.0    0.0    100    100  149.9  153.0    3.1
   2001     12  153.8  156.9    3.1    4.7    710    736  152.1  152.1   -0.1    140    136  128.8  128.8    0.0    130    130  158.0  160.9    3.0
   2002     12  161.3  165.0    3.7    5.6    710    740  169.3  172.1    2.8     70     66  129.8  129.9    0.1     70     70  165.2  168.9    3.7
   2003     12  167.3  171.5    4.1    5.7    750    787  164.6  163.9   -0.7    120    113  145.6  145.6   -0.0    160    160  171.8  175.9    4.1
   2004     12  176.0  180.2    4.2    5.2    740    789  165.6  163.2   -2.4    100     88  153.5  153.5   -0.0     90     90  177.3  181.3    4.1
   2005     12  176.7  178.8    2.1    6.6    670    683  217.9  225.5    7.5    130    166  144.4  144.4    0.0     60     60  186.6  191.2    4.7
   2006     12  187.0  190.0    3.0    7.4    610    634  184.3  180.4   -3.9    120    109  178.0  178.0   -0.0     60     60  187.4  189.6    2.2
   2007     12  189.9  189.2   -0.7    7.0    510    517  216.8  228.8   12.0    160    177  198.5  198.5    0.0     60     60  196.2  199.4    3.3
   2008     12  193.3  192.9   -0.3    7.4    580    602  211.0  213.7    2.7     70     55  177.3  177.3    0.0    140    140  200.1  199.4   -0.7
   2009     12  201.4  199.9   -1.4   13.8    570    600  213.2  219.4    6.2    100     92  198.9  198.9   -0.0     90     90  203.8  203.1   -0.7
   2010     12  202.7  203.5    0.8   14.5    590    632  198.6  187.5  -11.1    110     98  175.1  175.1    0.0    130    130  208.2  207.0   -1.2
   2011     12  212.3  212.1   -0.2   18.6    580    631  216.7  218.6    1.9    120    111  220.6  220.6    0.0    110    110  211.7  211.8    0.1
   2012     12  214.7  215.7    1.0   14.4    650    705  199.8  182.5  -17.3     90     86  184.6  184.6   -0.0    160    160  220.6  219.0   -1.6
   2013     12  222.7  223.0    0.2   11.7    680    758  204.8  194.5  -10.4     70     47  211.4  211.5    0.0    100    100  222.6  222.7    0.1
   2014     12  225.2  225.8    0.6   11.8    730    829  250.6  260.2    9.5     70     49  202.4  202.5    0.0    120    120  231.8  231.7   -0.1
   2015     12  233.9  234.4    0.5   11.2    820    919    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90  234.5  235.0    0.4
   2016     12    0.0  242.6  242.6   67.5      0   1009    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  243.9  243.9
   2017     12    0.0  250.7  250.7   69.1      0   1099    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  252.6  252.6
   2018     12    0.0  258.1  258.1   71.2      0   1189    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  260.5  260.5
   2019     12    0.0  265.5  265.5   73.2      0   1279    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  268.3  268.3
   2020     12    0.0  273.0  273.0   75.5      0   1369    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  276.0  276.0
   2021     12    0.0  280.5  280.5   78.2      0   1459    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  283.9  283.9
   2022     12    0.0  287.5  287.5   80.5      0   1549    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  291.1  291.1
   2023     12    0.0  294.8  294.8   83.0      0   1639    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  298.6  298.6
   2024     12    0.0  302.0  302.0   85.4      0   1729    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  306.0  306.0
   2025     12    0.0  309.3  309.3   88.1      0   1819    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  313.4  313.4
   2026     12    0.0  315.7  315.7   90.1      0   1909    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  320.0  320.0
   2027     12    0.0  322.5  322.5   92.2      0   1999    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  326.9  326.9
   1987     13   27.8   27.9    0.0    0.1   1140   1151   25.2   25.3    0.0   1370   1359   26.4   26.4    0.0   2510   2510 9999.0    NaN    NaN
   1988     13   28.5   29.3    0.8   -0.2   1400   1446   24.6   25.6    1.1   1180   1145   24.2   26.1    2.0   1440   1440   29.9   29.6   -0.3
   1989     13   32.3   33.3    1.0   -0.5   1640   1727   27.4   28.8    1.4   1500   1459   28.6   30.1    1.5   1740   1740   31.7   32.7    1.0
   1990     13   36.1   36.7    0.6   -1.2   1860   1961   29.8   31.3    1.5   1360   1346   30.8   32.3    1.5   1580   1580   35.9   36.5    0.6
   1991     13   35.8   36.7    0.9    0.5   2220   2291   35.1   35.7    0.6   1710   1740   31.7   32.8    1.0   2070   2070   39.7   40.0    0.3
   1992     13   37.1   38.2    1.2    1.2   2550   2619   34.4   35.5    1.1   1980   1982   33.5   35.1    1.6   2310   2310   38.4   39.0    0.6
   1993     13   40.0   41.0    1.1    0.1   3490   3580   36.0   37.1    1.0   2060   2039   37.3   38.7    1.3   3000   3000   39.9   40.7    0.8
   1994     13   40.4   41.3    0.9    0.3   4260   4348   37.9   38.7    0.8   2660   2662   36.4   37.5    1.1   3430   3430   42.4   43.0    0.6
   1995     13   41.6   42.6    0.9   -0.1   4380   4449   40.3   41.1    0.8   2340   2359   39.8   41.2    1.4   2460   2460   41.9   42.6    0.6
   1996     13   40.5   43.7    3.2   -1.4   4560   4576   43.0   45.7    2.7   2440   2493   40.6   42.1    1.5   2620   2620   41.9   45.7    3.8
   1997     13   40.1   42.9    2.8   -1.2   4950   4888   45.0   47.4    2.3   2250   2328   39.5   41.1    1.6   2640   2640   42.8   46.2    3.4
   1998     13   45.0   46.6    1.6   -1.7   3610   3646   41.1   43.2    2.1   5290   5192   41.4   43.1    1.7   3950   3950   43.8   45.9    2.2
   1999     13   48.7   49.7    1.0   -1.7    800    817   45.5   47.1    1.6   3100   3119   35.3   35.6    0.3    290    290   47.0   48.6    1.6
   2000     13  112.0   84.2  -27.8   19.6     10      3   51.2   52.7    1.5    800    824  112.0  111.5   -0.5     10     10   51.2   52.1    0.9
   2001     13  106.0  105.5   -0.5    0.0     10      5  115.7  128.9   13.2     10      8  106.0  105.5   -0.5     10     10  115.7  167.8   52.1
   2002     13   39.3   39.4    0.1   -3.8    280    276   59.1   62.1    3.1     60     59   40.7   40.9    0.2    330    330  113.1  210.7   97.6
   2003     13   42.0   41.8   -0.2   -5.3    360    361   38.8   39.2    0.4    300    295   39.4   39.5    0.1    380    380   42.1   42.2    0.2
   2004     13   58.3   59.0    0.7   -3.7    950    961   52.6   54.0    1.4    740    730   58.8   60.2    1.4   1330   1330   44.7   44.5   -0.2
   2005     13   61.8   62.4    0.6   -3.8   1170   1169   63.4   64.0    0.6   1630   1642   63.4   63.8    0.5   1850   1850   61.4   62.3    0.9
   2006     13   56.4   57.3    0.9   -7.0   1030   1021   62.9   62.9    0.0   1780   1788   56.8   57.3    0.5   1640   1640   65.7   65.9    0.2
   2007     13   59.9   60.7    0.8    0.3    960    952   62.2   62.5    0.3   1640   1639   62.3   62.5    0.2   1570   1570   59.9   60.9    1.0
   2008     13   64.0   64.2    0.2   -3.2   1160   1152   65.0   65.9    0.9   1440   1440   65.2   65.7    0.5   1640   1640   63.4   64.2    0.7
   2009     13   64.8   65.3    0.6   -0.6   1260   1250   68.9   69.2    0.3   1740   1742   66.9   67.5    0.5   1840   1840   67.5   67.8    0.3
   2010     13   68.3   68.9    0.5    2.8   1180   1174   68.7   69.1    0.4   2020   2016   69.1   69.2    0.1   1940   1940   67.7   68.7    1.1
   2011     13   70.8   70.9    0.1   -1.0   1150   1144   70.5   70.8    0.3   1600   1600   70.1   70.3    0.1   1570   1570   71.2   71.6    0.4
   2012     13   64.9   65.2    0.2    2.8   1240   1223   75.1   74.7   -0.4   1690   1701   68.5   68.9    0.4   1780   1780   74.4   73.6   -0.8
   2013     13   70.5   70.7    0.3   -5.3   1440   1427   71.9   72.7    0.8   1760   1756   73.9   74.7    0.8   1960   1960   67.0   67.2    0.2
   2014     13   67.3   67.6    0.3    4.7    930    922   74.3   74.2   -0.2   2260   2255   71.2   71.7    0.4   1750   1750   73.6   73.0   -0.6
   2015     13   71.0   71.0   -0.0    3.6   1410   1402    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480   69.6   69.6   -0.1
   2016     13    0.0   73.1   73.1   23.5      0   1882    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   72.9   72.9
   2017     13    0.0   74.7   74.7   22.6      0   2362    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   75.0   75.0
   2018     13    0.0   76.2   76.2   22.0      0   2842    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   76.8   76.8
   2019     13    0.0   77.6   77.6   21.6      0   3322    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   78.3   78.3
   2020     13    0.0   78.9   78.9   21.3      0   3802    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   79.6   79.6
   2021     13    0.0   80.1   80.1   21.1      0   4282    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   80.9   80.9
   2022     13    0.0   81.3   81.3   21.1      0   4762    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   82.1   82.1
   2023     13    0.0   82.4   82.4   21.0      0   5242    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   83.3   83.3
   2024     13    0.0   83.5   83.5   21.0      0   5722    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   84.5   84.5
   2025     13    0.0   84.7   84.7   21.1      0   6202    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   85.6   85.6
   2026     13    0.0   85.8   85.8   21.2      0   6682    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   86.7   86.7
   2027     13    0.0   86.9   86.9   21.3      0   7162    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   87.8   87.8
   1987     14   22.6   22.6   -0.0    0.1   7740   7660   24.1   24.0   -0.1   1320   1400   22.9   22.8   -0.0   9060   9060 9999.0    NaN    NaN
   1988     14   23.5   24.5    1.0    0.4   7590   7662   21.6   22.1    0.5    870    718   18.6   19.8    1.2    720    720   23.8   24.7    1.0
   1989     14   26.2   27.6    1.4    0.7   7590   7778   23.3   23.9    0.6    580    464   20.3   20.8    0.5    580    580   26.5   27.9    1.4
   1990     14   27.9   29.9    1.9    1.0   7780   8017   26.6   27.7    1.1    440    391   20.8   21.1    0.3    630    630   28.5   30.5    2.0
   1991     14   30.4   32.9    2.4    1.3   8040   8331   28.8   30.0    1.2    440    386   22.6   22.6    0.1    700    700   31.0   33.6    2.6
   1992     14   31.5   34.2    2.7    1.7   8300   8626   30.3   32.1    1.8    500    465   23.0   23.1    0.1    760    760   32.2   35.1    2.9
   1993     14   33.2   36.2    3.0    2.0   8680   9086   30.0   30.4    0.4    430    350   24.3   24.3    0.0    810    810   33.9   37.1    3.2
   1994     14   33.7   36.9    3.2    2.2   8740   9240   31.1   31.9    0.8    690    596   23.6   23.8    0.2    750    750   34.4   37.7    3.3
   1995     14   34.9   38.4    3.5    2.5   8420   8995   32.5   33.9    1.3    720    645   23.7   23.7   -0.0    400    400   35.2   38.7    3.5
   1996     14   36.7   40.5    3.8    2.8   7830   8359   36.7   40.5    3.8    680    726   31.5   31.5    0.0     90     90   36.7   40.6    3.8
   1997     14   39.2   43.4    4.2    2.9   7250   7818   37.4   39.7    2.3    750    711   27.5   27.5   -0.0    170    170   39.2   43.4    4.2
   1998     14   41.6   46.1    4.5    3.0   6790   7331   41.0   45.1    4.1    620    647   31.2   31.2   -0.0    160    160   41.7   46.3    4.6
   1999     14   40.0   43.9    4.0    3.4   7980   8560   37.8   39.6    1.8    990    951   31.0   31.0    0.0   2180   2180   42.5   47.2    4.7
   2000     14   39.6   43.2    3.6    3.6   8510   9100   38.0   40.0    2.1   1250   1240   31.3   31.3    0.0   1780   1780   41.2   45.2    4.1
   2001     14   42.2   46.0    3.8    3.8   8080   8613   42.2   45.9    3.7    920    977   34.5   34.5    0.0    490    490   42.7   46.6    3.9
   2002     14   45.3   49.2    3.9    3.9   7710   8208   45.2   48.8    3.7    640    675   36.5   36.5    0.0    270    270   45.6   49.6    4.0
   2003     14   48.1   52.2    4.1    4.1   7460   7942   47.9   51.6    3.7    400    416   39.0   39.0   -0.0    150    150   48.3   52.4    4.2
   2004     14   50.9   55.2    4.2    4.4   6960   7394   51.5   55.8    4.3    680    728   41.7   41.8    0.0    180    180   51.2   55.5    4.3
   2005     14   53.4   57.8    4.4    4.4   6510   6912   53.1   57.1    3.9    620    652   39.5   39.6    0.1    170    170   53.7   58.1    4.4
   2006     14   55.8   60.3    4.5    4.7   6130   6486   56.6   61.7    5.1    590    636   39.7   39.7   -0.0    210    210   56.4   61.0    4.6
   2007     14   58.4   63.1    4.7    5.2   5920   6275   56.5   59.4    2.9    510    511   43.7   43.7   -0.0    300    300   59.0   63.7    4.7
   2008     14   61.0   66.0    5.0    5.7   5690   6040   59.4   62.8    3.3    440    445   43.0   43.0    0.0    210    210   61.5   66.5    5.0
   2009     14   64.0   69.1    5.1    6.4   5440   5759   65.0   71.1    6.1    440    471   45.3   45.3    0.0    190    190   64.7   70.0    5.3
   2010     14   66.1   71.1    5.0    6.8   5310   5593   69.1   76.2    7.1    360    396   50.5   50.5   -0.0    230    230   67.0   72.3    5.3
   2011     14   67.3   71.9    4.5    7.2   5280   5497   74.4   83.9    9.5    410    476   48.2   48.2    0.0    380    380   69.2   74.5    5.2
   2012     14   68.5   73.0    4.5    7.7   5140   5332   70.7   75.8    5.1    440    465   48.5   48.5   -0.0    300    300   69.8   74.6    4.8
   2013     14   68.8   73.1    4.3    7.7   5100   5277   69.6   74.0    4.4    540    555   47.5   47.5   -0.0    500    500   71.0   75.6    4.6
   2014     14   70.0   74.0    4.0    7.7   4900   5040   73.8   80.0    6.2    550    587   51.2   51.2    0.0    350    350   71.7   76.2    4.4
   2015     14   72.5   76.6    4.1    8.0   5000   5140    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100   72.9   77.1    4.1
   2016     14    0.0   79.2   79.2   31.3      0   5240    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   79.7   79.7
   2017     14    0.0   81.9   81.9   32.7      0   5340    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   82.4   82.4
   2018     14    0.0   84.6   84.6   34.1      0   5440    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   85.2   85.2
   2019     14    0.0   87.4   87.4   35.7      0   5540    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   88.1   88.1
   2020     14    0.0   90.3   90.3   37.2      0   5640    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   91.0   91.0
   2021     14    0.0   93.2   93.2   39.0      0   5740    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   94.0   94.0
   2022     14    0.0   96.3   96.3   40.9      0   5840    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   97.1   97.1
   2023     14    0.0   99.5   99.5   42.9      0   5940    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0  100.3  100.3
