    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  164.2    1.5   10.4   7890   7838  175.8  184.1    8.3    730    736  134.0  134.0    0.0    880    880  167.1  169.5    2.4
   2013      5  165.7  166.5    0.8   10.4   7720   7681  168.7  170.0    1.3    950    937  139.6  139.6    0.0    780    780  168.6  169.6    0.9
   2014      5  168.7  169.3    0.6   10.5   7730   7700  172.5  172.9    0.4    790    781  140.1  140.1    0.0    800    800  172.0  172.7    0.6
   2015      5  174.1  174.5    0.4   10.2   8150   8120    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  176.2    0.5
   2016      5    0.0  179.8  179.8   45.1      0   8540    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.6  181.6
   2017      5    0.0  185.1  185.1   47.0      0   8960    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  187.1  187.1
   2018      5    0.0  190.5  190.5   48.9      0   9380    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.6  192.6
   2019      5    0.0  195.9  195.9   51.3      0   9800    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  198.3  198.3
   2020      5    0.0  201.5  201.5   53.8      0  10220    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  204.0  204.0
   2021      5    0.0  207.2  207.2   56.5      0  10640    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.8  209.8
   2022      5    0.0  212.9  212.9   59.2      0  11060    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.6  215.6
   2023      5    0.0  218.6  218.6   62.1      0  11480    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.4  221.4
   2024      5    0.0  224.4  224.4   65.1      0  11900    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.4  227.4
   2025      5    0.0  230.5  230.5   68.3      0  12320    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.5  233.5
   2026      5    0.0  236.5  236.5   71.4      0  12740    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.7  239.7
   2027      5    0.0  242.6  242.6   74.4      0  13160    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  245.9  245.9
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.1    3.8    0.2   4470   4400   95.8   99.4    3.6    330    343   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  105.0    4.0    0.5   4250   4185  101.2  104.8    3.7    260    255  103.3  103.3   -0.1     40     40  100.9  105.0    4.1
   1991      6  110.2  114.9    4.6    1.0   4040   3934  115.9  119.8    3.9    260    301  108.3  108.4    0.0     50     50  110.6  115.3    4.7
   1992      6  115.4  119.8    4.5    1.2   3830   3705  119.8  123.6    3.8    250    269  127.8  127.8   -0.0     40     40  115.5  120.0    4.5
   1993      6  121.9  126.6    4.7    1.9   3660   3573  119.1  122.8    3.7    290    252  112.1  112.1   -0.0    120    120  122.0  126.8    4.8
   1994      6  124.3  129.2    5.0    3.0   3330   3227  127.9  133.1    5.2    390    406  122.4  122.4    0.0     60     60  124.7  129.8    5.1
   1995      6  127.7  132.6    4.9    3.3   3020   2899  131.9  137.7    5.8    410    428  137.0  137.0   -0.0    100    100  127.9  133.1    5.2
   1996      6  133.1  138.0    4.9    4.1   2830   2740  131.3  135.2    3.9    270    239  130.2  130.2    0.0     80     80  133.0  138.0    5.0
   1997      6  139.6  144.3    4.7    4.1   2460   2407  138.6  142.5    3.9    500    463  129.0  129.0   -0.0    130    130  139.9  144.7    4.8
   1998      6  144.4  148.9    4.5    4.8   2320   2284  145.3  150.0    4.7    470    453  128.1  128.1   -0.0    330    330  146.8  152.0    5.2
   1999      6  144.7  148.9    4.2    5.2   2150   2127  144.2  148.2    4.0    510    497  132.4  132.4    0.0    340    340  146.4  151.2    4.8
   2000      6  146.0  150.0    4.0    4.2   1900   1897  145.1  148.0    2.9    520    500  127.4  127.3   -0.0    270    270  148.1  152.4    4.3
   2001      6  155.0  159.6    4.6    5.0   1780   1792  151.4  154.9    3.5    330    315  138.1  138.1   -0.0    210    210  156.2  161.2    5.0
   2002      6  163.1  167.6    4.5    6.4   1670   1680  170.6  176.0    5.4    260    262  135.5  135.5   -0.0    150    150  166.5  171.5    5.0
   2003      6  170.2  174.4    4.2    8.2   1630   1640  180.4  186.3    5.9    210    210  147.4  147.4    0.0    170    170  173.8  178.6    4.8
   2004      6  172.5  174.6    2.1    9.4   1620   1609  187.8  197.3    9.5    370    391  151.9  151.9   -0.0    360    360  180.5  185.0    4.5
   2005      6  180.0  181.4    1.5    8.5   1510   1500  181.5  184.9    3.4    290    289  165.8  165.8    0.0    180    180  181.8  183.8    2.0
   2006      6  184.5  183.3   -1.1    8.2   1290   1276  204.2  212.0    7.8    420    424  176.5  176.4   -0.0    200    200  191.0  192.3    1.4
   2007      6  189.0  187.4   -1.6    7.0   1360   1351  199.3  199.8    0.5    160    155  161.4  161.5    0.0    230    230  195.2  193.6   -1.6
   2008      6  199.0  197.1   -2.0    6.6   1410   1413  204.6  201.0   -3.6    120    108  197.9  197.9    0.1    170    170  199.7  197.3   -2.4
   2009      6  204.5  202.3   -2.2    5.7   1440   1457  209.9  208.9   -1.0    290    276  188.8  188.8    0.0    320    320  209.2  206.6   -2.6
   2010      6  205.9  203.5   -2.5    8.6   1400   1428  215.2  214.4   -0.8    270    259  184.4  184.4   -0.0    230    230  211.1  208.4   -2.7
   2011      6  206.5  203.3   -3.2   14.2   1510   1535  242.4  246.3    3.8    220    223  198.4  198.5    0.0    330    330  214.0  211.1   -2.9
   2012      6  210.0  205.9   -4.1   12.4   1520   1555  214.1  213.2   -0.9    230    220  194.6  194.6    0.0    240    240  213.1  208.7   -4.3
   2013      6  215.5  211.6   -3.9    8.9   1740   1784  215.6  211.1   -4.5    230    221  209.4  209.4   -0.0    450    450  217.3  212.2   -5.1
   2014      6  218.6  213.5   -5.0    8.5   1700   1754  231.2  233.4    2.1    260    250  197.1  197.1   -0.0    220    220  223.2  218.3   -4.8
   2015      6  226.5  221.6   -4.9    7.7   1900   1954    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  221.7   -5.4
   2016      6    0.0  229.4  229.4   50.8      0   2154    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  230.2  230.2
   2017      6    0.0  236.8  236.8   51.8      0   2354    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  238.2  238.2
   2018      6    0.0  244.0  244.0   53.2      0   2554    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  245.9  245.9
   2019      6    0.0  251.1  251.1   54.9      0   2754    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  253.5  253.5
   2020      6    0.0  258.0  258.0   57.0      0   2954    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  260.7  260.7
   2021      6    0.0  264.9  264.9   59.2      0   3154    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  267.9  267.9
   2022      6    0.0  271.9  271.9   61.8      0   3354    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  275.1  275.1
   2023      6    0.0  278.9  278.9   64.5      0   3554    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  282.3  282.3
   2024      6    0.0  285.7  285.7   67.2      0   3754    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  289.3  289.3
   2025      6    0.0  292.8  292.8   70.2      0   3954    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  296.6  296.6
   2026      6    0.0  299.8  299.8   73.1      0   4154    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  303.8  303.8
   2027      6    0.0  306.7  306.7   76.2      0   4354    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  310.9  310.9
   1987      7   30.9   42.1   11.2    6.3    860   1061   29.4   43.0   13.6   1240   1519   42.5   42.6    0.1   2580   2580 9999.0    NaN    NaN
   1988      7   29.9   43.5   13.6    7.1   1050   1280   27.2   38.9   11.8   1160   1161   36.1   38.7    2.6   1380   1380   33.5   44.8   11.3
   1989      7   30.2   44.9   14.7    6.9   1180   1608   29.7   44.7   15.0   1410   1412   41.0   42.6    1.6   1740   1740   33.2   47.8   14.6
   1990      7   34.0   49.8   15.8    7.1   1710   2028   30.9   43.4   12.5    920   1380   42.4   44.8    2.3   1800   1800   34.6   50.0   15.4
   1991      7   36.4   50.7   14.3    6.8   2070   2336   34.8   49.6   14.8   1250   1652   42.8   45.9    3.1   1960   1960   37.8   54.5   16.6
   1992      7   40.2   53.7   13.5    6.4   2360   2915   38.0   47.4    9.4   1550   1691   45.9   48.2    2.3   2270   2270   39.7   54.5   14.8
   1993      7   42.7   56.6   13.9    7.2   2560   3620   41.1   51.1   10.0   1400   1985   50.5   52.2    1.7   2690   2690   43.0   56.9   13.9
   1994      7   47.2   59.3   12.1    7.5   2820   3947   41.0   54.2   13.2   1710   2653   52.0   54.1    2.1   2980   2980   45.5   59.8   14.3
   1995      7   48.6   61.8   13.2    8.4   2620   4262   54.4   59.6    5.2   1670   2235   58.0   60.0    2.0   2550   2550   49.2   61.7   12.4
   1996      7   48.9   60.0   11.1    6.8   2620   4035   49.7   63.3   13.6   1390   2827   52.6   54.4    1.8   2600   2600   51.0   65.6   14.6
   1997      7   48.3   61.0   12.7    6.8   2670   4228   51.0   59.2    8.2   1370   2037   54.1   55.6    1.5   2230   2230   51.6   63.1   11.5
   1998      7   53.1   66.2   13.1   10.1   2250   3371   48.6   59.9   11.3   2090   4397   57.4   59.4    2.0   3540   3540   51.8   65.3   13.5
   1999      7   59.2   73.8   14.6   12.7    580    700   50.3   63.9   13.6   2010   3041   35.9   37.0    1.2    370    370   55.6   68.9   13.3
   2000      7  124.1    NaN    NaN    NaN     10      0   59.5   76.7   17.3    570    710  105.0  104.5   -0.5     10     10   60.6   76.3   15.8
   2001      7  134.2  177.5   43.3    0.0     10      5    0.0  177.5  177.5      0      5  178.0  177.5   -0.5     10     10  134.2    NaN    NaN
   2002      7   60.1   70.7   10.7   -9.9     70    125   75.0   67.6   -7.4     50     30   56.5   60.6    4.2    150    150  144.2  355.1  210.9
   2003      7   42.4   55.9   13.5   16.6    180    233   64.3   42.3  -22.0     70    142   38.9   39.0    0.0    250    250   64.3   74.3   10.0
   2004      7   50.5   67.5   17.0   17.7    510    764   50.9   62.2   11.2    380    499   65.7   66.7    1.0   1030   1030   45.1   59.2   14.2
   2005      7   54.5   70.8   16.3    9.9    620    937   57.2   71.7   14.5   1030   1457   70.9   71.4    0.5   1630   1630   53.3   71.1   17.9
   2006      7   55.4   71.4   16.0   12.6    560    718   57.7   74.5   16.8    850   1459   72.3   73.0    0.7   1240   1240   57.8   74.1   16.3
   2007      7   53.6   70.0   16.5   12.2    440    910   63.1   77.5   14.4    910   1108   72.6   73.5    0.9   1300   1300   58.4   75.2   16.8
   2008      7   61.5   83.7   22.1   15.0    640    810   65.0   78.0   13.0    710   1280   84.4   85.3    0.9   1180   1180   57.8   73.6   15.8
   2009      7   60.0   76.7   16.8    8.6    810    918   68.1   81.4   13.3    960   1272   74.4   74.6    0.2   1380   1380   65.3   87.7   22.4
   2010      7   67.2   72.3    5.1   -3.7    650    973   62.8   83.7   20.9   1110   1515   78.2   78.9    0.7   1570   1570   62.7   79.8   17.1
   2011      7   60.5   82.5   22.0   15.4    620    892   72.9   75.2    2.3    930   1261   79.9   80.6    0.6   1180   1180   70.1   75.3    5.2
   2012      7   65.1   84.7   19.7   15.0    600    831   63.3   83.1   19.7    780   1271   81.7   82.8    1.0   1210   1210   63.5   85.0   21.5
   2013      7   67.6   87.1   19.5    4.2    710   1101   70.0   82.8   12.8    920   1120   83.0   83.6    0.7   1390   1390   67.4   87.0   19.6
   2014      7   72.1   80.8    8.7   10.3   1010    798   70.5   91.8   21.3    600   1583   85.7   86.7    1.0   1280   1280   70.0   89.9   19.8
   2015      7   72.8   85.6   12.8   15.4   1460   1348    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550   74.6   83.6    8.9
   2016      7    0.0   88.7   88.7   41.4      0   1898    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   88.7   88.7
   2017      7    0.0   91.1   91.1   42.7      0   2448    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   91.8   91.8
   2018      7    0.0   93.2   93.2   43.9      0   2998    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   94.2   94.2
   2019      7    0.0   95.2   95.2   44.9      0   3548    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   96.4   96.4
   2020      7    0.0   97.2   97.2   45.9      0   4098    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0   98.5   98.5
   2021      7    0.0   99.2   99.2   47.0      0   4648    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  100.6  100.6
   2022      7    0.0  101.1  101.1   48.1      0   5198    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  102.6  102.6
   2023      7    0.0  103.1  103.1   49.3      0   5748    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  104.6  104.6
   2024      7    0.0  105.1  105.1   50.5      0   6298    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  106.6  106.6
   2025      7    0.0  107.1  107.1   51.8      0   6848    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  108.7  108.7
   2026      7    0.0  109.2  109.2   53.0      0   7398    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  110.8  110.8
   2027      7    0.0  111.2  111.2   54.2      0   7948    0.0    NaN    NaN      0      0   87.4   88.7    1.2    550    550    0.0  112.8  112.8
   1987      8   22.0   22.2    0.3   -0.1   1470   1094   24.0   23.6   -0.4    140    196   22.4   22.4    0.0   1290   1290 9999.0    NaN    NaN
   1988      8   22.7   23.7    1.0   -0.1   1360   1001   23.1   22.2   -0.9    170    153   20.1   21.1    0.9     60     60   22.9   23.6    0.8
   1989      8   25.0   26.6    1.6    0.2   1430   1000   27.0   22.9   -4.1     40     81   20.2   20.7    0.5     80     80   25.5   26.7    1.3
   1990      8   27.1   28.8    1.7    0.6   1420   1026   23.4   25.1    1.8     40     54   21.1   21.3    0.2     80     80   27.1   29.2    2.1
   1991      8   29.7   31.5    1.8    1.3   1460   1072   29.7   26.8   -2.9     40     54   21.2   21.3    0.1    100    100   30.1   32.2    2.2
   1992      8   31.3   33.2    1.9    1.5   1440   1074   28.2   32.3    4.1     60     48   21.9   21.9    0.0     50     50   31.4   33.7    2.3
   1993      8   33.3   35.3    2.0    1.9   1450   1101   29.7   29.8    0.0     60     73   24.2   24.3    0.0    100    100   33.6   35.9    2.4
   1994      8   34.2   35.2    1.0    2.1   1440   1130   33.2   38.8    5.6     70    101   24.0   24.3    0.3    130    130   34.5   36.8    2.4
   1995      8   35.3   36.7    1.4    2.1   1390   1137   36.6   30.4   -6.2    100     53   23.4   23.4    0.0     60     60   35.6   37.1    1.5
   1996      8   37.2   38.7    1.5    2.1   1330   1067   35.0   39.1    4.1     80     90   31.0   31.0    0.0     20     20   37.2   38.9    1.6
   1997      8   40.1   42.5    2.4    2.1   1210    958   36.2   35.3   -0.9    140    119   38.3   38.5    0.2     10     10   39.6   41.8    2.1
   1998      8   42.6   46.2    3.6    2.6   1100    833   41.2   42.0    0.8    120    125    0.0    NaN    NaN      0      0   42.6   45.6    3.1
   1999      8   40.3   40.1   -0.2    1.7   1310   1540   40.6   34.7   -5.9    160    153   32.2   32.2    0.0    860    860   43.3   47.2    3.9
   2000      8   39.1   38.7   -0.3    1.2   1600   2084   42.1   36.4   -5.7    120    346   32.5   32.5    0.1    890    890   41.6   41.8    0.2
   2001      8   41.4   41.8    0.4    1.7   1630   2143   40.4   35.8   -4.6     80    201   36.2   36.2    0.0    260    260   41.9   41.9    0.0
   2002      8   44.6   45.7    1.1    2.4   1590   2077   43.8   37.5   -6.3    110    186   37.0   37.0    0.0    120    120   44.9   45.5    0.6
   2003      8   47.1   48.6    1.5    2.9   1660   2142   46.5   41.2   -5.3     80     95   38.1   38.1   -0.0    160    160   47.5   49.1    1.6
   2004      8   50.0   52.3    2.3    3.1   1650   2066   47.8   43.3   -4.5    130    156   38.4   38.4   -0.0     80     80   50.4   52.2    1.7
   2005      8   52.6   55.0    2.4    3.2   1600   2000   49.2   56.0    6.8    130    146   44.8   44.7   -0.0     80     80   53.0   55.5    2.5
   2006      8   55.2   58.7    3.5    3.6   1590   1988   53.5   49.8   -3.7    100     72   48.8   48.8   -0.0     60     60   55.8   58.7    2.8
   2007      8   57.9   61.5    3.6    3.9   1570   1966   50.0   58.4    8.4    130    142   46.1   46.1   -0.0    120    120   58.2   62.2    4.0
   2008      8   60.0   64.3    4.3    3.8   1620   2006   56.7   55.3   -1.4    120     40   47.2   47.2   -0.0     80     80   61.3   64.8    3.5
   2009      8   62.8   67.8    5.0    4.5   1690   1972   56.2   59.5    3.4     70    154   48.6   48.6   -0.0    120    120   63.9   68.3    4.4
   2010      8   64.9   69.8    4.9    5.3   1630   1989   66.8   62.0   -4.8    150     93   44.7   44.7   -0.0    110    110   65.9   70.9    4.9
   2011      8   65.8   72.7    6.9    7.7   1680   1987   77.2   65.5  -11.7     90     82   56.2   56.2    0.0     80     80   67.9   73.0    5.1
   2012      8   66.8   74.6    7.8    9.8   1590   1990   71.2   70.4   -0.8    170    107   47.5   47.6    0.0    110    110   68.3   75.9    7.6
   2013      8   68.9   76.2    7.3    9.9   1620   2044   64.3   63.3   -1.0     90     96   49.8   49.8   -0.0    150    150   70.1   77.6    7.4
   2014      8   71.5   78.5    7.0   10.9   1540   1919   70.4   76.7    6.3    150    225   51.5   51.5   -0.0    100    100   72.3   79.6    7.4
   2015      8   73.9   81.7    7.8   11.7   1590   1939    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20   74.7   81.9    7.2
   2016      8    0.0   85.0   85.0   43.6      0   1959    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   85.3   85.3
   2017      8    0.0   88.5   88.5   46.2      0   1979    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   88.8   88.8
   2018      8    0.0   92.2   92.2   49.0      0   1999    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   92.5   92.5
   2019      8    0.0   96.0   96.0   51.7      0   2019    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0   96.4   96.4
   2020      8    0.0  100.0  100.0   55.0      0   2039    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  100.5  100.5
   2021      8    0.0  104.2  104.2   58.6      0   2059    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  104.7  104.7
   2022      8    0.0  108.7  108.7   62.2      0   2079    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  109.2  109.2
   2023      8    0.0  113.2  113.2   65.8      0   2099    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  113.7  113.7
   2024      8    0.0  118.1  118.1   69.9      0   2119    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  118.6  118.6
   2025      8    0.0  123.0  123.0   74.0      0   2139    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  123.6  123.6
   2026      8    0.0  128.5  128.5   78.4      0   2159    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  129.1  129.1
   2027      8    0.0  134.1  134.1   83.1      0   2179    0.0    NaN    NaN      0      0   59.3   59.2   -0.1     20     20    0.0  134.8  134.8
   1987      9   30.9   31.4    0.4    1.3   1470    904   31.4   34.1    2.7    210    276   32.0   32.0    0.0   1180   1180 9999.0    NaN    NaN
   1988      9   33.4   34.4    1.1    1.2   1500    862   29.4   31.7    2.2    100    112   30.3   30.3    0.0     70     70   33.4   34.4    1.0
   1989      9   39.8   41.6    1.8    2.1   1560    838   35.5   36.3    0.8     50     54   34.3   34.3   -0.0     30     30   40.1   41.5    1.4
   1990      9   43.7   45.6    1.9    2.3   1550    839   36.6   44.4    7.8     30     39   37.8   37.8   -0.0     40     40   43.6   45.9    2.2
   1991      9   49.0   51.0    2.0    2.4   1530    861   43.3   48.9    5.7     40     28   41.8   41.8   -0.0     50     50   49.0   51.5    2.5
   1992      9   52.0   54.1    2.1    2.4   1540    861   42.8   52.0    9.2     40     20   44.7   44.6   -0.0     20     20   52.1   54.2    2.2
   1993      9   55.8   58.6    2.8    2.2   1560    828   54.4   52.8   -1.6     30     53   45.8   45.8    0.0     20     20   56.2   58.5    2.4
   1994      9   57.3   60.4    3.2    2.8   1550    802   54.6   57.4    2.8    100     56   44.1   44.1   -0.0     30     30   57.9   60.8    2.9
   1995      9   60.5   62.6    2.1    3.1   1440    822   53.9    NaN    NaN    140      0   44.3   44.3   -0.0     20     20   60.2   63.0    2.9
   1996      9   63.4   66.9    3.5    2.9   1350    758   62.5   56.5   -6.0    130     64    0.0    NaN    NaN      0      0   63.9   66.1    2.2
   1997      9   68.8   73.2    4.3    3.2   1190    691   60.8   60.2   -0.6    200     87   47.3   47.4    0.0     20     20   68.2   72.4    4.2
   1998      9   73.8   77.1    3.4    3.8   1150    713   66.9   67.6    0.7     60     58   52.7   52.7    0.0     80     80   73.8   79.2    5.3
   1999      9   70.9   67.3   -3.5    3.1   1310   1178   64.2   62.9   -1.3    150    115   51.4   51.4   -0.0    580    580   75.4   79.5    4.2
   2000      9   67.5   64.0   -3.6    1.5   1530   1634   70.3   56.1  -14.2    150    214   50.7   50.7   -0.0    670    670   72.8   70.1   -2.7
   2001      9   70.6   68.2   -2.4    1.0   1670   1642   62.5   58.8   -3.7     90    222   54.1   54.1   -0.0    230    230   73.3   68.9   -4.4
   2002      9   74.3   72.1   -2.2   -0.1   1740   1811   68.9   59.9   -9.0    100     81   55.2   55.2    0.0    250    250   76.3   74.1   -2.2
   2003      9   78.7   76.1   -2.6   -0.1   1820   1891   69.7   62.8   -6.9     60     80   55.3   55.3   -0.0    160    160   80.1   77.3   -2.8
   2004      9   84.1   81.6   -2.6   -0.0   1790   1877   72.1   66.7   -5.4    160    164   58.2   58.2   -0.0    150    150   84.9   82.1   -2.8
   2005      9   87.8   86.2   -1.7    0.5   1850   1771   79.1   77.9   -1.2    100    216   54.3   54.3   -0.0    110    110   90.2   87.1   -3.1
   2006      9   89.8   90.2    0.4   -0.1   1980   1815   79.7   71.8   -7.9    190    136   59.4   59.4    0.0    180    180   94.2   91.9   -2.3
   2007      9   94.0   91.2   -2.9   -0.9   2010   1956   81.3   97.0   15.8    150    149   63.0   63.0    0.0    290    290   95.9   96.2    0.3
   2008      9   98.0   96.5   -1.5    0.1   2100   1912   78.3   76.3   -2.0    100    194   65.3   65.3   -0.0    150    150   99.9   96.9   -3.1
   2009      9  103.1   99.2   -3.9   -0.5   2160   1998   77.9   91.9   14.0    150    154   66.4   66.4    0.0    240    240  105.0  102.7   -2.3
   2010      9  107.2  101.9   -5.3   -0.1   2180   2108   95.0   84.6  -10.4    150    130   68.3   68.3    0.0    240    240  109.3  104.8   -4.5
   2011      9  106.6  102.0   -4.6    0.2   2300   2139  130.0  111.8  -18.2    150    219   69.6   69.6    0.0    250    250  112.8  106.8   -6.0
   2012      9  107.4  105.1   -2.3    1.2   2400   2175  113.6   83.2  -30.4    140    134   72.3   72.3   -0.0    170    170  111.5  106.4   -5.1
   2013      9  108.0  107.8   -0.3    1.7   2520   2221  101.3   97.9   -3.5    210    134   73.8   73.8   -0.0    180    180  112.4  110.0   -2.4
   2014      9  110.8  110.4   -0.5    2.0   2540   2265  109.3   89.5  -19.9    160    236   73.0   73.0   -0.0    280    280  113.2  112.9   -0.4
   2015      9  113.8  113.2   -0.6    1.9   2730   2405    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140  116.5  115.7   -0.8
   2016      9    0.0  116.1  116.1   47.5      0   2545    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  118.6  118.6
   2017      9    0.0  119.1  119.1   49.4      0   2685    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  121.7  121.7
   2018      9    0.0  122.3  122.3   51.3      0   2825    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  124.9  124.9
   2019      9    0.0  125.6  125.6   53.2      0   2965    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  128.2  128.2
   2020      9    0.0  128.9  128.9   55.4      0   3105    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  131.6  131.6
   2021      9    0.0  132.2  132.2   57.5      0   3245    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  134.9  134.9
   2022      9    0.0  135.6  135.6   59.6      0   3385    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  138.3  138.3
   2023      9    0.0  139.0  139.0   61.9      0   3525    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  141.8  141.8
   2024      9    0.0  142.6  142.6   64.2      0   3665    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  145.3  145.3
   2025      9    0.0  146.4  146.4   66.7      0   3805    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  149.2  149.2
   2026      9    0.0  150.1  150.1   69.2      0   3945    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  153.0  153.0
   2027      9    0.0  154.0  154.0   72.0      0   4085    0.0    NaN    NaN      0      0   73.1   73.1    0.0    140    140    0.0  156.9  156.9
   1987     10   43.0   44.8    1.7    0.5   1180   1079   49.3   50.0    0.7    160    181   45.5   45.5   -0.0   1260   1260 9999.0    NaN    NaN
   1988     10   45.6   49.5    3.9    1.6   1380   1305   46.3   48.4    2.1     60     54   42.5   42.5    0.0    280    280   46.5   51.2    4.7
   1989     10   52.8   62.4    9.6    4.7   1600   1475   51.9   63.7   11.8     40     70   50.3   50.3    0.0    240    240   53.6   64.7   11.2
   1990     10   56.2   64.9    8.7    6.7   1920   1894   54.7   57.5    2.7     90     61   49.7   49.7   -0.0    480    480   57.8   69.6   11.8
   1991     10   62.1   73.3   11.2    7.9   2040   1993   62.0   77.0   15.1     90    181   55.7   55.7    0.0    280    280   62.9   76.2   13.3
   1992     10   64.2   76.3   12.1    9.2   2360   2325   69.0   64.6   -4.4    110     58   54.7   54.7    0.0    390    390   66.2   80.2   14.1
   1993     10   68.6   80.6   12.0   10.2   2520   2497   67.5   83.7   16.2     90    148   59.5   59.5    0.0    320    320   69.6   83.7   14.1
   1994     10   69.8   81.3   11.4   10.8   2690   2819   72.5   65.3   -7.1    120    158   59.8   59.8   -0.0    480    480   71.2   84.4   13.2
   1995     10   73.0   83.0   10.0   11.6   2640   2969   73.0   88.0   15.0    170    210   58.9   58.9    0.0    360    360   73.7   86.4   12.8
   1996     10   76.9   86.6    9.7   12.1   2640   3035   73.6   81.1    7.5     80    164   59.8   59.8   -0.0    230    230   77.3   88.4   11.1
