    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   1993     16   68.3   80.6   12.3    9.1   1970   1867   69.3   83.9   14.7     80    107   57.3   57.3    0.0    280    280   70.1   84.7   14.6
   1994     16   69.9   81.9   11.9    9.3   2180   2066   69.1   65.3   -3.8    100    111   60.6   60.6    0.0    310    310   71.4   84.4   13.0
   1995     16   72.4   83.8   11.4    9.8   2310   2153   68.3   87.6   19.3    110    153   58.5   58.5    0.0    240    240   73.7   87.0   13.3
   1996     16   76.1   87.5   11.4   10.3   2360   2200   71.0   82.7   11.6    110    113   60.3   60.3    0.0    160    160   76.9   89.3   12.4
   1997     16   81.2   92.2   11.0    9.6   2430   2175   75.1   93.4   18.2    160    255   63.5   63.5    0.0    230    230   82.5   95.3   12.8
   1998     16   84.1   95.0   10.9   10.6   2670   2416   85.8   77.3   -8.5    170    169   65.4   65.4    0.0    410    410   87.4   99.2   11.8
   1999     16   81.0   90.4    9.4   10.9   3070   3166   84.1   72.8  -11.3    530    180   67.0   67.0   -0.0    930    930   86.5   98.1   11.6
   2000     16   80.6   88.3    7.7   10.5   3500   3650   74.3   82.1    7.8    400    346   66.3   66.3    0.0    830    830   83.6   93.4    9.8
   2001     16   84.8   92.8    8.0   11.3   3850   4050   80.4   75.1   -5.3    260    210   67.6   67.6   -0.0    610    610   87.4   96.0    8.6
   2002     16   91.2  100.0    8.8   12.3   3910   4224   83.7   82.2   -1.5    300    186   72.8   72.8   -0.0    360    360   92.3  101.6    9.3
   2003     16   96.2  105.8    9.6   13.7   4140   4538   92.1   85.3   -6.9    250    166   75.3   75.3    0.0    480    480   98.5  108.5   10.0
   2004     16  101.6  112.5   10.9   15.6   4240   4646   96.1   91.1   -4.9    290    282   76.2   76.2    0.0    390    390  103.6  114.3   10.7
   2005     16  105.9  117.2   11.4   16.4   4390   4902   97.8   95.7   -2.1    410    304   78.2   78.2   -0.0    560    560  108.7  120.5   11.8
   2006     16  109.7  122.3   12.6   18.6   4630   5085  106.0  100.3   -5.8    330    387   80.6   80.6    0.0    570    570  113.2  125.4   12.3
   2007     16  111.7  125.6   13.9   20.7   4940   5498  115.9  100.1  -15.8    410    307   83.5   83.5    0.0    720    720  116.5  130.0   13.5
   2008     16  116.2  129.8   13.5   20.5   5200   5869  106.0  105.5   -0.5    290    179   85.8   85.8    0.0    550    550  119.0  133.4   14.3
   2009     16  120.1  133.5   13.4   21.1   5650   6241  114.5  122.1    7.6    250    328   89.0   89.0    0.0    700    700  124.0  138.1   14.1
   2010     16  123.6  136.6   13.0   21.9   5860   6484  115.2  116.9    1.7    380    347   90.0   90.0    0.0    590    590  126.5  139.9   13.4
   2011     16  126.1  139.9   13.8   23.0   6160   6751  122.3  111.3  -11.0    390    423   92.0   92.0   -0.0    690    690  129.9  143.2   13.3
   2012     16  128.2  142.1   13.9   23.2   6670   7126  117.4  111.4   -6.0    290    425   96.2   96.2   -0.0    800    800  131.8  145.6   13.7
   2013     16  130.5  143.8   13.4   23.5   7130   7542  122.0  122.8    0.7    460    504   97.4   97.4    0.0    920    920  134.5  148.4   13.9
   2014     16  133.2  143.7   10.4   21.7   7560   7859  127.9  165.8   37.9    390    503   99.3   99.3   -0.0    820    820  136.9  150.0   13.1
   2015     16  137.8  147.7   10.0   21.5   8040   8339    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480  140.2  150.7   10.5
   2016     16    0.0  151.9  151.9   64.9      0   8819    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  154.9  154.9
   2017     16    0.0  156.2  156.2   67.7      0   9299    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  159.3  159.3
   2018     16    0.0  160.6  160.6   70.4      0   9779    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  163.8  163.8
   2019     16    0.0  165.2  165.2   73.4      0  10259    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  168.5  168.5
   2020     16    0.0  169.9  169.9   76.4      0  10739    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  173.2  173.2
   2021     16    0.0  174.6  174.6   79.6      0  11219    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  178.0  178.0
   2022     16    0.0  179.4  179.4   82.7      0  11699    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  182.9  182.9
   2023     16    0.0  184.3  184.3   85.6      0  12179    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  187.8  187.8
   2024     16    0.0  189.3  189.3   88.5      0  12659    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  192.8  192.8
   2025     16    0.0  194.2  194.2   91.2      0  13139    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  197.8  197.8
   2026     16    0.0  199.4  199.4   93.9      0  13619    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  203.1  203.1
   2027     16    0.0  204.4  204.4   96.3      0  14099    0.0    NaN    NaN      0      0   98.8   98.8    0.0    480    480    0.0  208.1  208.1
   1987     17   57.8   57.6   -0.2    0.0   1860   1793   61.3   61.7    0.4    120    187   58.0   58.0    0.0   1980   1980 9999.0    NaN    NaN
   1988     17   61.4   63.4    2.0    0.6   1910   1808   56.8   63.7    6.9     70    105   51.4   51.3   -0.0    120    120   61.8   64.2    2.4
   1989     17   68.6   72.2    3.6    1.2   1910   1767   61.6   69.0    7.4     60    101   58.2   58.2    0.0     60     60   68.7   72.5    3.8
   1990     17   73.6   79.1    5.4    1.7   1950   1804   71.1   75.5    4.3     80     83   63.3   63.2   -0.0    120    120   74.2   80.0    5.8
   1991     17   80.5   87.0    6.5    2.4   2100   1867   98.1   87.6  -10.5     10     97   68.8   68.8    0.0    160    160   81.5   88.6    7.1
   1992     17   83.7   90.6    6.9    3.1   2250   1982   77.4   89.2   11.7     60     95   68.7   68.7    0.0    210    210   85.0   93.0    8.0
   1993     17   88.2   95.6    7.4    3.7   2430   2104   90.9   88.1   -2.8     50    108   72.7   72.7    0.0    230    230   89.8   97.9    8.0
   1994     17   88.8   95.5    6.6    4.5   2640   2275   89.5   96.7    7.1    140    179   74.6   74.5   -0.0    350    350   90.9   99.0    8.1
   1995     17   91.8   98.0    6.2    5.3   2660   2308   84.6   95.0   10.4    180    167   75.6   75.6   -0.0    200    200   92.6   99.7    7.2
   1996     17   96.1  102.2    6.0    5.7   2630   2270   94.9   98.2    3.3    170    178   80.9   80.9   -0.0    140    140   96.8  103.1    6.3
   1997     17  100.5  105.8    5.3    6.0   2760   2303  101.5  105.8    4.4    170    267   80.5   80.5   -0.0    300    300  102.8  109.1    6.3
   1998     17  105.2  109.9    4.7    6.5   2770   2332  108.1  110.0    1.8    260    241   86.1   86.1   -0.0    270    270  107.4  112.7    5.3
   1999     17  102.4  105.6    3.2    5.8   3020   2726  104.5  104.3   -0.1    450    306   85.0   85.0    0.0    700    700  107.1  111.7    4.5
   2000     17  102.2  104.2    2.0    5.0   3210   2912  104.6  108.5    3.9    380    384   86.4   86.4    0.0    570    570  105.5  108.5    3.1
   2001     17  108.6  110.5    1.9    4.8   3310   2845  107.9  106.6   -1.3    210    377   91.5   91.5    0.0    310    310  110.2  112.1    1.8
   2002     17  115.7  116.5    0.7    4.9   3340   2896  109.1  109.9    0.8    300    279   93.1   93.1   -0.0    330    330  117.4  118.5    1.1
   2003     17  121.1  121.9    0.8    5.8   3440   2913  121.6  118.4   -3.2    230    313   98.5   98.6    0.0    330    330  123.4  124.2    0.8
   2004     17  128.0  127.4   -0.6    5.6   3350   2916  125.6  128.3    2.7    420    327  105.9  105.9   -0.0    330    330  129.8  129.9    0.1
   2005     17  134.4  132.7   -1.7    5.3   3280   2853  131.7  134.0    2.3    300    293  106.5  106.5   -0.0    230    230  136.0  134.9   -1.1
   2006     17  140.3  137.1   -3.2    4.6   3260   2794  133.5  140.3    6.8    310    349  106.6  106.6    0.0    290    290  142.7  140.6   -2.1
   2007     17  145.0  142.1   -2.9    4.0   3270   2815  148.3  134.9  -13.4    310    299  113.4  113.4   -0.0    320    320  148.4  144.6   -3.8
   2008     17  149.0  146.3   -2.8    3.5   3270   2798  155.3  148.5   -6.9    320    337  118.9  118.9   -0.0    320    320  152.6  149.6   -2.9
   2009     17  152.9  148.0   -5.0    0.7   3460   2949  152.3  163.0   10.8    320    359  123.1  123.1   -0.0    510    510  157.5  154.4   -3.1
   2010     17  154.3  148.9   -5.5    2.0   3620   3123  163.9  159.0   -4.9    350    336  124.5  124.5   -0.0    510    510  159.7  154.2   -5.5
   2011     17  157.6  150.6   -7.1    0.2   3570   3234  153.2  156.5    3.2    500    339  124.5  124.5    0.0    450    450  161.1  155.0   -6.2
   2012     17  160.9  151.9   -8.9   -1.8   3610   3325  157.5  164.3    6.8    310    259  127.9  127.9    0.0    350    350  163.8  155.5   -8.3
   2013     17  160.6  154.0   -6.5    0.3   3640   3486  177.8  152.2  -25.7    530    399  134.2  134.2   -0.0    560    560  167.2  157.2  -10.0
   2014     17  162.4  157.4   -5.0    2.6   3780   3642  177.9  154.7  -23.2    350    334  138.7  138.7   -0.0    490    490  167.1  159.8   -7.3
   2015     17  167.4  162.1   -5.3    2.0   4060   3922    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280  169.4  163.7   -5.7
   2016     17    0.0  166.8  166.8   38.2      0   4202    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  168.7  168.7
   2017     17    0.0  171.5  171.5   39.6      0   4482    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  173.5  173.5
   2018     17    0.0  176.2  176.2   41.3      0   4762    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  178.4  178.4
   2019     17    0.0  181.0  181.0   43.4      0   5042    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  183.4  183.4
   2020     17    0.0  185.8  185.8   45.5      0   5322    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  188.3  188.3
   2021     17    0.0  190.9  190.9   47.9      0   5602    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  193.5  193.5
   2022     17    0.0  195.9  195.9   50.4      0   5882    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  198.6  198.6
   2023     17    0.0  200.9  200.9   53.1      0   6162    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  203.8  203.8
   2024     17    0.0  206.0  206.0   55.8      0   6442    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  209.0  209.0
   2025     17    0.0  211.3  211.3   58.6      0   6722    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  214.4  214.4
   2026     17    0.0  216.7  216.7   61.6      0   7002    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  219.8  219.8
   2027     17    0.0  222.1  222.1   64.6      0   7282    0.0    NaN    NaN      0      0  140.6  140.6   -0.0    280    280    0.0  225.4  225.4
   1987     18   73.5   73.1   -0.5   -0.2    240    230   72.8   76.9    4.1     20     30   73.5   73.5    0.0    260    260 9999.0    NaN    NaN
   1988     18   79.0   81.2    2.2    0.8    250    232    0.0   78.9   78.9      0      8   72.0   71.5   -0.5     10     10   79.3   81.5    2.2
   1989     18   89.9   90.1    0.3    0.0    250    224    0.0   85.4   85.4      0      8    0.0    NaN    NaN      0      0   89.9   90.0    0.1
   1990     18   96.8   96.9    0.1   -0.0    240    220   97.3   91.2   -6.1     10      4    0.0    NaN    NaN      0      0   96.8   96.8   -0.1
   1991     18  105.6  105.0   -0.6    0.1    250    239  104.4  116.5   12.1     10      1   87.7   87.7   -0.1     20     20  107.0  106.6   -0.4
   1992     18  111.2  109.7   -1.5   -0.2    250    238    0.0  111.5  111.5      0      1    0.0    NaN    NaN      0      0  111.2  109.7   -1.5
   1993     18  119.0  116.4   -2.6   -0.1    230    228  124.2  109.1  -15.1     20     10    0.0    NaN    NaN      0      0  119.4  116.1   -3.4
   1994     18  120.7  117.9   -2.8   -0.4    210    229  116.1  120.8    4.7     40     19  103.6  103.6   -0.0     20     20  121.4  119.4   -2.0
   1995     18  121.6  119.1   -2.5    0.0    260    265  119.0  122.4    3.4     10     24  111.1  111.1    0.0     60     60  124.4  121.5   -2.9
   1996     18  127.3  125.3   -2.0    1.7    310    305  159.6  121.4  -38.2     10     20  129.3  129.3    0.0     60     60  128.1  124.1   -4.0
   1997     18  132.5  129.5   -3.0    0.7    300    290  135.1  125.7   -9.4     50     55  111.6  111.6    0.0     40     40  135.6  131.2   -4.4
   1998     18  135.7  131.0   -4.7   -0.6    350    320  126.5  133.5    7.0     40     60  115.1  115.1   -0.0     90     90  140.7  136.5   -4.2
   1999     18  132.0  129.9   -2.1    1.3    380    347  136.8  129.5   -7.3     80     83  119.9  119.9    0.0    110    110  136.9  133.2   -3.7
   2000     18  134.3  133.2   -1.1    3.0    400    348  141.7  131.6  -10.2     70     89  132.4  132.4    0.0     90     90  136.1  133.0   -3.1
   2001     18  143.4  141.1   -2.3    1.9    400    344  140.6  132.6   -8.1     50     54  119.0  119.0    0.0     50     50  146.1  143.0   -3.1
   2002     18  151.6  147.5   -4.1    2.6    430    377  143.3  156.4   13.1     40     37  132.3  132.4    0.1     70     70  154.1  151.5   -2.6
   2003     18  159.9  155.2   -4.7    3.5    450    410  159.7  156.0   -3.7     40     27  141.9  141.9   -0.0     60     60  162.4  157.4   -5.0
   2004     18  162.2  161.1   -1.1    6.8    450    438  190.2  177.9  -12.3    100     72  157.8  157.9    0.0    100    100  169.4  164.9   -4.6
   2005     18  169.2  169.6    0.4    7.8    480    449  184.1  170.3  -13.8     50     69  167.0  167.1    0.0     80     80  171.3  170.2   -1.1
   2006     18  174.9  169.7   -5.2    6.0    440    401  177.2  197.6   20.4    100    108  144.6  144.6   -0.0     60     60  179.2  179.7    0.6
   2007     18  182.6  183.2    0.6   12.5    410    421  211.2  188.7  -22.5     70     20  220.6  220.6   -0.0     40     40  183.7  179.8   -3.9
   2008     18  189.4  191.9    2.4   11.4    470    524  206.3  188.2  -18.0     50      7  187.8  187.9    0.0    110    110  191.9  192.8    0.9
   2009     18  199.8  201.4    1.6    9.5    560    557  213.5  206.4   -7.1     40     97  205.7  205.7   -0.0    130    130  199.3  201.3    2.0
   2010     18  207.6  206.2   -1.4    9.1    570    553  199.4  217.9   18.5     70     84  211.0  211.0    0.0     80     80  206.1  207.3    1.2
   2011     18  213.6  203.2  -10.4    3.1    520    558  207.7  262.6   54.9    130     75  187.2  187.2   -0.0     80     80  216.0  213.6   -2.4
   2012     18  211.2  206.7   -4.5    7.5    550    632  233.3  209.0  -24.4    120     76  200.7  200.7   -0.0    150    150  219.3  208.6  -10.7
   2013     18  214.9  211.1   -3.8    9.5    620    696  227.7  210.8  -16.9     60     66  202.6  202.6   -0.0    130    130  219.2  212.8   -6.4
   2014     18  223.7  215.5   -8.2    7.1    600    685  211.1  239.4   28.3     90     81  219.0  219.0   -0.0     70     70  222.4  218.0   -4.5
   2015     18  227.5  220.3   -7.1    5.3    770    855    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170  233.4  223.8   -9.6
   2016     18    0.0  225.1  225.1   55.2      0   1025    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  228.7  228.7
   2017     18    0.0  229.9  229.9   56.3      0   1195    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  233.8  233.8
   2018     18    0.0  234.6  234.6   57.3      0   1365    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  238.6  238.6
   2019     18    0.0  239.5  239.5   58.9      0   1535    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  243.6  243.6
   2020     18    0.0  244.5  244.5   60.9      0   1705    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  248.7  248.7
   2021     18    0.0  249.5  249.5   63.0      0   1875    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  253.8  253.8
   2022     18    0.0  254.9  254.9   65.6      0   2045    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  259.3  259.3
   2023     18    0.0  260.2  260.2   68.1      0   2215    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  264.7  264.7
   2024     18    0.0  265.8  265.8   70.9      0   2385    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  270.3  270.3
   2025     18    0.0  271.1  271.1   73.5      0   2555    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  275.7  275.7
   2026     18    0.0  276.6  276.6   76.3      0   2725    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  281.3  281.3
   2027     18    0.0  282.3  282.3   79.0      0   2895    0.0    NaN    NaN      0      0  206.6  206.6    0.0    170    170    0.0  287.0  287.0
   1987     19   20.3   20.8    0.5    1.7    490    514   20.7   20.6   -0.1    810    786   20.6   20.7    0.1   1300   1300 9999.0    NaN    NaN
   1988     19   23.0   23.7    0.7   -0.2    710    690   20.5   22.8    2.4    750    794   21.6   23.5    2.0    970    970   22.0   22.8    0.7
   1989     19   24.4   25.0    0.6   -0.9   1020    827   22.5   25.2    2.7    830   1003   22.4   24.3    1.9   1140   1140   25.4   26.4    1.0
   1990     19   26.1   25.8   -0.3   -1.5   1300   1291   23.9   25.3    1.4    930    746   23.1   24.3    1.2   1210   1210   27.7   27.5   -0.2
   1991     19   28.1   27.6   -0.5   -1.3   1520   1604   24.8   27.3    2.5   1100   1007   25.0   26.3    1.3   1320   1320   28.4   28.7    0.2
   1992     19   29.5   29.8    0.3   -1.1   1640   1812   27.9   29.2    1.4   1330   1242   27.3   29.1    1.8   1450   1450   30.1   30.0   -0.1
   1993     19   31.8   32.3    0.5   -0.6   2220   2312   30.9   31.9    1.0   1230   1310   31.0   32.1    1.1   1810   1810   32.0   32.2    0.2
   1994     19   32.4   34.3    1.9   -0.8   2450   2379   33.3   32.6   -0.7   1510   1673   31.2   32.5    1.3   1740   1740   34.0   34.4    0.5
   1995     19   32.3   34.9    2.6   -1.3   2510   2384   36.1   36.2    0.1   1250   1305   33.1   34.7    1.6   1310   1310   33.8   35.7    1.9
   1996     19   31.2   36.9    5.7   -1.5   2490   2368   37.8   36.9   -0.9   1230   1226   34.5   35.3    0.8   1210   1210   32.8   37.7    4.9
   1997     19   33.9   37.5    3.6   -2.2   2760   2500   33.0   38.3    5.3   1070   1208   34.5   35.8    1.3   1340   1340   33.1   38.8    5.7
   1998     19   41.6   39.7   -1.9   -2.1   1740   2164   33.4   38.0    4.6   2880   2196   35.9   36.9    1.1   1860   1860   36.9   40.3    3.4
   1999     19   40.6   43.9    3.3    0.1    330    463   41.7   39.7   -2.0   1730   2021   31.7   31.8    0.1    320    320   43.4   41.8   -1.6
   2000     19    0.0    NaN    NaN    NaN      0      0   43.0   45.1    2.1    350    483   45.4   45.9    0.4     20     20   42.8   45.1    2.3
   2001     19    0.0    NaN    NaN    NaN      0      0    0.0    NaN    NaN      0      0    0.0    NaN    NaN      0      0 9999.0    NaN    NaN
   2002     19   34.7   37.3    2.7    9.1    120     79   50.9   36.6  -14.2     20     61   37.0   37.0    0.1    140    140 9999.0    NaN    NaN
   2003     19   35.5   36.7    1.2    5.8    150    195   36.8   37.9    1.0    150     64   35.5   35.5   -0.0    180    180   37.2   40.5    3.3
   2004     19   44.0   43.9   -0.1   -1.1    860    775   42.6   43.7    1.1    430    560   44.3   44.5    0.3   1140   1140   38.0   39.5    1.5
   2005     19   44.2   46.5    2.3    2.4    860    842   49.2   48.0   -1.2   1400   1333   47.8   48.0    0.2   1400   1400   46.6   46.5   -0.1
   2006     19   48.8   47.7   -1.1   -0.6    710    787   46.7   49.2    2.5   1250   1155   47.8   48.0    0.1   1100   1100   46.9   49.4    2.5
   2007     19   48.0   47.3   -0.8   -0.4    770    707   52.1   51.4   -0.7   1100   1240   49.4   49.5    0.1   1160   1160   52.1   50.5   -1.7
   2008     19   49.7   50.0    0.3    0.2   1020   1015   52.0   51.5   -0.5   1100   1042   50.6   50.7    0.1   1350   1350   51.3   51.0   -0.4
   2009     19   56.7   52.7   -4.0   -4.5    810   1112   54.1   57.6    3.5   1470   1163   56.7   56.9    0.2   1260   1260   53.0   53.1    0.2
   2010     19   58.5   58.4   -0.1   -2.6    870    876   59.9   56.5   -3.4   1270   1566   58.7   58.8    0.1   1330   1330   60.4   55.3   -5.1
   2011     19   52.9   56.0    3.1    3.1    840    892   62.4   60.5   -2.0   1230   1184   56.7   56.8    0.1   1200   1200   61.2   61.0   -0.2
   2012     19   54.0   58.1    4.1    2.7    740    895   57.3   56.9   -0.4   1310   1207   56.6   56.7    0.1   1210   1210   55.4   58.4    3.1
   2013     19   58.5   58.6    0.2    0.1    910    931   56.9   59.8    2.9   1040   1174   58.7   58.7    0.1   1210   1210   56.0   60.1    4.1
   2014     19   63.2   61.6   -1.6    1.8   1200   1291   59.3   60.5    1.2    840    770   61.7   61.9    0.2   1130   1130   61.5   60.3   -1.2
   2015     19   64.4   63.3   -1.1    1.0   1830   1921    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630   65.5   63.7   -1.8
   2016     19    0.0   64.7   64.7   21.0      0   2551    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   65.4   65.4
   2017     19    0.0   65.9   65.9   21.4      0   3181    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   66.8   66.8
   2018     19    0.0   67.1   67.1   21.7      0   3811    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   68.0   68.0
   2019     19    0.0   68.3   68.3   22.0      0   4441    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   69.2   69.2
   2020     19    0.0   69.4   69.4   22.3      0   5071    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   70.4   70.4
   2021     19    0.0   70.6   70.6   22.6      0   5701    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   71.6   71.6
   2022     19    0.0   71.7   71.7   22.9      0   6331    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   72.7   72.7
   2023     19    0.0   72.8   72.8   23.3      0   6961    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   73.8   73.8
   2024     19    0.0   73.9   73.9   23.6      0   7591    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   75.0   75.0
   2025     19    0.0   75.1   75.1   24.0      0   8221    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   76.1   76.1
   2026     19    0.0   76.2   76.2   24.3      0   8851    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   77.2   77.2
   2027     19    0.0   77.3   77.3   24.7      0   9481    0.0    NaN    NaN      0      0   62.4   62.6    0.2    630    630    0.0   78.4   78.4
   1987     20   23.4   23.2   -0.1    0.1   9810   9336   24.5   25.2    0.7    680   1154   23.4   23.5    0.0  10490  10490 9999.0    NaN    NaN
   1988     20   24.1   23.9   -0.2    0.2  10180   8836   23.9   24.3    0.4    290   1160   18.4   19.9    1.5    660    660   24.5   24.2   -0.2
   1989     20   26.6   26.2   -0.4    0.3  10760   9364   25.4   26.2    0.8    210    262   20.2   20.8    0.7    790    790   27.1   26.7   -0.4
   1990     20   28.3   28.2   -0.1    0.5  11280   9846   27.6   28.1    0.6    240    278   20.5   20.7    0.2    760    760   28.8   28.8   -0.0
   1991     20   30.8   31.0    0.1    0.7  11840  10422   28.2   30.9    2.7    300    284   23.1   23.1    0.0    860    860   31.4   31.6    0.3
   1992     20   32.2   32.4    0.3    1.0  12160  10692   30.8   28.0   -2.8    330    380   23.4   23.5    0.0    650    650   32.6   32.8    0.2
   1993     20   33.9   34.3    0.4    1.2  12610  11062   32.9   29.3   -3.6    320    400   24.2   24.2    0.0    770    770   34.5   34.9    0.3
   1994     20   34.5   35.1    0.7    1.5  12660  11055   37.5   33.6   -3.9    460    517   24.0   24.0    0.0    510    510   35.0   35.6    0.6
   1995     20   35.7   36.3    0.6    1.6  12590  10599   34.3   38.0    3.6    410    796   24.0   24.0    0.0    340    340   36.0   36.8    0.8
   1996     20   37.4   38.4    1.0    1.8  12170  10165   37.0   35.2   -1.9    550    564   25.8   25.8   -0.0    130    130   37.5   38.4    0.9
   1997     20   39.7   41.2    1.5    2.2  11450   9326   40.0   35.9   -4.1    860    979   27.8   27.8    0.0    140    140   39.9   40.9    1.0
   1998     20   41.7   43.6    1.8    2.5  10860   8665   45.0   41.7   -3.3    850    921   29.7   29.7   -0.0    260    260   42.2   43.8    1.5
   1999     20   40.6   41.9    1.2    2.6  11720   9311   43.5   42.2   -1.2    930   1144   30.6   30.6    0.0   1790   1790   42.5   44.2    1.7
   2000     20   40.7   41.6    1.0    2.6  11990   9731   42.3   45.0    2.8    950    800   31.2   31.3    0.0   1220   1220   41.8   43.3    1.5
   2001     20   43.3   44.2    0.9    3.0  11880   9800   43.0   42.6   -0.4    640    461   33.8   33.8    0.0    530    530   43.7   44.7    1.0
   2002     20   46.1   47.4    1.3    3.3  11670   9471   44.5   46.3    1.8    520    639   34.1   34.1    0.0    310    310   46.4   47.8    1.4
   2003     20   48.6   50.1    1.6    4.0  11450   9367   52.2   49.0   -3.1    560    444   37.7   37.7    0.0    340    340   49.0   50.5    1.5
   2004     20   51.0   53.1    2.1    4.5  11440   9142   51.2   49.9   -1.2    470    685   38.0   38.0   -0.0    460    460   51.6   53.7    2.1
   2005     20   53.2   55.9    2.7    5.2  11220   8880   55.2   51.0   -4.1    630    672   39.1   39.1    0.0    410    410   53.8   56.3    2.5
   2006     20   55.5   58.6    3.0    5.5  11060   8772   57.1   56.2   -0.9    590    538   40.9   40.9    0.0    430    430   56.2   59.3    3.1
   2007     20   57.4   61.0    3.6    6.2  11050   8823   60.6   51.3   -9.3    730    669   43.1   43.1   -0.0    720    720   58.6   61.7    3.2
   2008     20   59.2   63.6    4.3    7.2  10880   8758   64.2   59.1   -5.1    730    625   42.7   42.7    0.0    560    560   60.4   64.6    4.2
   2009     20   61.6   66.7    5.1    7.9  10770   8940   66.1   58.0   -8.1    630    338   44.8   44.8    0.0    520    520   62.7   67.7    5.0
   2010     20   63.2   68.2    5.0    8.3  10560   8782   64.2   69.6    5.4    860    808   46.1   46.1    0.0    650    650   64.4   69.9    5.6
   2011     20   65.1   69.5    4.4    7.9  10410   8740   68.0   81.0   13.0    620    512   48.1   48.1   -0.0    470    470   66.1   71.4    5.3
   2012     20   66.4   70.2    3.8    7.4  10300   8363   69.3   75.0    5.7    650    917   48.8   48.8   -0.0    540    540   67.5   72.1    4.6
   2013     20   66.8   71.6    4.8    8.8  10650   8886   74.1   64.3   -9.8    650    477   48.4   48.4    0.0   1000   1000   69.0   73.9    4.9
   2014     20   68.3   74.2    5.9   10.2  10190   8521   73.7   71.5   -2.2    910    815   50.0   50.0    0.0    450    450   69.5   75.2    5.7
   2015     20   70.9   77.1    6.2   10.9  10340   8671    0.0    NaN    NaN      0      0   51.8   51.8   -0.0    150    150   71.2   77.6    6.4
   2016     20    0.0   80.2   80.2   34.7      0   8821    0.0    NaN    NaN      0      0   51.8   51.8   -0.0    150    150    0.0   80.7   80.7
   2017     20    0.0   83.4   83.4   36.7      0   8971    0.0    NaN    NaN      0      0   51.8   51.8   -0.0    150    150    0.0   83.9   83.9
   2018     20    0.0   86.7   86.7   39.0      0   9121    0.0    NaN    NaN      0      0   51.8   51.8   -0.0    150    150    0.0   87.3   87.3
