    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   1998     10   85.5   98.4   12.8   13.0   2850   2593   82.2   79.8   -2.4    250    161   68.1   68.1   -0.0    310    310   87.2  101.0   13.8
   1999     10   84.2   95.2   11.0   13.2   3140   3094   82.5   74.9   -7.6    370    159   67.0   67.0    0.0    660    660   87.9  101.1   13.2
   2000     10   83.0   92.3    9.3   12.7   3630   3562   79.6   84.8    5.2    310    332   66.6   66.6    0.0    800    800   86.9   98.2   11.3
   2001     10   88.1   97.6    9.5   13.3   3890   3823   79.6   76.5   -3.1    180    179   68.5   68.5    0.0    440    440   90.1  100.2   10.1
   2002     10   94.6  104.6    9.9   14.4   4080   3989   81.0   83.7    2.7    140    164   71.8   71.8    0.0    330    330   96.1  106.5   10.4
   2003     10   99.6  109.8   10.2   15.2   4460   4359   95.4   84.4  -11.0    140    150   75.5   75.5   -0.0    520    520  102.5  113.3   10.8
   2004     10  104.9  115.8   10.9   16.3   4760   4536   96.3   92.4   -3.9    150    273   76.3   76.3    0.0    450    450  107.4  118.4   10.9
   2005     10  109.4  120.8   11.4   17.6   5050   4760  101.8   96.0   -5.9    230    296   78.7   78.7   -0.0    520    520  112.4  124.0   11.7
   2006     10  113.2  125.9   12.7   19.4   5290   4903  118.7  101.9  -16.8    270    367   80.7   80.7   -0.0    510    510  116.8  128.9   12.1
   2007     10  116.3  129.5   13.2   20.4   5490   5228  119.3   99.1  -20.2    400    275   82.7   82.7   -0.0    600    600  120.3  133.5   13.2
   2008     10  120.4  133.6   13.2   20.8   5830   5588  121.8  104.9  -16.9    190    170   85.7   85.7    0.0    530    530  123.8  137.5   13.7
   2009     10  124.9  137.0   12.0   20.9   6250   5932  118.4  128.4   10.0    250    326   90.7   90.7    0.0    670    670  128.6  142.0   13.4
   2010     10  128.2  140.9   12.7   21.9   6490   6062  145.3  119.6  -25.6    210    320   91.4   91.4    0.0    450    450  131.4  143.5   12.0
   2011     10  130.1  144.1   14.0   22.8   6680   6312  144.3  111.3  -33.0    440    380   92.8   92.8    0.0    630    630  134.7  147.4   12.7
   2012     10  132.2  146.3   14.2   23.6   7010   6564  134.9  111.9  -22.9    300    378   94.7   94.7    0.0    630    630  135.8  149.4   13.6
   2013     10  134.3  148.7   14.5   24.3   7400   6789  149.5  125.4  -24.2    280    445   98.4   98.4   -0.0    670    670  138.3  152.3   14.0
   2014     10  137.0  148.7   11.7   23.2   7670   6937  146.7  172.4   25.7    330    452   98.1   98.1   -0.0    600    600  140.6  154.8   14.1
   2015     10  142.0  153.2   11.1   23.4   7990   7257    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320  143.9  155.8   11.9
   2016     10    0.0  157.8  157.8   68.7      0   7577    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  160.4  160.4
   2017     10    0.0  162.4  162.4   71.3      0   7897    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  165.2  165.2
   2018     10    0.0  167.2  167.2   74.2      0   8217    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  170.0  170.0
   2019     10    0.0  172.1  172.1   77.2      0   8537    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  175.0  175.0
   2020     10    0.0  177.0  177.0   80.2      0   8857    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  180.0  180.0
   2021     10    0.0  182.1  182.1   83.3      0   9177    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  185.2  185.2
   2022     10    0.0  187.3  187.3   86.5      0   9497    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  190.4  190.4
   2023     10    0.0  192.5  192.5   89.6      0   9817    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  195.7  195.7
   2024     10    0.0  197.8  197.8   92.7      0  10137    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  201.1  201.1
   2025     10    0.0  203.1  203.1   95.5      0  10457    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  206.5  206.5
   2026     10    0.0  208.5  208.5   98.3      0  10777    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  211.9  211.9
   2027     10    0.0  213.8  213.8  101.0      0  11097    0.0    NaN    NaN      0      0   97.5   97.5   -0.0    320    320    0.0  217.3  217.3
   1987     11   61.1   60.9   -0.2    0.1   5850   5678   64.4   64.8    0.4    560    732   61.4   61.4   -0.0   6410   6410 9999.0    NaN    NaN
   1988     11   64.5   66.4    1.9    0.7   5890   5688   66.5   66.6    0.0    300    330   57.3   57.3    0.0    340    340   65.0   67.0    1.9
   1989     11   71.0   74.0    3.0    1.3   6090   5918   68.5   70.3    1.8    350    320   61.3   61.3   -0.0    550    550   71.8   75.0    3.2
   1990     11   75.8   80.3    4.5    2.0   6200   6016   74.4   76.2    1.8    260    272   64.5   64.5   -0.0    370    370   76.4   81.1    4.7
   1991     11   82.7   88.2    5.5    2.9   6380   6176   79.9   89.3    9.4    310    330   69.1   69.1    0.0    490    490   83.6   89.9    6.2
   1992     11   86.0   92.4    6.4    3.5   6580   6356   87.1   90.2    3.2    280    300   71.0   71.0   -0.0    480    480   87.2   94.0    6.8
   1993     11   90.8   98.6    7.8    4.2   6580   6349   94.2   92.0   -2.2    300    307   73.9   73.9   -0.0    300    300   91.7   99.5    7.8
   1994     11   92.6  100.4    7.9    4.7   6370   6114   92.4  101.4    9.0    470    495   74.5   74.5    0.0    260    260   93.3  101.6    8.3
   1995     11   95.5  104.1    8.6    5.0   6090   5885   94.2  101.4    7.2    460    409   76.4   76.4   -0.0    180    180   95.9  104.7    8.8
   1996     11   99.6  108.5    8.9    5.6   5690   5673   96.0  104.8    8.8    600    412   78.6   78.6   -0.0    200    200   99.9  109.3    9.3
   1997     11  105.0  114.5    9.5    6.0   5410   5252  103.3  114.4   11.1    470    611   81.0   81.0    0.0    190    190  105.6  115.6   10.0
   1998     11  109.3  119.4   10.1    6.5   5230   5119  111.6  118.5    6.9    560    513   84.5   84.5    0.0    380    380  111.3  121.8   10.5
   1999     11  108.0  117.5    9.5    7.3   5300   5227  111.3  116.4    5.1    600    562   86.7   86.7   -0.0    670    670  111.1  121.4   10.3
   2000     11  108.3  117.3    9.0    7.6   4940   4909  113.1  122.1    9.1    760    718   86.4   86.4    0.0    400    400  110.6  120.4    9.7
   2001     11  114.3  124.4   10.0    8.3   4790   4680  117.4  118.8    1.4    490    569   89.6   89.6   -0.0    340    340  116.3  126.1    9.8
   2002     11  121.4  132.1   10.7    9.1   4800   4608  120.1  124.2    4.1    320    402   97.8   97.9    0.0    330    330  123.0  133.9   10.9
   2003     11  126.5  137.1   10.6   10.1   5010   4689  127.9  132.8    4.9    360    489  101.1  101.1    0.0    570    570  129.6  141.1   11.5
   2004     11  130.6  141.0   10.4   11.2   5100   4712  140.3  144.3    4.0    490    557  104.5  104.5   -0.0    580    580  134.5  145.9   11.3
   2005     11  134.9  145.8   10.9   13.0   4980   4623  145.8  148.0    2.2    520    489  107.8  107.8   -0.0    400    400  138.2  149.3   11.1
   2006     11  139.3  149.2    9.9   14.4   5020   4534  150.4  158.1    7.7    480    609  111.7  111.7   -0.0    520    520  143.2  154.5   11.3
   2007     11  142.2  152.9   10.7   15.1   5010   4706  153.5  145.6   -7.9    670    488  114.9  114.9    0.0    660    660  147.3  157.6   10.3
   2008     11  147.0  156.6    9.6   16.4   5050   4593  156.3  164.0    7.7    430    583  119.7  119.7    0.0    470    470  150.3  161.2   10.9
   2009     11  152.0  158.1    6.1   15.3   5180   4559  155.6  181.1   25.5    470    634  125.3  125.3   -0.0    600    600  155.5  165.5   10.0
   2010     11  154.4  158.4    4.0   14.8   5330   4615  165.8  175.4    9.6    460    554  126.6  126.6    0.0    610    610  158.7  164.8    6.0
   2011     11  159.0  161.9    3.0   15.2   5070   4510  164.3  174.8   10.5    680    525  132.6  132.6    0.0    420    420  161.7  166.1    4.3
   2012     11  161.3  161.9    0.6   13.2   5150   4558  169.6  186.5   16.9    390    422  133.0  133.0    0.0    470    470  164.5  167.2    2.6
   2013     11  164.0  164.3    0.2   12.8   5310   4577  169.7  166.3   -3.4    410    551  134.9  134.9    0.0    570    570  167.7  168.2    0.5
   2014     11  166.9  167.2    0.3   13.7   5360   4714  173.6  169.1   -4.5    550    463  137.8  137.8   -0.0    600    600  170.9  171.2    0.3
   2015     11  172.6  172.7    0.1   13.6   5630   4984    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270  174.2  174.5    0.3
   2016     11    0.0  178.2  178.2   50.3      0   5254    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  180.3  180.3
   2017     11    0.0  183.9  183.9   52.7      0   5524    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  186.1  186.1
   2018     11    0.0  189.7  189.7   55.5      0   5794    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  192.1  192.1
   2019     11    0.0  195.6  195.6   58.3      0   6064    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  198.1  198.1
   2020     11    0.0  201.6  201.6   61.3      0   6334    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  204.3  204.3
   2021     11    0.0  207.6  207.6   64.2      0   6604    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  210.5  210.5
   2022     11    0.0  213.7  213.7   67.0      0   6874    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  216.7  216.7
   2023     11    0.0  220.0  220.0   69.9      0   7144    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  223.1  223.1
   2024     11    0.0  226.4  226.4   72.9      0   7414    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  229.6  229.6
   2025     11    0.0  232.9  232.9   75.8      0   7684    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  236.3  236.3
   2026     11    0.0  239.5  239.5   78.8      0   7954    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  243.0  243.0
   2027     11    0.0  246.3  246.3   81.9      0   8224    0.0    NaN    NaN      0      0  140.4  140.4    0.0    270    270    0.0  249.9  249.9
   1987     12   79.5   79.1   -0.3   -0.3   2350   2236   81.7   82.8    1.2    290    404   79.7   79.7   -0.0   2640   2640 9999.0    NaN    NaN
   1988     12   84.3   87.0    2.7    0.3   2270   2106   81.9   88.3    6.4     90    140   76.0   75.5   -0.5     10     10   84.2   87.1    2.9
   1989     12   94.6   96.6    2.0   -0.3   2200   1957   98.2   97.8   -0.4     70    149    0.0    NaN    NaN      0      0   94.7   96.7    2.0
   1990     12  101.3  103.2    1.9   -0.5   2100   1860  104.5  102.9   -1.5    110    107   95.9   95.5   -0.4     10     10  101.5  103.2    1.7
   1991     12  111.2  112.6    1.5   -0.2   1980   1763  108.1  117.1    9.0    140    117  100.8  100.7   -0.1     20     20  111.1  113.0    2.0
   1992     12  116.7  117.6    1.0    0.0   1920   1680  115.3  121.0    5.7     90    113  106.6  106.6    0.0     30     30  116.7  118.0    1.3
   1993     12  123.3  124.5    1.2    0.0   1800   1604  123.5  121.4   -2.1    160    116  109.0  109.0   -0.0     40     40  123.6  124.7    1.0
   1994     12  126.0  127.4    1.4    0.8   1620   1449  128.4  129.6    1.2    200    175  143.6  143.6   -0.0     20     20  126.1  127.4    1.4
   1995     12  130.1  130.6    0.5    1.8   1430   1280  126.9  134.8    7.9    200    179  101.4  101.5    0.1     10     10  129.9  131.4    1.5
   1996     12  135.6  136.6    1.0    2.6   1290   1185  137.9  132.7   -5.2    150    105  150.0  150.5    0.5     10     10  135.7  136.1    0.4
   1997     12  143.0  143.9    0.9    3.3   1120   1022  139.2  142.4    3.3    200    193  129.0  129.1    0.0     30     30  142.7  144.0    1.3
   1998     12  147.1  148.3    1.2    3.4   1040    943  150.4  148.4   -1.9    190    189  122.6  122.6    0.0    110    110  150.1  151.1    1.0
   1999     12  146.6  148.0    1.4    2.9    810    825  146.4  145.1   -1.2    300    188  113.9  113.8   -0.0     70     70  148.7  149.9    1.2
   2000     12  147.1  150.0    2.9    4.9    720    736  152.2  147.7   -4.5    190    189  134.0  134.0    0.0    100    100  149.9  151.4    1.5
   2001     12  153.8  157.5    3.7    5.3    710    741  152.1  150.2   -2.0    140    125  128.8  128.8    0.0    130    130  158.0  161.3    3.3
   2002     12  161.3  164.8    3.5    6.3    710    710  169.3  173.0    3.6     70    101  129.8  129.9    0.1     70     70  165.2  169.2    4.0
   2003     12  167.3  169.1    1.8    5.3    750    781  164.6  179.6   15.0    120     89  145.6  145.6   -0.0    160    160  171.8  175.8    4.0
   2004     12  176.0  172.6   -3.3    3.0    740    716  165.6  194.9   29.3    100    155  153.5  153.5   -0.0     90     90  177.3  179.3    2.0
   2005     12  176.7  180.6    3.9   10.2    670    658  217.9  178.5  -39.4    130    118  144.4  144.4    0.0     60     60  186.6  183.2   -3.3
   2006     12  187.0  183.2   -3.8    7.2    610    552  184.3  213.2   28.9    120    166  178.0  178.0   -0.0     60     60  187.4  191.3    3.9
   2007     12  189.9  192.3    2.3   10.9    510    570  216.8  203.5  -13.3    160     42  198.5  198.5    0.0     60     60  196.2  192.5   -3.7
   2008     12  193.3  197.7    4.4   10.7    580    689  211.0  198.2  -12.8     70     21  177.3  177.3    0.0    140    140  200.1  202.7    2.6
   2009     12  201.4  205.8    4.5   16.7    570    664  213.2  212.8   -0.4    100    115  198.9  198.9   -0.0     90     90  203.8  207.9    4.1
   2010     12  202.7  205.7    3.0   17.4    590    682  198.6  215.3   16.7    110    112  175.1  175.1    0.0    130    130  208.2  213.3    5.1
   2011     12  212.3  207.3   -5.1   16.6    580    682  216.7  263.6   46.9    120    110  220.6  220.6    0.0    110    110  211.7  214.2    2.5
   2012     12  214.7  208.4   -6.2   12.7    650    745  199.8  212.1   12.2     90     97  184.6  184.6   -0.0    160    160  220.6  214.5   -6.1
   2013     12  222.7  215.7   -7.0   10.7    680    781  204.8  203.9   -1.0     70     64  211.4  211.5    0.0    100    100  222.6  215.3   -7.3
   2014     12  225.2  219.0   -6.2   11.4    730    798  250.6  240.3  -10.3     70    103  202.4  202.5    0.0    120    120  231.8  224.4   -7.5
   2015     12  233.9  227.9   -6.0   10.8    820    888    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90  234.5  227.7   -6.8
   2016     12    0.0  236.4  236.4   67.0      0    978    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  237.1  237.1
   2017     12    0.0  244.4  244.4   68.3      0   1068    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  245.8  245.8
   2018     12    0.0  252.2  252.2   70.1      0   1158    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  254.1  254.1
   2019     12    0.0  260.1  260.1   72.0      0   1248    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  262.5  262.5
   2020     12    0.0  267.8  267.8   74.1      0   1338    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  270.5  270.5
   2021     12    0.0  275.0  275.0   76.4      0   1428    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  278.1  278.1
   2022     12    0.0  282.4  282.4   78.6      0   1518    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  285.7  285.7
   2023     12    0.0  289.8  289.8   81.1      0   1608    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  293.3  293.3
   2024     12    0.0  296.8  296.8   83.4      0   1698    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  300.6  300.6
   2025     12    0.0  304.1  304.1   85.9      0   1788    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  308.0  308.0
   2026     12    0.0  311.3  311.3   88.4      0   1878    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  315.4  315.4
   2027     12    0.0  318.3  318.3   90.5      0   1968    0.0    NaN    NaN      0      0  229.3  229.4    0.1     90     90    0.0  322.6  322.6
   1987     13   27.8   27.9    0.0    0.1   1140   1151   25.2   25.3    0.0   1370   1359   26.4   26.4    0.0   2510   2510 9999.0    NaN    NaN
   1988     13   28.5   29.2    0.6   -0.4   1400   1443   24.6   25.7    1.2   1180   1148   24.2   26.1    2.0   1440   1440   29.9   29.5   -0.4
   1989     13   32.3   33.1    0.8   -0.8   1640   1719   27.4   28.9    1.5   1500   1464   28.6   30.1    1.5   1740   1740   31.7   32.5    0.9
   1990     13   36.1   36.5    0.5   -1.5   1860   1958   29.8   31.3    1.5   1360   1341   30.8   32.3    1.5   1580   1580   35.9   36.3    0.4
   1991     13   35.8   36.6    0.8    0.1   2220   2281   35.1   35.8    0.7   1710   1747   31.7   32.8    1.0   2070   2070   39.7   39.9    0.2
   1992     13   37.1   38.0    1.0    0.7   2550   2613   34.4   35.5    1.1   1980   1978   33.5   35.1    1.6   2310   2310   38.4   38.7    0.4
   1993     13   40.0   40.9    0.9   -0.2   3490   3570   36.0   37.1    1.1   2060   2043   37.3   38.7    1.3   3000   3000   39.9   40.4    0.5
   1994     13   40.4   41.2    0.8   -0.2   4260   4339   37.9   38.6    0.7   2660   2661   36.4   37.5    1.1   3430   3430   42.4   42.8    0.4
   1995     13   41.6   42.4    0.8   -0.6   4380   4442   40.3   41.1    0.9   2340   2357   39.8   41.2    1.4   2460   2460   41.9   42.4    0.5
   1996     13   40.5   43.7    3.2   -1.5   4560   4573   43.0   45.5    2.5   2440   2489   40.6   42.1    1.5   2620   2620   41.9   45.6    3.8
   1997     13   40.1   43.0    2.9   -1.1   4950   4883   45.0   47.3    2.3   2250   2330   39.5   41.1    1.6   2640   2640   42.8   46.3    3.5
   1998     13   45.0   46.7    1.7   -1.5   3610   3646   41.1   43.2    2.1   5290   5187   41.4   43.1    1.7   3950   3950   43.8   46.0    2.2
   1999     13   48.7   49.8    1.0   -1.7    800    822   45.5   47.3    1.7   3100   3114   35.3   35.6    0.3    290    290   47.0   48.8    1.7
   2000     13  112.0   79.1  -32.9   17.1     10      5   51.2   52.6    1.4    800    827  112.0  111.5   -0.5     10     10   51.2   52.1    0.8
   2001     13  106.0  105.5   -0.5    0.0     10      5  115.7  131.9   16.2     10     10  106.0  105.5   -0.5     10     10  115.7  158.3   42.6
   2002     13   39.3   39.4    0.1   -3.8    280    276   59.1   62.2    3.1     60     59   40.7   40.9    0.2    330    330  113.1  211.3   98.2
   2003     13   42.0   41.8   -0.2   -5.1    360    366   38.8   39.2    0.4    300    290   39.4   39.5    0.1    380    380   42.1   42.2    0.2
   2004     13   58.3   59.0    0.7   -3.8    950    963   52.6   54.0    1.3    740    733   58.8   60.2    1.4   1330   1330   44.7   44.7   -0.1
   2005     13   61.8   62.4    0.6   -3.7   1170   1172   63.4   64.0    0.6   1630   1641   63.4   63.8    0.5   1850   1850   61.4   62.3    0.9
   2006     13   56.4   57.2    0.8   -6.8   1030   1020   62.9   63.0    0.1   1780   1792   56.8   57.3    0.5   1640   1640   65.7   66.0    0.3
   2007     13   59.9   60.6    0.8    0.3    960    954   62.2   62.5    0.3   1640   1636   62.3   62.5    0.2   1570   1570   59.9   60.8    0.9
   2008     13   64.0   64.3    0.3   -3.2   1160   1148   65.0   65.7    0.7   1440   1446   65.2   65.7    0.5   1640   1640   63.4   64.1    0.6
   2009     13   64.8   65.4    0.6   -0.7   1260   1243   68.9   69.3    0.4   1740   1745   66.9   67.5    0.5   1840   1840   67.5   67.9    0.5
   2010     13   68.3   68.7    0.3    2.7   1180   1179   68.7   69.2    0.5   2020   2004   69.1   69.2    0.1   1940   1940   67.7   68.7    1.0
   2011     13   70.8   70.8    0.0   -0.9   1150   1144   70.5   70.7    0.2   1600   1605   70.1   70.3    0.1   1570   1570   71.2   71.3    0.1
   2012     13   64.9   65.0    0.1    2.8   1240   1226   75.1   74.7   -0.4   1690   1698   68.5   68.9    0.4   1780   1780   74.4   73.4   -1.0
   2013     13   70.5   70.5    0.1   -5.5   1440   1427   71.9   72.8    0.9   1760   1759   73.9   74.7    0.8   1960   1960   67.0   67.1    0.1
   2014     13   67.3   67.4    0.1    4.4    930    915   74.3   74.2   -0.2   2260   2262   71.2   71.7    0.4   1750   1750   73.6   72.9   -0.7
   2015     13   71.0   70.9   -0.1    3.3   1410   1395    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480   69.6   69.4   -0.2
   2016     13    0.0   73.0   73.0   23.3      0   1875    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   72.8   72.8
   2017     13    0.0   74.7   74.7   22.5      0   2355    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   75.0   75.0
   2018     13    0.0   76.2   76.2   21.9      0   2835    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   76.8   76.8
   2019     13    0.0   77.6   77.6   21.5      0   3315    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   78.3   78.3
   2020     13    0.0   78.9   78.9   21.2      0   3795    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   79.6   79.6
   2021     13    0.0   80.1   80.1   21.1      0   4275    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   80.9   80.9
   2022     13    0.0   81.3   81.3   21.0      0   4755    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   82.1   82.1
   2023     13    0.0   82.4   82.4   20.9      0   5235    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   83.3   83.3
   2024     13    0.0   83.6   83.6   20.9      0   5715    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   84.5   84.5
   2025     13    0.0   84.7   84.7   21.0      0   6195    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   85.6   85.6
   2026     13    0.0   85.8   85.8   21.1      0   6675    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   86.8   86.8
   2027     13    0.0   86.9   86.9   21.2      0   7155    0.0    NaN    NaN      0      0   73.6   73.6   -0.0    480    480    0.0   87.9   87.9
   1987     14   22.6   22.6   -0.0    0.1   7740   7660   24.1   24.0   -0.1   1320   1400   22.9   22.8   -0.0   9060   9060 9999.0    NaN    NaN
   1988     14   23.5   24.5    1.0    0.4   7590   7663   21.6   22.1    0.5    870    717   18.6   19.8    1.2    720    720   23.8   24.7    1.0
   1989     14   26.2   27.6    1.4    0.7   7590   7778   23.3   23.9    0.6    580    465   20.3   20.8    0.5    580    580   26.5   27.9    1.4
   1990     14   27.9   29.8    1.9    1.0   7780   8016   26.6   27.6    1.1    440    392   20.8   21.1    0.3    630    630   28.5   30.4    2.0
   1991     14   30.4   32.8    2.4    1.4   8040   8329   28.8   30.0    1.2    440    387   22.6   22.6    0.1    700    700   31.0   33.6    2.6
   1992     14   31.5   34.2    2.7    1.7   8300   8625   30.3   32.0    1.7    500    464   23.0   23.1    0.1    760    760   32.2   35.1    2.8
   1993     14   33.2   36.2    3.0    2.0   8680   9083   30.0   30.3    0.3    430    352   24.3   24.3    0.0    810    810   33.9   37.0    3.2
   1994     14   33.7   36.9    3.2    2.2   8740   9234   31.1   31.9    0.8    690    599   23.6   23.8    0.2    750    750   34.4   37.6    3.3
   1995     14   34.9   38.4    3.5    2.4   8420   8988   32.5   33.8    1.3    720    646   23.7   23.7   -0.0    400    400   35.2   38.7    3.5
   1996     14   36.7   40.4    3.8    2.7   7830   8351   36.7   40.5    3.8    680    727   31.5   31.5    0.0     90     90   36.7   40.5    3.8
   1997     14   39.2   43.3    4.2    2.9   7250   7810   37.4   39.6    2.3    750    711   27.5   27.5   -0.0    170    170   39.2   43.3    4.1
   1998     14   41.6   46.0    4.5    3.0   6790   7325   41.0   44.9    3.9    620    645   31.2   31.2   -0.0    160    160   41.7   46.2    4.5
   1999     14   40.0   43.9    3.9    3.5   7980   8555   37.8   39.4    1.7    990    950   31.0   31.0    0.0   2180   2180   42.5   47.1    4.6
   2000     14   39.6   43.2    3.6    3.6   8510   9089   38.0   40.0    2.1   1250   1246   31.3   31.3    0.0   1780   1780   41.2   45.2    4.0
   2001     14   42.2   46.0    3.7    3.8   8080   8602   42.2   45.8    3.6    920    977   34.5   34.5    0.0    490    490   42.7   46.6    3.9
   2002     14   45.3   49.2    3.9    3.9   7710   8195   45.2   49.0    3.9    640    677   36.5   36.5    0.0    270    270   45.6   49.6    4.0
   2003     14   48.1   52.3    4.1    4.0   7460   7924   47.9   51.5    3.5    400    421   39.0   39.0   -0.0    150    150   48.3   52.5    4.2
   2004     14   50.9   55.2    4.2    4.3   6960   7369   51.5   56.1    4.6    680    735   41.7   41.8    0.0    180    180   51.2   55.5    4.4
   2005     14   53.4   57.7    4.3    4.3   6510   6889   53.1   57.2    4.1    620    650   39.5   39.6    0.1    170    170   53.7   58.1    4.4
   2006     14   55.8   60.3    4.4    4.6   6130   6467   56.6   61.4    4.8    590    632   39.7   39.7   -0.0    210    210   56.4   61.0    4.6
   2007     14   58.4   63.0    4.6    5.0   5920   6254   56.5   59.4    2.9    510    513   43.7   43.7   -0.0    300    300   59.0   63.6    4.7
   2008     14   61.0   65.9    4.9    5.5   5690   6015   59.4   62.6    3.1    440    449   43.0   43.0    0.0    210    210   61.5   66.5    4.9
   2009     14   64.0   69.1    5.0    6.2   5440   5735   65.0   70.6    5.6    440    470   45.3   45.3    0.0    190    190   64.7   70.0    5.2
   2010     14   66.1   71.1    5.0    6.6   5310   5574   69.1   76.0    6.9    360    391   50.5   50.5   -0.0    230    230   67.0   72.2    5.3
   2011     14   67.3   71.7    4.4    7.1   5280   5484   74.4   83.7    9.3    410    470   48.2   48.2    0.0    380    380   69.2   74.4    5.1
   2012     14   68.5   72.9    4.3    7.4   5140   5316   70.7   76.1    5.5    440    468   48.5   48.5   -0.0    300    300   69.8   74.5    4.6
   2013     14   68.8   72.9    4.1    7.4   5100   5265   69.6   73.7    4.1    540    551   47.5   47.5   -0.0    500    500   71.0   75.4    4.4
   2014     14   70.0   73.8    3.8    7.5   4900   5033   73.8   79.8    6.1    550    582   51.2   51.2    0.0    350    350   71.7   76.0    4.3
   2015     14   72.5   76.3    3.8    7.6   5000   5133    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100   72.9   76.8    3.9
   2016     14    0.0   78.9   78.9   30.9      0   5233    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   79.5   79.5
   2017     14    0.0   81.6   81.6   32.2      0   5333    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   82.2   82.2
   2018     14    0.0   84.3   84.3   33.7      0   5433    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   84.9   84.9
   2019     14    0.0   87.2   87.2   35.3      0   5533    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   87.8   87.8
   2020     14    0.0   90.1   90.1   37.0      0   5633    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   90.8   90.8
   2021     14    0.0   93.0   93.0   38.7      0   5733    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   93.7   93.7
   2022     14    0.0   96.1   96.1   40.5      0   5833    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0   96.9   96.9
   2023     14    0.0   99.2   99.2   42.4      0   5933    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0  100.0  100.0
   2024     14    0.0  102.4  102.4   44.4      0   6033    0.0    NaN    NaN      0      0   51.6   51.6    0.0    100    100    0.0  103.3  103.3
