    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  164.1    1.5   10.2   7890   7840  175.8  185.0    9.2    730    746  134.0  134.0    0.0    880    880  167.1  169.5    2.4
   2013      5  165.7  166.4    0.7   10.3   7720   7683  168.7  170.0    1.3    950    937  139.6  139.6    0.0    780    780  168.6  169.5    0.8
   2014      5  168.7  169.2    0.5   10.3   7730   7704  172.5  173.8    1.3    790    779  140.1  140.1    0.0    800    800  172.0  172.6    0.6
   2015      5  174.1  174.4    0.3   10.0   8150   8124    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  176.0    0.3
   2016      5    0.0  179.6  179.6   44.8      0   8544    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.4  181.4
   2017      5    0.0  184.9  184.9   46.5      0   8964    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  186.9  186.9
   2018      5    0.0  190.3  190.3   48.8      0   9384    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.5  192.5
   2019      5    0.0  195.7  195.7   51.0      0   9804    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  198.0  198.0
   2020      5    0.0  201.2  201.2   53.5      0  10224    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  203.7  203.7
   2021      5    0.0  206.9  206.9   56.3      0  10644    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.4  209.4
   2022      5    0.0  212.6  212.6   59.0      0  11064    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.2  215.2
   2023      5    0.0  218.3  218.3   61.9      0  11484    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.1  221.1
   2024      5    0.0  224.2  224.2   65.0      0  11904    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.1  227.1
   2025      5    0.0  230.2  230.2   68.2      0  12324    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.2  233.2
   2026      5    0.0  236.3  236.3   71.3      0  12744    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.4  239.4
   2027      5    0.0  242.3  242.3   74.4      0  13164    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  245.6  245.6
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.1    3.8    0.2   4470   4403   95.8   99.4    3.6    330    340   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  104.9    4.0    0.5   4250   4190  101.2  105.2    4.0    260    253  103.3  103.3   -0.1     40     40  100.9  105.0    4.0
   1991      6  110.2  114.8    4.5    1.0   4040   3942  115.9  119.7    3.8    260    298  108.3  108.4    0.0     50     50  110.6  115.2    4.6
   1992      6  115.4  119.7    4.4    1.3   3830   3716  119.8  123.4    3.7    250    266  127.8  127.8   -0.0     40     40  115.5  119.9    4.4
   1993      6  121.9  126.5    4.6    1.9   3660   3577  119.1  122.8    3.7    290    259  112.1  112.1   -0.0    120    120  122.0  126.7    4.7
   1994      6  124.3  129.1    4.8    3.0   3330   3229  127.9  133.0    5.1    390    408  122.4  122.4    0.0     60     60  124.7  129.7    5.0
   1995      6  127.7  132.5    4.8    3.2   3020   2903  131.9  137.4    5.6    410    426  137.0  137.0   -0.0    100    100  127.9  133.0    5.1
   1996      6  133.1  138.0    4.9    4.0   2830   2737  131.3  135.3    4.0    270    246  130.2  130.2    0.0     80     80  133.0  138.0    4.9
   1997      6  139.6  144.3    4.7    3.9   2460   2398  138.6  142.3    3.6    500    469  129.0  129.0   -0.0    130    130  139.9  144.6    4.7
   1998      6  144.4  149.0    4.5    4.7   2320   2273  145.3  149.3    4.0    470    455  128.1  128.1   -0.0    330    330  146.8  151.9    5.1
   1999      6  144.7  149.1    4.4    5.0   2150   2114  144.2  148.1    3.9    510    499  132.4  132.4    0.0    340    340  146.4  151.3    5.0
   2000      6  146.0  149.9    3.9    3.9   1900   1894  145.1  148.9    3.8    520    490  127.4  127.3   -0.0    270    270  148.1  152.5    4.4
   2001      6  155.0  159.3    4.3    4.8   1780   1799  151.4  154.0    2.5    330    305  138.1  138.1   -0.0    210    210  156.2  160.8    4.6
   2002      6  163.1  167.4    4.3    6.2   1670   1688  170.6  176.6    6.0    260    261  135.5  135.5   -0.0    150    150  166.5  171.4    4.9
   2003      6  170.2  174.3    4.1    8.5   1630   1650  180.4  187.0    6.6    210    208  147.4  147.4    0.0    170    170  173.8  178.6    4.7
   2004      6  172.5  174.6    2.1    9.4   1620   1621  187.8  198.0   10.2    370    389  151.9  151.9   -0.0    360    360  180.5  185.1    4.6
   2005      6  180.0  181.8    1.8    9.1   1510   1514  181.5  184.4    2.8    290    287  165.8  165.8    0.0    180    180  181.8  184.0    2.2
   2006      6  184.5  183.0   -1.5    8.0   1290   1278  204.2  213.6    9.5    420    436  176.5  176.4   -0.0    200    200  191.0  192.7    1.7
   2007      6  189.0  187.0   -2.0    6.8   1360   1357  199.3  201.7    2.4    160    151  161.4  161.5    0.0    230    230  195.2  193.4   -1.8
   2008      6  199.0  197.1   -1.9    6.5   1410   1419  204.6  200.1   -4.5    120    108  197.9  197.9    0.1    170    170  199.7  197.3   -2.4
   2009      6  204.5  202.6   -1.9    5.7   1440   1459  209.9  208.4   -1.4    290    280  188.8  188.8    0.0    320    320  209.2  206.9   -2.3
   2010      6  205.9  204.1   -1.8    9.1   1400   1434  215.2  213.9   -1.3    270    255  184.4  184.4   -0.0    230    230  211.1  208.9   -2.2
   2011      6  206.5  203.7   -2.8   14.8   1510   1538  242.4  246.0    3.6    220    226  198.4  198.5    0.0    330    330  214.0  211.6   -2.4
   2012      6  210.0  206.2   -3.8   12.6   1520   1553  214.1  213.8   -0.3    230    225  194.6  194.6    0.0    240    240  213.1  209.1   -4.0
   2013      6  215.5  212.1   -3.4    9.3   1740   1786  215.6  209.3   -6.3    230    217  209.4  209.4   -0.0    450    450  217.3  212.5   -4.9
   2014      6  218.6  214.1   -4.5    9.0   1700   1757  231.2  232.9    1.7    260    249  197.1  197.1   -0.0    220    220  223.2  218.8   -4.4
   2015      6  226.5  222.4   -4.1    8.4   1900   1957    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  222.5   -4.6
   2016      6    0.0  229.9  229.9   51.4      0   2157    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  230.8  230.8
   2017      6    0.0  237.3  237.3   52.5      0   2357    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  238.7  238.7
   2018      6    0.0  244.5  244.5   53.9      0   2557    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  246.4  246.4
   2019      6    0.0  251.6  251.6   55.6      0   2757    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  254.0  254.0
   2020      6    0.0  258.5  258.5   57.5      0   2957    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  261.2  261.2
   2021      6    0.0  265.5  265.5   59.6      0   3157    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  268.5  268.5
   2022      6    0.0  272.5  272.5   62.0      0   3357    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  275.7  275.7
   2023      6    0.0  279.3  279.3   64.8      0   3557    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  282.8  282.8
   2024      6    0.0  286.2  286.2   67.7      0   3757    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  289.9  289.9
   2025      6    0.0  293.1  293.1   70.7      0   3957    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  297.0  297.0
   2026      6    0.0  300.2  300.2   73.9      0   4157    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  304.1  304.1
   2027      6    0.0  307.2  307.2   77.0      0   4357    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  311.3  311.3
   1987      7   30.9   31.2    0.2    1.3    860    862   29.4   29.5    0.1   1240   1238   30.0   30.2    0.2   2100   2100 9999.0    NaN    NaN
   1988      7   29.9   32.1    2.1    1.7   1050   1076   27.2   29.0    1.8   1160   1136   25.3   28.1    2.8   1350   1350   33.5   34.3    0.8
   1989      7   30.2   32.3    2.2    0.5   1180   1190   29.7   32.2    2.5   1410   1426   27.7   30.0    2.3   1540   1540   33.2   35.6    2.4
   1990      7   34.0   36.1    2.1    0.7   1710   1743   30.9   32.7    1.8    920    897   31.6   34.0    2.4   1450   1450   34.6   36.2    1.6
   1991      7   36.4   38.8    2.3   -0.2   2070   2106   34.8   37.1    2.3   1250   1247   33.7   36.1    2.4   1610   1610   37.8   40.0    2.2
   1992      7   40.2   42.5    2.3   -0.1   2360   2400   38.0   40.2    2.2   1550   1546   38.9   40.9    2.0   1840   1840   39.7   42.2    2.5
   1993      7   42.7   44.9    2.2    0.8   2560   2597   41.1   42.9    1.8   1400   1403   40.8   42.3    1.5   1600   1600   43.0   45.5    2.4
   1994      7   47.2   49.1    1.9    0.8   2820   2892   41.0   42.8    1.8   1710   1675   44.1   45.5    1.4   1970   1970   45.5   47.9    2.4
   1995      7   48.6   50.1    1.5    0.3   2620   2629   54.4   56.6    2.2   1670   1733   53.9   55.6    1.7   1470   1470   49.2   51.1    1.9
   1996      7   48.9   50.9    2.0   -0.5   2620   2625   49.7   51.4    1.6   1390   1394   45.9   46.7    0.8   1390   1390   51.0   53.4    2.4
   1997      7   48.3   50.2    1.9   -0.5   2670   2666   51.0   52.3    1.3   1370   1379   44.8   46.1    1.3   1420   1420   51.6   53.5    1.9
   1998      7   53.1   54.5    1.4    2.1   2250   2273   48.6   50.1    1.5   2090   2063   49.5   50.7    1.2   1670   1670   51.8   53.5    1.6
   1999      7   59.2   62.2    3.0    6.1    580    610   50.3   51.0    0.7   2010   2003   30.7   30.5   -0.2    340    340   55.6   57.1    1.5
   2000      7  124.1   89.3  -34.8   10.5     10     18   59.5   62.8    3.4    570    592    0.0    NaN    NaN      0      0   60.6   63.6    3.0
   2001      7  134.2  178.9   44.7   20.6     10     18    0.0    NaN    NaN      0      0    0.0    NaN    NaN      0      0  134.2  178.9   44.7
   2002      7   60.1  116.8   56.7   44.8     70    117   75.0   19.5  -55.5     50     11   59.2   67.6    8.4    110    110  144.2  357.8  213.6
   2003      7   42.4   53.6   11.2    3.5    180    193   64.3  119.9   55.7     70    104   42.4   46.0    3.6    180    180   64.3  124.2   59.9
   2004      7   50.5   54.6    4.1    5.5    510    530   50.9   51.5    0.6    380    373   52.1   52.4    0.3    710    710   45.1   56.7   11.6
   2005      7   54.5   55.6    1.1    1.0    620    622   57.2   58.9    1.7   1030   1048   57.5   57.7    0.3   1140   1140   53.3   57.5    4.3
   2006      7   55.4   55.7    0.4    1.1    560    556   57.7   58.3    0.7    850    856   55.9   56.1    0.1    790    790   57.8   58.9    1.1
   2007      7   53.6   53.7    0.1    0.2    440    433   63.1   63.6    0.4    910    913   61.1   61.6    0.4    790    790   58.4   58.7    0.3
   2008      7   61.5   61.2   -0.3   -0.1    640    631   65.0   65.3    0.3    710    712   66.1   66.3    0.2    910    910   57.8   57.4   -0.5
   2009      7   60.0   59.4   -0.6   -1.2    810    797   68.1   68.5    0.4    960    964   63.8   64.0    0.2   1130   1130   65.3   64.9   -0.3
   2010      7   67.2   66.4   -0.8   -9.5    650    639   62.8   63.6    0.8   1110   1108   65.9   66.7    0.8    950    950   62.7   62.1   -0.5
   2011      7   60.5   62.3    1.8    4.1    620    609   72.9   71.3   -1.6    930    930   66.4   66.5    0.2    900    900   70.1   69.5   -0.7
   2012      7   65.1   65.8    0.8    0.6    600    598   63.3   63.9    0.5    780    771   64.6   64.6    0.1    760    760   63.5   64.8    1.3
   2013      7   67.6   68.0    0.4   -7.3    710    706   70.0   70.7    0.7    920    922   69.8   70.4    0.5   1030   1030   67.4   68.1    0.7
   2014      7   72.1   72.2    0.1   -1.5   1010   1012   70.5   70.2   -0.3    600    594   72.7   72.8    0.1    900    900   70.0   69.9   -0.2
   2015      7   72.8   72.7   -0.2   -0.9   1460   1462    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450   74.6   74.4   -0.2
   2016      7    0.0   73.5   73.5   22.7      0   1912    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   74.9   74.9
   2017      7    0.0   74.4   74.4   22.3      0   2362    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   75.7   75.7
   2018      7    0.0   75.2   75.2   22.1      0   2812    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   76.5   76.5
   2019      7    0.0   76.2   76.2   22.0      0   3262    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   77.4   77.4
   2020      7    0.0   77.3   77.3   22.0      0   3712    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   78.4   78.4
   2021      7    0.0   78.3   78.3   22.1      0   4162    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   79.5   79.5
   2022      7    0.0   79.4   79.4   22.3      0   4612    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   80.6   80.6
   2023      7    0.0   80.5   80.5   22.5      0   5062    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   81.7   81.7
   2024      7    0.0   81.6   81.6   22.7      0   5512    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   82.8   82.8
   2025      7    0.0   82.7   82.7   22.9      0   5962    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   83.9   83.9
   2026      7    0.0   83.8   83.8   23.2      0   6412    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   84.9   84.9
   2027      7    0.0   84.9   84.9   23.5      0   6862    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   86.1   86.1
   1987      8   22.0   21.9   -0.0   -0.0   1470   1454   24.0   23.7   -0.3    140    156   22.1   22.1   -0.0   1610   1610 9999.0    NaN    NaN
   1988      8   22.7   22.8    0.0   -0.2   1360   1343   23.1   23.1   -0.0    170    171   19.6   21.1    1.5     60     60   22.9   22.9   -0.0
   1989      8   25.0   25.1    0.1   -0.1   1430   1414   27.0   24.6   -2.4     40     39   20.0   20.8    0.8    110    110   25.5   25.4   -0.0
   1990      8   27.1   27.4    0.3    0.1   1420   1406   23.4   27.3    4.0     40     38   22.1   22.3    0.2     30     30   27.1   27.6    0.4
   1991      8   29.7   30.4    0.7    0.3   1460   1448   29.7   30.2    0.5     40     38   23.1   23.5    0.4     80     80   30.1   30.8    0.7
   1992      8   31.3   32.2    0.9    0.3   1440   1438   28.2   28.6    0.4     60     50   23.5   24.1    0.6     40     40   31.4   32.3    0.9
   1993      8   33.3   34.2    0.9    0.4   1450   1457   29.7   30.0    0.2     60     51   24.0   24.0    0.0     70     70   33.6   34.5    1.0
   1994      8   34.2   35.1    1.0    0.3   1440   1450   33.2   33.6    0.4     70     67   25.7   26.9    1.2     60     60   34.5   35.4    1.0
   1995      8   35.3   36.4    1.1    0.2   1390   1395   36.6   37.3    0.7    100    105   28.0   28.4    0.4     50     50   35.6   36.8    1.1
   1996      8   37.2   38.6    1.3    0.1   1330   1338   35.0   36.2    1.2     80     77   28.7   28.6   -0.0     20     20   37.2   38.6    1.3
   1997      8   40.1   41.5    1.4   -0.2   1210   1232   36.2   37.5    1.3    140    126   43.9   43.9   -0.0     20     20   39.6   41.1    1.4
   1998      8   42.6   44.2    1.5   -0.4   1100   1128   41.2   42.3    1.1    120    114   32.7   32.5   -0.2     10     10   42.6   44.1    1.5
   1999      8   40.3   41.5    1.3   -0.3   1310   1335   40.6   41.8    1.2    160    163   31.5   31.5   -0.0    370    370   43.3   44.9    1.6
   2000      8   39.1   40.2    1.1    0.1   1600   1618   42.1   42.5    0.4    120    127   31.8   31.8    0.0    410    410   41.6   42.9    1.3
   2001      8   41.4   42.6    1.2    0.4   1630   1653   40.4   40.9    0.6     80     75   33.7   33.7    0.0    110    110   41.9   43.2    1.3
   2002      8   44.6   45.9    1.3    0.4   1590   1612   43.8   44.8    0.9    110    111   36.3   36.3    0.0     70     70   44.9   46.2    1.3
   2003      8   47.1   48.4    1.3    0.4   1660   1685   46.5   47.0    0.5     80     77   42.7   42.7   -0.0    150    150   47.5   48.9    1.4
   2004      8   50.0   51.4    1.4   -0.2   1650   1679   47.8   49.0    1.2    130    126   41.7   41.7   -0.0    120    120   50.4   51.9    1.5
   2005      8   52.6   54.2    1.5    0.0   1600   1637   49.2   49.5    0.4    130    122   40.6   40.6    0.0     80     80   53.0   54.5    1.5
   2006      8   55.2   56.8    1.6   -0.2   1590   1632   53.5   53.5    0.0    100     95   42.4   42.4   -0.0     90     90   55.8   57.4    1.6
   2007      8   57.9   59.5    1.6   -0.3   1570   1618   50.0   51.4    1.4    130    124   44.7   44.7    0.0    110    110   58.2   59.9    1.7
   2008      8   60.0   61.6    1.7   -0.7   1620   1669   56.7   56.6   -0.1    120    119   45.1   45.1    0.0    170    170   61.3   63.0    1.7
   2009      8   62.8   64.4    1.6   -0.7   1690   1745   56.2   54.8   -1.4     70     64   46.8   46.8    0.0    140    140   63.9   65.5    1.6
   2010      8   64.9   66.7    1.8   -0.9   1630   1684   66.8   66.6   -0.3    150    151   49.1   49.1   -0.0     90     90   65.9   67.6    1.6
   2011      8   65.8   67.7    1.9    0.7   1680   1731   77.2   75.4   -1.8     90     93   47.9   47.8   -0.0    140    140   67.9   69.8    1.8
   2012      8   66.8   68.8    2.0    1.0   1590   1635   71.2   71.8    0.6    170    176   45.8   45.8    0.0     80     80   68.3   70.1    1.9
   2013      8   68.9   71.2    2.3    1.1   1620   1675   64.3   60.8   -3.5     90     80   48.9   48.9    0.0    120    120   70.1   72.4    2.2
   2014      8   71.5   74.2    2.7    1.2   1540   1597   70.4   68.6   -1.8    150    148   51.4   51.4   -0.0     70     70   72.3   74.7    2.4
   2015      8   73.9   76.7    2.8    1.2   1590   1647    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50   74.7   77.5    2.8
   2016      8    0.0   79.3   79.3   32.6      0   1697    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   80.3   80.3
   2017      8    0.0   82.1   82.1   34.8      0   1747    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   83.1   83.1
   2018      8    0.0   84.8   84.8   36.9      0   1797    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   85.8   85.8
   2019      8    0.0   87.8   87.8   39.5      0   1847    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   88.9   88.9
   2020      8    0.0   90.9   90.9   42.3      0   1897    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   92.0   92.0
   2021      8    0.0   94.0   94.0   45.3      0   1947    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   95.2   95.2
   2022      8    0.0   97.3   97.3   48.4      0   1997    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   98.5   98.5
   2023      8    0.0  100.9  100.9   52.1      0   2047    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  102.2  102.2
   2024      8    0.0  104.5  104.5   55.8      0   2097    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  105.9  105.9
   2025      8    0.0  108.4  108.4   59.6      0   2147    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  109.8  109.8
   2026      8    0.0  112.2  112.2   63.5      0   2197    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  113.7  113.7
   2027      8    0.0  116.3  116.3   67.4      0   2247    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  117.9  117.9
   1987      9   30.9   30.9   -0.0   -0.1   1470   1461   31.4   31.4   -0.0    210    219   31.0   31.0   -0.0   1680   1680 9999.0    NaN    NaN
   1988      9   33.4   33.3   -0.1   -0.3   1500   1503   29.4   30.2    0.8    100     88   30.1   30.1   -0.0    130    130   33.4   33.4   -0.0
   1989      9   39.8   41.8    2.0    1.0   1560   1563   35.5   41.4    5.9     50     50   33.7   33.7    0.0    110    110   40.1   42.4    2.2
   1990      9   43.7   45.4    1.7    1.1   1550   1556   36.6   45.0    8.4     30     27   34.1   34.0   -0.1     20     20   43.6   45.5    1.9
   1991      9   49.0   50.9    1.9    1.4   1530   1537   43.3   50.0    6.7     40     39   39.9   39.8   -0.1     20     20   49.0   51.1    2.0
   1992      9   52.0   53.0    1.1    1.4   1540   1552   42.8   52.0    9.2     40     35   41.1   41.1    0.0     50     50   52.1   53.4    1.3
   1993      9   55.8   56.4    0.7    1.4   1560   1574   54.4   54.0   -0.4     30     28   43.0   43.0   -0.0     50     50   56.2   56.8    0.7
   1994      9   57.3   58.2    1.0    1.8   1550   1572   54.6   54.1   -0.5    100     92   43.2   43.2    0.0     90     90   57.9   58.9    0.9
   1995      9   60.5   61.8    1.3    1.9   1440   1472   53.9   53.3   -0.7    140    130   46.6   46.6   -0.0     30     30   60.2   61.4    1.2
   1996      9   63.4   64.7    1.3    2.0   1350   1386   62.5   63.2    0.7    130    126   44.1   44.1    0.0     40     40   63.9   65.1    1.2
   1997      9   68.8   70.2    1.4    1.8   1190   1232   60.8   60.7   -0.0    200    194   49.9   49.9   -0.0     40     40   68.2   69.5    1.3
   1998      9   73.8   75.1    1.3    1.7   1150   1198   66.9   65.9   -1.1     60     54   48.1   48.5    0.4     20     20   73.8   75.1    1.2
   1999      9   70.9   72.4    1.6    1.6   1310   1364   64.2   63.0   -1.2    150    144   50.9   50.9    0.0    310    310   75.4   76.9    1.5
   2000      9   67.5   69.0    1.5    1.8   1530   1578   70.3   71.0    0.8    150    156   50.2   50.2   -0.0    370    370   72.8   74.4    1.6
   2001      9   70.6   72.3    1.7    1.9   1670   1720   62.5   61.6   -0.9     90     88   48.9   48.9   -0.0    230    230   73.3   75.1    1.7
   2002      9   74.3   76.0    1.7    2.3   1740   1793   68.9   67.9   -1.0    100     97   51.4   51.4    0.0    170    170   76.3   78.0    1.7
   2003      9   78.7   80.7    2.0    2.5   1820   1881   69.7   63.6   -6.1     60     52   57.5   57.5   -0.0    140    140   80.1   82.1    2.0
   2004      9   84.1   86.3    2.2    3.1   1790   1856   72.1   71.0   -1.1    160    155   57.8   57.8    0.0    130    130   84.9   87.0    2.1
   2005      9   87.8   90.5    2.7    3.8   1850   1922   79.1   73.5   -5.7    100     94   56.3   56.3   -0.0    160    160   90.2   92.6    2.5
   2006      9   89.8   92.9    3.1    4.2   1980   2056   79.7   76.8   -2.8    190    186   58.2   58.2    0.0    320    320   94.2   97.1    2.9
   2007      9   94.0   97.4    3.4    4.6   2010   2093   81.3   77.3   -3.9    150    143   63.1   63.1   -0.0    180    180   95.9   99.0    3.1
   2008      9   98.0  101.4    3.4    5.1   2100   2188   78.3   75.8   -2.5    100     95   67.1   67.1   -0.0    190    190   99.9  103.3    3.4
   2009      9  103.1  106.4    3.3    5.8   2160   2252   77.9   78.1    0.1    150    146   66.0   66.0   -0.0    210    210  105.0  108.3    3.3
   2010      9  107.2  110.8    3.6    7.0   2180   2292   95.0   85.7   -9.3    150    130   70.5   70.5    0.0    170    170  109.3  112.4    3.1
   2011      9  106.6  109.3    2.7    7.5   2300   2392  130.0  137.2    7.2    150    170   69.3   69.3   -0.0    270    270  112.8  116.1    3.2
   2012      9  107.4  110.3    2.9    8.9   2400   2508  113.6  104.1   -9.5    140    124   71.6   71.6   -0.0    240    240  111.5  113.8    2.4
   2013      9  108.0  111.6    3.6    9.5   2520   2648  101.3   90.0  -11.3    210    190   72.0   72.0    0.0    330    330  112.4  115.2    2.8
   2014      9  110.8  115.3    4.4   10.7   2540   2692  109.3   93.2  -16.1    160    136   76.2   76.1   -0.0    180    180  113.2  116.8    3.6
   2015      9  113.8  118.0    4.2   10.7   2730   2882    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190  116.5  120.9    4.4
   2016      9    0.0  120.8  120.8   56.4      0   3072    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  123.7  123.7
   2017      9    0.0  123.7  123.7   58.3      0   3262    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  126.6  126.6
   2018      9    0.0  126.8  126.8   60.7      0   3452    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  129.7  129.7
   2019      9    0.0  130.1  130.1   63.0      0   3642    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  133.0  133.0
   2020      9    0.0  133.3  133.3   65.3      0   3832    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  136.2  136.2
   2021      9    0.0  136.7  136.7   67.9      0   4022    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  139.7  139.7
   2022      9    0.0  140.3  140.3   70.6      0   4212    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  143.3  143.3
   2023      9    0.0  144.0  144.0   73.5      0   4402    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  147.0  147.0
   2024      9    0.0  147.9  147.9   76.7      0   4592    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  151.0  151.0
   2025      9    0.0  151.8  151.8   79.7      0   4782    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  154.9  154.9
   2026      9    0.0  155.9  155.9   82.9      0   4972    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  159.1  159.1
   2027      9    0.0  160.1  160.1   86.1      0   5162    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  163.3  163.3
   1987     10   43.0   43.1    0.0    0.4   1180   1152   49.3   48.3   -1.0    160    188   43.8   43.8    0.0   1340   1340 9999.0    NaN    NaN
   1988     10   45.6   47.3    1.7    1.2   1380   1350   46.3   48.0    1.7     60     62   41.7   41.7   -0.0    260    260   46.5   48.6    2.1
   1989     10   52.8   63.3   10.4    4.9   1600   1570   51.9   63.1   11.2     40     40   48.8   48.8    0.0    260    260   53.6   66.0   12.5
   1990     10   56.2   66.8   10.6    7.1   1920   1928   54.7   55.9    1.2     90     52   49.8   49.8    0.0    410    410   57.8   70.9   13.1
   1991     10   62.1   74.7   12.6    8.1   2040   2056   62.0   73.7   11.8     90     82   54.1   54.1    0.0    210    210   62.9   76.9   13.9
   1992     10   64.2   75.0   10.8    9.2   2360   2265   69.0   86.9   17.9    110    221   56.2   56.2   -0.0    430    430   66.2   80.2   14.1
   1993     10   68.6   80.3   11.7    9.7   2520   2447   67.5   74.4    6.9     90     68   58.4   58.4    0.0    250    250   69.6   82.5   12.9
   1994     10   69.8   80.9   11.1    9.8   2690   2570   72.5   89.1   16.6    120    167   59.3   59.3    0.0    290    290   71.2   84.0   12.8
   1995     10   73.0   84.8   11.8   10.3   2640   2534   73.0   84.1   11.1    170    156   58.6   58.7    0.0    120    120   73.7   86.0   12.3
   1996     10   76.9   89.4   12.4   10.5   2640   2566   73.6   71.9   -1.7     80     48   60.8   60.7   -0.0     80     80   77.3   90.0   12.6
