    year   type mend_d mend_s mend_f send_f nend_d nend_s mout_d mout_s mout_f nout_d nout_s  min_d  min_s  min_f  nin_d  nin_s mint_d mint_s mint_f 
   2012      5  162.6  164.2    1.6   10.3   7890   7823  175.8  184.6    8.8    730    732  134.0  134.0    0.0    880    880  167.1  169.6    2.5
   2013      5  165.7  166.5    0.8   10.4   7720   7663  168.7  169.7    1.0    950    940  139.6  139.6    0.0    780    780  168.6  169.6    1.0
   2014      5  168.7  169.3    0.6   10.6   7730   7685  172.5  173.3    0.8    790    778  140.1  140.1    0.0    800    800  172.0  172.8    0.7
   2015      5  174.1  174.6    0.5   10.4   8150   8105    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420  175.7  176.3    0.6
   2016      5    0.0  179.9  179.9   45.3      0   8525    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  181.8  181.8
   2017      5    0.0  185.3  185.3   47.3      0   8945    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  187.3  187.3
   2018      5    0.0  190.6  190.6   49.4      0   9365    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  192.8  192.8
   2019      5    0.0  196.1  196.1   51.6      0   9785    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  198.4  198.4
   2020      5    0.0  201.6  201.6   54.3      0  10205    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  204.1  204.1
   2021      5    0.0  207.3  207.3   57.1      0  10625    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  209.9  209.9
   2022      5    0.0  213.0  213.0   59.9      0  11045    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  215.7  215.7
   2023      5    0.0  218.8  218.8   62.8      0  11465    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  221.6  221.6
   2024      5    0.0  224.7  224.7   65.8      0  11885    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  227.6  227.6
   2025      5    0.0  230.6  230.6   68.8      0  12305    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  233.7  233.7
   2026      5    0.0  236.6  236.6   71.7      0  12725    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  239.8  239.8
   2027      5    0.0  242.7  242.7   74.9      0  13145    0.0    NaN    NaN      0      0  144.5  144.5   -0.0    420    420    0.0  246.0  246.0
   1987      6   79.6   79.6    0.0   -0.2   4870   4833   83.7   83.6   -0.1    860    897   80.2   80.2    0.0   5730   5730 9999.0    NaN    NaN
   1988      6   84.2   88.2    4.0    0.3   4630   4573   85.7   89.6    3.9    290    310   97.9   97.9   -0.0     50     50   84.2   88.2    4.1
   1989      6   94.3   98.0    3.7    0.2   4470   4404   95.8   99.3    3.5    330    339   93.8   93.8   -0.0    170    170   94.4   98.3    3.9
   1990      6  100.9  105.0    4.0    0.5   4250   4191  101.2  104.8    3.6    260    253  103.3  103.3   -0.1     40     40  100.9  105.0    4.1
   1991      6  110.2  114.9    4.7    1.2   4040   3941  115.9  119.8    4.0    260    300  108.3  108.4    0.0     50     50  110.6  115.4    4.8
   1992      6  115.4  119.9    4.5    1.4   3830   3715  119.8  123.9    4.2    250    266  127.8  127.8   -0.0     40     40  115.5  120.1    4.6
   1993      6  121.9  126.6    4.7    1.9   3660   3578  119.1  123.2    4.1    290    257  112.1  112.1   -0.0    120    120  122.0  126.9    4.9
   1994      6  124.3  129.3    5.0    3.1   3330   3227  127.9  133.4    5.5    390    411  122.4  122.4    0.0     60     60  124.7  129.9    5.2
   1995      6  127.7  132.7    5.0    3.4   3020   2900  131.9  137.3    5.4    410    427  137.0  137.0   -0.0    100    100  127.9  133.1    5.2
   1996      6  133.1  138.1    5.0    4.1   2830   2742  131.3  135.5    4.2    270    238  130.2  130.2    0.0     80     80  133.0  138.1    5.1
   1997      6  139.6  144.4    4.8    4.0   2460   2408  138.6  143.0    4.4    500    464  129.0  129.0   -0.0    130    130  139.9  144.9    5.0
   1998      6  144.4  148.9    4.4    4.7   2320   2277  145.3  150.3    5.0    470    461  128.1  128.1   -0.0    330    330  146.8  152.0    5.2
   1999      6  144.7  149.0    4.3    5.1   2150   2119  144.2  147.3    3.2    510    498  132.4  132.4    0.0    340    340  146.4  151.1    4.7
   2000      6  146.0  149.8    3.8    4.0   1900   1889  145.1  148.6    3.5    520    500  127.4  127.3   -0.0    270    270  148.1  152.4    4.3
   2001      6  155.0  159.0    4.0    5.0   1780   1787  151.4  155.0    3.5    330    312  138.1  138.1   -0.0    210    210  156.2  160.6    4.4
   2002      6  163.1  166.8    3.7    6.6   1670   1682  170.6  175.3    4.7    260    255  135.5  135.5   -0.0    150    150  166.5  170.6    4.1
   2003      6  170.2  173.6    3.3    8.2   1630   1634  180.4  186.5    6.1    210    218  147.4  147.4    0.0    170    170  173.8  177.9    4.1
   2004      6  172.5  173.7    1.2    8.8   1620   1605  187.8  197.8   10.0    370    389  151.9  151.9   -0.0    360    360  180.5  184.2    3.7
   2005      6  180.0  180.9    0.9    8.0   1510   1510  181.5  183.5    2.0    290    275  165.8  165.8    0.0    180    180  181.8  183.0    1.2
   2006      6  184.5  183.3   -1.2    8.2   1290   1283  204.2  210.5    6.4    420    427  176.5  176.4   -0.0    200    200  191.0  191.9    0.9
   2007      6  189.0  187.3   -1.7    7.0   1360   1364  199.3  201.8    2.5    160    149  161.4  161.5    0.0    230    230  195.2  193.7   -1.5
   2008      6  199.0  197.0   -2.1    6.4   1410   1423  204.6  203.1   -1.5    120    111  197.9  197.9    0.1    170    170  199.7  197.3   -2.3
   2009      6  204.5  202.8   -1.8    5.8   1440   1472  209.9  207.4   -2.5    290    271  188.8  188.8    0.0    320    320  209.2  206.8   -2.4
   2010      6  205.9  203.7   -2.3    8.9   1400   1446  215.2  215.1   -0.1    270    256  184.4  184.4   -0.0    230    230  211.1  208.7   -2.4
   2011      6  206.5  203.2   -3.3   14.3   1510   1548  242.4  246.5    4.1    220    228  198.4  198.5    0.0    330    330  214.0  211.1   -2.9
   2012      6  210.0  205.7   -4.3   12.3   1520   1563  214.1  214.8    0.7    230    225  194.6  194.6    0.0    240    240  213.1  208.7   -4.3
   2013      6  215.5  211.4   -4.1    9.2   1740   1799  215.6  210.3   -5.3    230    214  209.4  209.4   -0.0    450    450  217.3  211.8   -5.5
   2014      6  218.6  213.8   -4.7    9.1   1700   1775  231.2  230.6   -0.7    260    244  197.1  197.1   -0.0    220    220  223.2  218.2   -5.0
   2015      6  226.5  222.0   -4.5    8.2   1900   1975    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200  227.1  222.1   -5.0
   2016      6    0.0  229.6  229.6   51.2      0   2175    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  230.5  230.5
   2017      6    0.0  237.1  237.1   52.5      0   2375    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  238.5  238.5
   2018      6    0.0  244.4  244.4   54.0      0   2575    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  246.3  246.3
   2019      6    0.0  251.5  251.5   55.7      0   2775    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  253.8  253.8
   2020      6    0.0  258.4  258.4   57.6      0   2975    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  261.1  261.1
   2021      6    0.0  265.4  265.4   59.9      0   3175    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  268.3  268.3
   2022      6    0.0  272.3  272.3   62.3      0   3375    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  275.5  275.5
   2023      6    0.0  279.2  279.2   64.9      0   3575    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  282.6  282.6
   2024      6    0.0  286.1  286.1   67.7      0   3775    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  289.7  289.7
   2025      6    0.0  292.9  292.9   70.5      0   3975    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  296.7  296.7
   2026      6    0.0  300.0  300.0   73.6      0   4175    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  303.9  303.9
   2027      6    0.0  307.1  307.1   76.8      0   4375    0.0    NaN    NaN      0      0  221.3  221.2   -0.0    200    200    0.0  311.2  311.2
   1987      7   30.9   31.2    0.2    1.3    860    862   29.4   29.5    0.1   1240   1238   30.0   30.2    0.2   2100   2100 9999.0    NaN    NaN
   1988      7   29.9   32.1    2.1    1.7   1050   1076   27.2   29.0    1.8   1160   1136   25.3   28.1    2.8   1350   1350   33.5   34.3    0.8
   1989      7   30.2   32.2    2.0   -0.0   1180   1190   29.7   32.4    2.7   1410   1426   27.7   30.0    2.3   1540   1540   33.2   35.6    2.4
   1990      7   34.0   35.9    1.9   -0.4   1710   1741   30.9   33.0    2.1    920    899   31.6   34.0    2.4   1450   1450   34.6   36.0    1.4
   1991      7   36.4   38.7    2.2   -0.9   2070   2108   34.8   36.9    2.1   1250   1243   33.7   36.1    2.4   1610   1610   37.8   39.7    1.9
   1992      7   40.2   42.4    2.2   -0.6   2360   2399   38.0   40.2    2.2   1550   1549   38.9   40.9    2.0   1840   1840   39.7   42.1    2.4
   1993      7   42.7   44.9    2.2    0.5   2560   2601   41.1   42.9    1.8   1400   1398   40.8   42.3    1.5   1600   1600   43.0   45.4    2.4
   1994      7   47.2   48.9    1.7    0.3   2820   2886   41.0   42.9    1.9   1710   1685   44.1   45.5    1.4   1970   1970   45.5   47.7    2.2
   1995      7   48.6   50.0    1.4    0.4   2620   2618   54.4   56.4    2.0   1670   1738   53.9   55.6    1.7   1470   1470   49.2   51.0    1.7
   1996      7   48.9   50.8    1.9   -0.5   2620   2612   49.7   51.4    1.6   1390   1396   45.9   46.7    0.8   1390   1390   51.0   53.3    2.3
   1997      7   48.3   50.1    1.8   -0.5   2670   2656   51.0   52.3    1.3   1370   1376   44.8   46.1    1.3   1420   1420   51.6   53.4    1.9
   1998      7   53.1   54.5    1.4    2.1   2250   2269   48.6   50.0    1.4   2090   2057   49.5   50.7    1.2   1670   1670   51.8   53.4    1.6
   1999      7   59.2   62.2    3.0    6.0    580    603   50.3   51.1    0.8   2010   2006   30.7   30.5   -0.2    340    340   55.6   57.1    1.6
   2000      7  124.1   85.5  -38.6   12.4     10     12   59.5   63.2    3.7    570    591    0.0    NaN    NaN      0      0   60.6   63.7    3.1
   2001      7  134.2  170.7   36.5   24.8     10     12    0.0    NaN    NaN      0      0    0.0    NaN    NaN      0      0  134.2  170.7   36.5
   2002      7   60.1  102.0   41.9   27.8     70    111   75.0   19.5  -55.5     50     11   59.2   67.6    8.4    110    110  144.2  341.4  197.2
   2003      7   42.4   52.7   10.3    2.6    180    193   64.3  104.0   39.8     70     98   42.4   46.0    3.6    180    180   64.3  108.8   44.6
   2004      7   50.5   53.9    3.4    4.8    510    521   50.9   52.1    1.1    380    382   52.1   52.4    0.3    710    710   45.1   55.7   10.6
   2005      7   54.5   55.0    0.5    0.6    620    613   57.2   58.9    1.7   1030   1048   57.5   57.7    0.3   1140   1140   53.3   56.9    3.6
   2006      7   55.4   55.6    0.2    0.9    560    554   57.7   58.0    0.4    850    849   55.9   56.1    0.1    790    790   57.8   58.3    0.5
   2007      7   53.6   53.3   -0.3    0.2    440    429   63.1   63.6    0.5    910    915   61.1   61.6    0.4    790    790   58.4   58.5    0.1
   2008      7   61.5   61.1   -0.4   -0.0    640    627   65.0   65.2    0.2    710    712   66.1   66.3    0.2    910    910   57.8   57.1   -0.7
   2009      7   60.0   59.8   -0.2   -0.8    810    795   68.1   68.0   -0.1    960    962   63.8   64.0    0.2   1130   1130   65.3   64.7   -0.5
   2010      7   67.2   66.4   -0.8   -9.4    650    641   62.8   63.8    1.0   1110   1104   65.9   66.7    0.8    950    950   62.7   62.4   -0.3
   2011      7   60.5   62.4    1.9    4.2    620    608   72.9   71.2   -1.7    930    933   66.4   66.5    0.2    900    900   70.1   69.4   -0.7
   2012      7   65.1   65.8    0.7    0.5    600    597   63.3   64.0    0.7    780    771   64.6   64.6    0.1    760    760   63.5   65.0    1.5
   2013      7   67.6   67.9    0.3   -7.4    710    697   70.0   70.9    0.9    920    930   69.8   70.4    0.5   1030   1030   67.4   68.2    0.8
   2014      7   72.1   72.1    0.0   -1.5   1010   1008   70.5   70.3   -0.2    600    589   72.7   72.8    0.1    900    900   70.0   69.7   -0.3
   2015      7   72.8   72.5   -0.3   -0.9   1460   1458    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450   74.6   74.2   -0.4
   2016      7    0.0   73.2   73.2   22.6      0   1908    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   74.6   74.6
   2017      7    0.0   74.2   74.2   22.3      0   2358    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   75.4   75.4
   2018      7    0.0   75.1   75.1   22.1      0   2808    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   76.3   76.3
   2019      7    0.0   76.2   76.2   22.0      0   3258    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   77.4   77.4
   2020      7    0.0   77.2   77.2   22.1      0   3708    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   78.4   78.4
   2021      7    0.0   78.3   78.3   22.1      0   4158    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   79.4   79.4
   2022      7    0.0   79.3   79.3   22.3      0   4608    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   80.5   80.5
   2023      7    0.0   80.4   80.4   22.4      0   5058    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   81.5   81.5
   2024      7    0.0   81.5   81.5   22.6      0   5508    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   82.6   82.6
   2025      7    0.0   82.6   82.6   22.9      0   5958    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   83.7   83.7
   2026      7    0.0   83.7   83.7   23.1      0   6408    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   84.9   84.9
   2027      7    0.0   84.8   84.8   23.4      0   6858    0.0    NaN    NaN      0      0   68.8   68.8    0.0    450    450    0.0   85.9   85.9
   1987      8   22.0   21.9   -0.0   -0.0   1470   1454   24.0   23.7   -0.3    140    156   22.1   22.1   -0.0   1610   1610 9999.0    NaN    NaN
   1988      8   22.7   22.8    0.0   -0.2   1360   1343   23.1   23.1   -0.0    170    171   19.6   21.1    1.5     60     60   22.9   22.9   -0.0
   1989      8   25.0   25.1    0.1   -0.1   1430   1416   27.0   24.4   -2.6     40     37   20.0   20.8    0.8    110    110   25.5   25.4   -0.1
   1990      8   27.1   27.5    0.3    0.0   1420   1410   23.4   27.2    3.8     40     36   22.1   22.3    0.2     30     30   27.1   27.6    0.4
   1991      8   29.7   30.5    0.8    0.3   1460   1451   29.7   29.7    0.0     40     39   23.1   23.5    0.4     80     80   30.1   30.9    0.8
   1992      8   31.3   32.2    1.0    0.4   1440   1438   28.2   28.6    0.4     60     53   23.5   24.1    0.6     40     40   31.4   32.3    1.0
   1993      8   33.3   34.3    1.0    0.4   1450   1455   29.7   30.1    0.3     60     53   24.0   24.0    0.0     70     70   33.6   34.6    1.1
   1994      8   34.2   35.2    1.1    0.3   1440   1447   33.2   33.9    0.7     70     68   25.7   26.9    1.2     60     60   34.5   35.5    1.0
   1995      8   35.3   36.5    1.2    0.2   1390   1394   36.6   37.7    1.1    100    103   28.0   28.4    0.4     50     50   35.6   36.9    1.2
   1996      8   37.2   38.6    1.4    0.1   1330   1341   35.0   36.0    1.0     80     73   28.7   28.6   -0.0     20     20   37.2   38.6    1.4
   1997      8   40.1   41.5    1.4   -0.3   1210   1234   36.2   37.0    0.8    140    127   43.9   43.9   -0.0     20     20   39.6   41.1    1.4
   1998      8   42.6   44.3    1.6   -0.4   1100   1127   41.2   42.5    1.3    120    117   32.7   32.5   -0.2     10     10   42.6   44.2    1.6
   1999      8   40.3   41.7    1.4   -0.2   1310   1338   40.6   41.2    0.6    160    159   31.5   31.5   -0.0    370    370   43.3   44.9    1.6
   2000      8   39.1   40.3    1.2    0.2   1600   1625   42.1   42.4    0.3    120    123   31.8   31.8    0.0    410    410   41.6   43.1    1.5
   2001      8   41.4   42.8    1.3    0.5   1630   1661   40.4   40.3   -0.1     80     74   33.7   33.7    0.0    110    110   41.9   43.3    1.4
   2002      8   44.6   46.1    1.5    0.6   1590   1622   43.8   44.6    0.8    110    109   36.3   36.3    0.0     70     70   44.9   46.4    1.5
   2003      8   47.1   48.6    1.5    0.6   1660   1694   46.5   46.6    0.1     80     78   42.7   42.7   -0.0    150    150   47.5   49.0    1.6
   2004      8   50.0   51.5    1.5    0.2   1650   1692   47.8   48.2    0.4    130    122   41.7   41.7   -0.0    120    120   50.4   51.9    1.5
   2005      8   52.6   54.3    1.7    0.3   1600   1647   49.2   49.2   -0.0    130    125   40.6   40.6    0.0     80     80   53.0   54.6    1.6
   2006      8   55.2   57.0    1.8    0.0   1590   1642   53.5   53.8    0.3    100     95   42.4   42.4   -0.0     90     90   55.8   57.6    1.8
   2007      8   57.9   59.7    1.8    0.0   1570   1628   50.0   51.4    1.4    130    124   44.7   44.7    0.0    110    110   58.2   60.1    1.9
   2008      8   60.0   61.8    1.8   -0.3   1620   1685   56.7   55.8   -0.9    120    113   45.1   45.1    0.0    170    170   61.3   63.1    1.8
   2009      8   62.8   64.7    1.8   -0.3   1690   1762   56.2   56.5    0.4     70     63   46.8   46.8    0.0    140    140   63.9   65.9    1.9
   2010      8   64.9   66.9    2.0   -0.4   1630   1698   66.8   66.7   -0.1    150    154   49.1   49.1   -0.0     90     90   65.9   67.8    1.9
   2011      8   65.8   68.0    2.2    1.2   1680   1748   77.2   74.3   -2.8     90     90   47.9   47.8   -0.0    140    140   67.9   70.0    2.1
   2012      8   66.8   69.2    2.3    1.6   1590   1650   71.2   72.1    0.9    170    178   45.8   45.8    0.0     80     80   68.3   70.5    2.3
   2013      8   68.9   71.7    2.8    1.8   1620   1691   64.3   60.5   -3.8     90     79   48.9   48.9    0.0    120    120   70.1   72.8    2.7
   2014      8   71.5   74.9    3.4    2.1   1540   1620   70.4   67.9   -2.5    150    141   51.4   51.4   -0.0     70     70   72.3   75.3    3.0
   2015      8   73.9   77.3    3.4    2.2   1590   1670    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50   74.7   78.2    3.5
   2016      8    0.0   79.9   79.9   33.4      0   1720    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   80.8   80.8
   2017      8    0.0   82.7   82.7   35.4      0   1770    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   83.7   83.7
   2018      8    0.0   85.5   85.5   37.5      0   1820    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   86.5   86.5
   2019      8    0.0   88.5   88.5   40.0      0   1870    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   89.5   89.5
   2020      8    0.0   91.5   91.5   42.4      0   1920    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   92.6   92.6
   2021      8    0.0   94.6   94.6   45.2      0   1970    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   95.8   95.8
   2022      8    0.0   98.0   98.0   48.2      0   2020    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0   99.2   99.2
   2023      8    0.0  101.6  101.6   51.5      0   2070    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  102.9  102.9
   2024      8    0.0  105.4  105.4   55.1      0   2120    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  106.7  106.7
   2025      8    0.0  109.1  109.1   58.4      0   2170    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  110.5  110.5
   2026      8    0.0  113.3  113.3   63.0      0   2220    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  114.8  114.8
   2027      8    0.0  117.6  117.6   67.1      0   2270    0.0    NaN    NaN      0      0   49.4   49.5    0.1     50     50    0.0  119.1  119.1
   1987      9   30.9   30.9   -0.0   -0.1   1470   1461   31.4   31.4   -0.0    210    219   31.0   31.0   -0.0   1680   1680 9999.0    NaN    NaN
   1988      9   33.4   33.3   -0.1   -0.3   1500   1503   29.4   30.2    0.8    100     88   30.1   30.1   -0.0    130    130   33.4   33.4   -0.0
   1989      9   39.8   41.8    1.9    0.9   1560   1566   35.5   41.4    5.9     50     47   33.7   33.7    0.0    110    110   40.1   42.3    2.2
   1990      9   43.7   45.3    1.7    1.1   1550   1554   36.6   44.4    7.8     30     32   34.1   34.0   -0.1     20     20   43.6   45.4    1.8
   1991      9   49.0   50.8    1.8    1.3   1530   1536   43.3   50.4    7.1     40     38   39.9   39.8   -0.1     20     20   49.0   51.0    2.0
   1992      9   52.0   52.9    0.9    1.2   1540   1544   42.8   51.9    9.1     40     42   41.1   41.1    0.0     50     50   52.1   53.2    1.1
   1993      9   55.8   56.2    0.4    1.2   1560   1569   54.4   54.5    0.1     30     25   43.0   43.0   -0.0     50     50   56.2   56.6    0.4
   1994      9   57.3   58.1    0.8    1.5   1550   1564   54.6   54.3   -0.3    100     95   43.2   43.2    0.0     90     90   57.9   58.7    0.8
   1995      9   60.5   61.7    1.2    1.7   1440   1461   53.9   53.7   -0.2    140    133   46.6   46.6   -0.0     30     30   60.2   61.3    1.1
   1996      9   63.4   64.5    1.1    1.9   1350   1374   62.5   63.0    0.5    130    127   44.1   44.1    0.0     40     40   63.9   64.9    1.1
   1997      9   68.8   70.0    1.2    1.8   1190   1221   60.8   60.8   -0.0    200    193   49.9   49.9   -0.0     40     40   68.2   69.3    1.1
   1998      9   73.8   74.8    1.1    1.6   1150   1186   66.9   64.9   -2.0     60     55   48.1   48.5    0.4     20     20   73.8   74.8    1.0
   1999      9   70.9   72.2    1.4    1.5   1310   1350   64.2   63.3   -0.9    150    146   50.9   50.9    0.0    310    310   75.4   76.7    1.3
   2000      9   67.5   68.9    1.4    1.7   1530   1571   70.3   70.1   -0.2    150    149   50.2   50.2   -0.0    370    370   72.8   74.2    1.4
   2001      9   70.6   72.2    1.6    1.9   1670   1715   62.5   62.1   -0.4     90     86   48.9   48.9   -0.0    230    230   73.3   75.0    1.7
   2002      9   74.3   76.0    1.7    2.4   1740   1791   68.9   67.3   -1.6    100     94   51.4   51.4    0.0    170    170   76.3   78.0    1.7
   2003      9   78.7   80.7    2.0    2.6   1820   1883   69.7   64.1   -5.6     60     48   57.5   57.5   -0.0    140    140   80.1   82.1    2.0
   2004      9   84.1   86.3    2.2    3.4   1790   1855   72.1   71.2   -0.9    160    158   57.8   57.8    0.0    130    130   84.9   87.0    2.1
   2005      9   87.8   90.3    2.5    3.8   1850   1920   79.1   74.1   -5.0    100     95   56.3   56.3   -0.0    160    160   90.2   92.4    2.2
   2006      9   89.8   92.5    2.7    4.0   1980   2057   79.7   77.2   -2.5    190    183   58.2   58.2    0.0    320    320   94.2   96.8    2.5
   2007      9   94.0   96.9    2.8    4.2   2010   2095   81.3   78.0   -3.2    150    142   63.1   63.1   -0.0    180    180   95.9   98.5    2.7
   2008      9   98.0  100.9    2.9    4.6   2100   2197   78.3   75.5   -2.8    100     88   67.1   67.1   -0.0    190    190   99.9  102.9    2.9
   2009      9  103.1  106.0    2.9    5.4   2160   2259   77.9   78.1    0.1    150    148   66.0   66.0   -0.0    210    210  105.0  107.9    2.9
   2010      9  107.2  110.2    3.0    6.4   2180   2290   95.0   87.4   -7.6    150    139   70.5   70.5    0.0    170    170  109.3  111.8    2.6
   2011      9  106.6  109.3    2.7    7.4   2300   2401  130.0  130.2    0.2    150    159   69.3   69.3   -0.0    270    270  112.8  115.5    2.7
   2012      9  107.4  110.3    2.9    8.7   2400   2507  113.6  106.7   -6.9    140    134   71.6   71.6   -0.0    240    240  111.5  113.9    2.4
   2013      9  108.0  111.5    3.5    9.4   2520   2642  101.3   91.0  -10.3    210    195   72.0   72.0    0.0    330    330  112.4  115.1    2.7
   2014      9  110.8  115.2    4.4   10.5   2540   2683  109.3   92.9  -16.4    160    139   76.2   76.1   -0.0    180    180  113.2  116.7    3.5
   2015      9  113.8  118.0    4.3   10.6   2730   2873    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190  116.5  120.9    4.4
   2016      9    0.0  120.9  120.9   56.4      0   3063    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  123.8  123.8
   2017      9    0.0  124.0  124.0   58.9      0   3253    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  126.9  126.9
   2018      9    0.0  127.1  127.1   61.1      0   3443    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  130.0  130.0
   2019      9    0.0  130.2  130.2   63.3      0   3633    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  133.2  133.2
   2020      9    0.0  133.6  133.6   65.8      0   3823    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  136.6  136.6
   2021      9    0.0  137.2  137.2   68.7      0   4013    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  140.2  140.2
   2022      9    0.0  140.8  140.8   71.3      0   4203    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  143.8  143.8
   2023      9    0.0  144.5  144.5   74.0      0   4393    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  147.5  147.5
   2024      9    0.0  148.3  148.3   76.9      0   4583    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  151.4  151.4
   2025      9    0.0  152.2  152.2   79.9      0   4773    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  155.3  155.3
   2026      9    0.0  156.3  156.3   83.1      0   4963    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  159.4  159.4
   2027      9    0.0  160.4  160.4   86.1      0   5153    0.0    NaN    NaN      0      0   77.2   77.2   -0.0    190    190    0.0  163.6  163.6
   1987     10   43.0   43.1    0.0    0.4   1180   1152   49.3   48.3   -1.0    160    188   43.8   43.8    0.0   1340   1340 9999.0    NaN    NaN
   1988     10   45.6   47.3    1.7    1.2   1380   1350   46.3   48.0    1.7     60     62   41.7   41.7   -0.0    260    260   46.5   48.6    2.1
   1989     10   52.8   63.4   10.6    5.0   1600   1570   51.9   62.9   11.0     40     40   48.8   48.8    0.0    260    260   53.6   66.2   12.7
   1990     10   56.2   66.8   10.6    6.9   1920   1931   54.7   56.3    1.6     90     49   49.8   49.8    0.0    410    410   57.8   70.9   13.2
   1991     10   62.1   74.8   12.7    8.0   2040   2057   62.0   73.7   11.8     90     84   54.1   54.1    0.0    210    210   62.9   77.0   14.0
   1992     10   64.2   75.2   10.9    9.2   2360   2261   69.0   87.0   18.0    110    226   56.2   56.2   -0.0    430    430   66.2   80.4   14.3
   1993     10   68.6   80.5   11.9    9.7   2520   2445   67.5   73.4    5.9     90     66   58.4   58.4    0.0    250    250   69.6   82.8   13.1
   1994     10   69.8   81.1   11.3   10.1   2690   2573   72.5   89.1   16.6    120    162   59.3   59.3    0.0    290    290   71.2   84.2   13.1
   1995     10   73.0   85.0   12.0   10.4   2640   2535   73.0   83.9   11.0    170    158   58.6   58.7    0.0    120    120   73.7   86.2   12.5
   1996     10   76.9   89.7   12.7   10.8   2640   2565   73.6   72.8   -0.7     80     50   60.8   60.7   -0.0     80     80   77.3   90.3   12.9
